Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Mashta, Key Biscayne						Florida -- Pictorial works; Key Biscayne (Florida); Munroe family	Photographs				Key Biscayne (Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012960001001	Image		image/tiff				14190992 Bytes	2767	1707	3352507592	RGB	8	600	asm00150012960001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2859	2859	2857.jp2	/asm0015/image/2857.jp2
No. 1 cottage					Written on verso: "#1 Cottage originally the dining room"	Florida -- Pictorial works; Florida -- History; Cottages; Coconut Grove (Miami, Florida); Munroe family	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 44; Box Title: Camp Biscayne: Photographs (1906-1907, 1910, 1916)			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013980001001	Image		image/tiff				20006876 Bytes	2901	2296	52004492	RGB	8	600	asm00150013980001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2860	2860	2769.jp2	/asm0015/image/2769.jp2
Pan American Commodore 669 at Dinner Key					Written on verso: "Pan American Commodore #669 Winter of 1931 Dinner Key"	Airplanes; Seaplanes; Coconut Grove (Miami, Florida); Dinner Key (Florida); Pan American World Airways, Inc.; Munroe family	Photographs		1931	1930-1940	Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013710001001	Image		image/tiff				18615632 Bytes	3111	1992	2362237314	RGB	8	600	asm00150013710001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2861	2861	2849.jp2	/asm0015/image/2849.jp2
Trees on a beach						Beaches -- Pictorial works; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			 http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012690001001	Image		image/tiff				25137564 Bytes	3436	2436	523520690	RGB	8	600	asm00150012690001001.tif		2012-02-20	2012-02-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2862	2862	2868.jp2	/asm0015/image/2868.jp2
Bamboo reading room						Florida -- Pictorial works; Florida -- History; Coconut Grove (Miami, Florida); Munroe family	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 44; Box Title: Camp Biscayne: Photographs (1906-1907, 1910, 1916)			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013960001001	Image		image/tiff				23780696 Bytes	3572	2217	1413195444	RGB	8	600	asm00150013960001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2863	2863	2855.jp2	/asm0015/image/2855.jp2
Cocoplum Beach						Florida -- Pictorial works; Beaches -- Florida; Munroe family	Photographs				Florida	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012780001001	Image		image/tiff				32193232 Bytes	3868	2772	1951527084	RGB	8	600	asm00150012780001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2864	2864	2809.jp2	/asm0015/image/2809.jp2
Flying boat						Airplanes; Seaplanes; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013690001001	Image		image/tiff				22580924 Bytes	3393	2216	1002476626	RGB	8	600	asm00150013690001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2865	2865	2729.jp2	/asm0015/image/2729.jp2
Seminole indian in a log canoe at Barnacle						Florida -- Pictorial works; Barnacle (Miami, Florida); Seminole Indians -- Florida -- History; Coconut Grove (Miami, Florida); Boats and boating; Canoes and canoeing; Munroe family	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013380001001	Image		image/tiff				23242048 Bytes	3121	2480	3108421164	RGB	8	600	asm00150013380001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2866	2866	2856.jp2	/asm0015/image/2856.jp2
Bamboo by Barnacle path						Florida -- Pictorial works; Florida -- History; Barnacle (Miami, Florida); Coconut Grove (Miami, Florida); Munroe family; Bamboo	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 2; Box Title: Barnacle and surroundings			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150011890001001	Image		image/tiff				23296566 Bytes	2500	3103	2617698692	RGB	8	600	asm00150011890001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2867	2867	2770.jp2	/asm0015/image/2770.jp2
Magnolia					Written on verso: "Magnolia"; "2nd yacht in"; "Prof. Pauman Rogus"; "Built by Herreschoff"; "Return to R.M. Munroe Coconut Grove"	Boats and boating; Oceans; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 10; Box Title: N.Y.Y.C and Other Boats			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012140001001	Image		image/tiff				25846860 Bytes	3704	2324	2639887088	RGB	8	600	asm00150012140001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2868	2868	2831.jp2	/asm0015/image/2831.jp2
Cape Florida					Written on verso: "Cape Florida"	Florida -- Pictorial works; Key Biscayne (Florida); Biscayne Bay (Florida); Munroe family	Photographs				Key Biscayne (Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013280001001	Image		image/tiff				21711556 Bytes	3444	2099	1239843845	RGB	8	600	asm00150013280001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2869	2869	2875.jp2	/asm0015/image/2875.jp2
Man in a suit sitting in his office						Munroe family	Contact prints					1 b&w contact print			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 22; Box Title: Photographs (various)			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013870001001	Image		image/tiff				5175496 Bytes	849	2022	2968993418	RGB	8	600	asm00150013870001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2870	2870	2743.jp2	/asm0015/image/2743.jp2
Old road in Florida						Florida -- Pictorial works; Munroe family	Photographs				Florida	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012730001001	Image		image/tiff				26004292 Bytes	2523	3432	1643116452	RGB	8	600	asm00150012730001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2871	2871	2772.jp2	/asm0015/image/2772.jp2
Barnacle hammock					Written on verso: "Barnacle Hammock"	Florida -- Pictorial works; Florida -- History; Barnacle (Miami, Florida); Coconut Grove (Miami, Florida); Munroe family	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 2; Box Title: Barnacle and surroundings			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012010001001	Image		image/tiff				15388170 Bytes	1937	2644	1408361235	RGB	8	600	asm00150012010001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2872	2872	2823.jp2	/asm0015/image/2823.jp2
Ships on ocean					Written on verso: "164"	Boats and boating; Oceans; Ships; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			 http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012900001001	Image		image/tiff				10481660 Bytes	2184	1596	1522356724	RGB	8	600	asm00150012900001001.tif		2012-02-20	2012-02-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2873	2873	2851.jp2	/asm0015/image/2851.jp2
Jessie Wirth Munroe, Patty Munroe, and Wirth Munroe at boat house					Written on verso: "Jessie, Patty & Wirth Munroe at boat house"	Munroe, Jessie Wirth, 1875-1940; Munroe, Patty; Munroe, Wirth; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013610001001	Image		image/tiff				11749284 Bytes	2466	1585	1586830339	RGB	8	600	asm00150013610001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2874	2874	2783.jp2	/asm0015/image/2783.jp2
Permit fish at Barnacle wharf					Written on verso: "Earl McGreard, early 40's 34? permit fish Barnacle wharf"	Florida -- Pictorial works; Florida -- History; Barnacle (Miami, Florida); Coconut Grove (Miami, Florida); Fishing -- Florida; Fishes -- Florida; Wharves; Munroe family	Contact prints				Coconut Grove (Miami, Florida)	1 b&w contact print			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 2; Box Title: Barnacle and surroundings			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012000001001	Image		image/tiff				10835686 Bytes	939	3838	2625058031	RGB	8	600	asm00150012000001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2875	2875	2781.jp2	/asm0015/image/2781.jp2
Barnacle boathouse					Written on verso: "Barnacle boathouse"	Florida -- Pictorial works; Florida -- History; Barnacle (Miami, Florida); Coconut Grove (Miami, Florida); Munroe family; Boathouses	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 2; Box Title: Barnacle and surroundings			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150011880001001	Image		image/tiff				23376834 Bytes	3124	2492	3299285282	RGB	8	600	asm00150011880001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2876	2876	2751.jp2	/asm0015/image/2751.jp2
Group of nurses						Nurses; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012790001001	Image		image/tiff				91739572 Bytes	6150	4971	3413611242	RGB	8	600	asm00150012790001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2877	2877	2788.jp2	/asm0015/image/2788.jp2
Dr. Tiger					Written on verso: "Dr. Tiger"	Florida -- Pictorial works; Seminole Indians -- Florida -- History; Miami (Florida); Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 17; Box Title: Seminole Indians			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012530001001	Image		image/tiff				24554972 Bytes	2578	3172	3955946263	RGB	8	600	asm00150012530001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2878	2878	2847.jp2	/asm0015/image/2847.jp2
Beach					Written on verso: "P.C."	Beaches -- Pictorial works; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012830001001	Image		image/tiff				82270932 Bytes	4479	6121	2063252076	RGB	8	600	asm00150012830001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2879	2879	2798.jp2	/asm0015/image/2798.jp2
Jessie Wirth Munroe, Ralph Munroe's wife					Written on verso: "J.N. Wirth"	Munroe, Jessie Wirth, 1875-1940; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012740001001	Image		image/tiff				26827720 Bytes	2592	3447	1081982572	RGB	8	600	asm00150012740001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2880	2880	2773.jp2	/asm0015/image/2773.jp2
Bamboo by Barnacle path to boathouse					Written on verso: "Bamboo by Barnacle path to boathouse"	Florida -- Pictorial works; Florida -- History; Barnacle (Miami, Florida); Coconut Grove (Miami, Florida); Munroe family; Bamboo	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 2; Box Title: Barnacle and surroundings			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150011840001001	Image		image/tiff				24276854 Bytes	2538	3185	2128301926	RGB	8	600	asm00150011840001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2881	2881	2848.jp2	/asm0015/image/2848.jp2
Harney's Punch Bowl viewed from the bay					Written on verso: "Harney's Punch Bowl as viewed from the bay Sept. 13, 1942"; Stamped on verso: "J. HAROLD MATTESON ATTORNEY AT LAW MIAMI, FLA."	Florida -- Pictorial works; Miami (Florida); Biscayne Bay (Florida); Munroe family	Photographs		1942-09-13	1940-1950	Biscayne Bay (Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013410001001	Image		image/tiff				22225864 Bytes	3044	2431	4198265764	RGB	8	600	asm00150013410001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2882	2882	2860.jp2	/asm0015/image/2860.jp2
Trees					Written on verso: "Poole's?"	Florida -- Pictorial works; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			 http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012760001001	Image		image/tiff				22008040 Bytes	2094	3499	420734274	RGB	8	600	asm00150012760001001.tif		2012-02-20	2012-02-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2883	2883	2794.jp2	/asm0015/image/2794.jp2
Airplane flying in the sky						Airplanes; Seaplanes; Munroe family	Photographic postcards					1 b&w photographic postcard			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013730001001	Image		image/tiff				16750828 Bytes	1968	2833	2374270878	RGB	8	600	asm00150013730001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2884	2884	2873.jp2	/asm0015/image/2873.jp2
Beach view with trees						Beaches -- Pictorial works; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012720001001	Image		image/tiff				25492964 Bytes	2483	3419	3684116160	RGB	8	600	asm00150012720001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2885	2885	2821.jp2	/asm0015/image/2821.jp2
Camp Biscayne					Written on verso: "Camp Biscayne"	Florida -- Pictorial works; Florida -- History; Coconut Grove (Miami, Florida); Munroe family	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 44; Box Title: Camp Biscayne: Photographs (1906-1907, 1910, 1916)			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150014030001001	Image		image/tiff				23250360 Bytes	3107	2492	5395060	RGB	8	600	asm00150014030001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2886	2886	2738.jp2	/asm0015/image/2738.jp2
Cocoplum Beach						Florida -- Pictorial works; Beaches -- Florida; Munroe family	Photographs				Florida	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012850001001	Image		image/tiff				77034740 Bytes	6156	4170	880924570	RGB	8	600	asm00150012850001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2887	2887	2733.jp2	/asm0015/image/2733.jp2
Fiddler's beach					Written on verso: "M"	Beaches -- Pictorial works; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012660001001	Image		image/tiff				26124288 Bytes	2515	3459	4198475461	RGB	8	600	asm00150012660001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2888	2888	2766.jp2	/asm0015/image/2766.jp2
Beach view with trees					Written on verso: "P.C."	Beaches -- Pictorial works; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012870001001	Image		image/tiff				84678560 Bytes	4552	6199	1463455674	RGB	8	600	asm00150012870001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2889	2889	2854.jp2	/asm0015/image/2854.jp2
Cape Florida					Written on verso: "Cape Florida"	Florida -- Pictorial works; Biscayne Bay (Florida); Key Biscayne (Florida); Munroe family	Photographs				Key Biscayne (Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013760001001	Image		image/tiff				19087540 Bytes	2808	2263	798638316	RGB	8	600	asm00150013760001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2890	2890	2824.jp2	/asm0015/image/2824.jp2
Church and Haig's grave in Bimini, Bahamas					Written on verso: "Church, Haig's __ place"	Church buildings; Tombs; Bimini Islands (Bahamas); Munroe family	Photographs				Bahamas	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013310001001	Image		image/tiff				55175260 Bytes	7395	2486	2105146195	RGB	8	600	asm00150013310001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2891	2891	2807.jp2	/asm0015/image/2807.jp2
Seminole indian in a log canoe at Barnacle					Written on verso: "Seminole indian in log canoe at Barnacle?"	Florida -- Pictorial works; Barnacle (Miami, Florida); Seminole Indians -- Florida -- History; Coconut Grove (Miami, Florida); Boats and boating; Canoes and canoeing; Munroe family	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 2; Box Title: Barnacle and surroundings			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150011900001001	Image		image/tiff				23685810 Bytes	3124	2525	2681131428	RGB	8	600	asm00150011900001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2892	2892	2829.jp2	/asm0015/image/2829.jp2
Two men on a boat						Boats and boating; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			 http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013270001001	Image		image/tiff				22538912 Bytes	2184	3436	2710720147	RGB	8	600	asm00150013270001001.tif		2012-02-20	2012-02-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2893	2893	2815.jp2	/asm0015/image/2815.jp2
Patty Munroe					Written on verso: "PATTY MUNROE CIRCA 1928"	Munroe, Patty; Munroe family	Photographs		1928	1920-1930		1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012910001001	Image		image/tiff				12266140 Bytes	1476	2765	3213358366	RGB	8	600	asm00150012910001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2894	2894	2730.jp2	/asm0015/image/2730.jp2
Patty Munroe and Wirth Munroe in front of boat house					Written on verso: "Patty & Wirth Munroe in front of boat house"	Munroe, Patty; Munroe, Wirth; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013360001001	Image		image/tiff				18341524 Bytes	2909	2099	141739134	RGB	8	600	asm00150013360001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2895	2895	2741.jp2	/asm0015/image/2741.jp2
Camp Biscayne main lodge					Written on verso: "X-39 Camp Biscayne Main Lodge"	Florida -- Pictorial works; Florida -- History; Coconut Grove (Miami, Florida); Munroe family	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 44; Box Title: Camp Biscayne: Photographs (1906-1907, 1910, 1916)			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013970001001	Image		image/tiff				25728652 Bytes	3197	2680	433388484	RGB	8	600	asm00150013970001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2896	2896	2842.jp2	/asm0015/image/2842.jp2
Ingrid figurehead on exhibit					Written on verso: "Ingrid figurehead on exhibit"; Stamped on verso: "Fleming's Photo Center 5807 SUNSET DRIVE SOUTH MIAMI, FLA. DIAL MO 7-5523"	Figureheads of ships; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 19; Box Title: Photographs: Miscellaneous			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150012890001001	Image		image/tiff				94848916 Bytes	6248	5059	2132807608	RGB	8	600	asm00150012890001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2897	2897	2852.jp2	/asm0015/image/2852.jp2
Patty Munroe						Munroe, Patty; Munroe family	Photographs					1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 22; Box Title: Photographs (various)			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013860001001	Image		image/tiff				12456620 Bytes	1647	2516	1477208534	RGB	8	600	asm00150013860001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2898	2898	2869.jp2	/asm0015/image/2869.jp2
Barnacle					Written on verso: "Barnacle"	Florida -- Pictorial works; Florida -- History; Barnacle (Miami, Florida); Coconut Grove (Miami, Florida); Munroe family	Photographs				Coconut Grove (Miami, Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 2; Box Title: Barnacle and surroundings			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150011910001001	Image		image/tiff				14553362 Bytes	2755	1758	344098318	RGB	8	600	asm00150011910001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2899	2899	2793.jp2	/asm0015/image/2793.jp2
Cocoplum Beach						Florida -- Pictorial works; Beaches -- Florida; Munroe family	Photographs				Florida	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013500001001	Image		image/tiff				17554760 Bytes	2929	1995	373682067	RGB	8	600	asm00150013500001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2900	2900	2862.jp2	/asm0015/image/2862.jp2
Key Biscayne					Written on verso: "Key Biscayne"	Florida -- Pictorial works; Key Biscayne (Florida); Biscayne Bay (Florida); Munroe family	Photographs				Key Biscayne (Florida)	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013630001001	Image		image/tiff				16206192 Bytes	2656	2031	2281148216	RGB	8	600	asm00150013630001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2901	2901	2742.jp2	/asm0015/image/2742.jp2
Cocoplum Beach						Florida -- Pictorial works; Beaches -- Florida; Munroe family	Photographs				Florida	1 b&w photograph			University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015		Box No. 21; Box Title: Photographs: Various			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00150013530001001	Image		image/tiff				17587944 Bytes	2847	2056	1184670408	RGB	8	600	asm00150013530001001.tif		2012-02-20	2013-05-08	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/2902	2902	2834.jp2	/asm0015/image/2834.jp2
