Title	Photographer	Contributors	Summary	Note	Subject	Genre	Date	Coverage Temporal	Location	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Copyright	Rights	Editor	Object ID	Hardware	Software	Directory	Digital ID	Type	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Contestants in Miss National Press Photographer Contest	Blakeley, Ron; Gill, Henry		Contestants greeting fans from the back of a convertible in Hollywood, Florida.			Photographs	1959-06	1950-1960	Miami (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 6; Folder No. 1; Folder Title: National Press Photographers Contest, 1959	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057580001001	Image	image/tiff	14017.012 KB	5329	5353	0xF84642EB	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/927	927	941.jp2	/umstudents/image/941.jp2
Members of the School of Music's Singing Hurricanes						Photographs	1973-1974	1970-1980	Coral Gables (Florida)	1 b&w photograph; 20.2 x 25.4 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 6; Folder No. 16; Folder Title: School of Music: Singing Hurricanes Activity Photos, 1973-1974	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057880001001	Image	image/tiff	10843.868 KB	6053	4847	0x96232494	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/928	928	971.jp2	/umstudents/image/971.jp2
Alpha Epsilon Phi Sorority pin	Blakeley, Ron					Photographs	1963	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 6; Folder No. 27; Folder Title: Sororities: Active and Pledge Photos, 1963	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420058220001001	Image	image/tiff	1744.009 KB	3432	2311	0xC4F6EF0	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/929	929	1005.jp2	/umstudents/image/1005.jp2
Intramural table tennis champions	Blakeley, Ron					Photographs	1961-04	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 14; Folder Title: Intramurals: Table Tennis Champions, April 1961	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056470001001	Image	image/tiff	9053.233 KB	5276	5364	0xB337CA3C	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/930	930	830.jp2	/umstudents/image/830.jp2
Buddhist service at the Wesley Foundation	M.C.					Photographs	1968	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 6; Folder No. 12; Folder Title: Religious Club at Wesley Foundation, 1968	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057760001001	Image	image/tiff	2933.966 KB	3415	2322	0xF4CDC774	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/931	931	959.jp2	/umstudents/image/959.jp2
Students competing in an intramural volleyball game						Photographs	1959-1966	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 23; Folder Title: Intramurals: Volleyball- Individual and Group Photos, 1959-1966	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056830001001	Image	image/tiff	19140.657 KB	5342	5371	0x9FBED167	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/932	932	866.jp2	/umstudents/image/866.jp2
Students playing in the intramural softball championship	B.L.					Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 67; Folder Title: Intramurals: Softball- Championship- Group Photos.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056110001001	Image	image/tiff	5352.456 KB	3399	2298	0xD9EE3C7F	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/933	933	794.jp2	/umstudents/image/794.jp2
Students playing in an intramural volleyball game						Photographs	1967-11	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 25; Folder Title: Intramurals: Volleyball Tournament, November 1967	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056910001001	Image	image/tiff	4127.479 KB	3417	2305	0xAB8779C6	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/934	934	874.jp2	/umstudents/image/874.jp2
Students participating in an intramural wrestling match	Blakeley, Ron					Photographs	1961-03	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 36; Folder Title: Intramurals: Wrestling- Activity Photos (2 of 2).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057130001001	Image	image/tiff	7889.208 KB	5282	5398	0x2A061D1	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/935	935	896.jp2	/umstudents/image/896.jp2
Students in the intramural wrestling championships	S.T.M.					Photographs	1965-03	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 37; Folder Title: Intramurals: Wrestling Championship, March 1965	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057200001001	Image	image/tiff	2201.091 KB	3429	2335	0x6B979D12	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/936	936	903.jp2	/umstudents/image/903.jp2
Intramural wrestling championship	S.T.M.					Photographs	1965-03	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 37; Folder Title: Intramurals: Wrestling Championship, March 1965	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057230001001	Image	image/tiff	3702.412 KB	5348	5111	0x48A4E6E5	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/937	937	906.jp2	/umstudents/image/906.jp2
Members of the Lambda Chi fraternity intramural softball team	Frank, Larry					Photographs	1960	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 69; Folder Title: Intramurals: Softball- Group Photos (2 of 2), 1960	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056240001001	Image	image/tiff	15372.465 KB	5306	5259	0x2EB2E8A7	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/938	938	807.jp2	/umstudents/image/807.jp2
Students at an intramural horseshoes competition						Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 5; Folder Title: Intramurals: Softball and Horseshoes- Group Photos.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056260001001	Image	image/tiff	12483.666 KB	5317	5353	0x20017D71	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/939	939	809.jp2	/umstudents/image/809.jp2
Students fighting in an intramural wrestling match						Photographs	1967	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 35; Folder Title: Intramurals: Wrestling- Activity Photos (1 of 2), 1967	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057160001001	Image	image/tiff	7867.449 KB	6476	5270	0x10C64545	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/940	940	899.jp2	/umstudents/image/899.jp2
Intramural point standing board	Gill, Henry					Photographs	1963-05	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 6; Folder Title: Intramurals: Standing Board (1 of 2), May 1963	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056310001001	Image	image/tiff	18715.353 KB	5240	5252	0x5CD52AB7	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/941	941	814.jp2	/umstudents/image/814.jp2
Students and faculty at the Panhellenic Open House						Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 6; Folder No. 5; Folder Title: Panhellenic Open House.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057650001001	Image	image/tiff	2848.288 KB	3512	2366	0x2CF414AD	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/942	942	948.jp2	/umstudents/image/948.jp2
Members of the Propeller Club						Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 6; Folder No. 10; Folder Title: Propeller Club.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057730001001	Image	image/tiff	7096.828 KB	5318	5363	0xE0707A52	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/943	943	956.jp2	/umstudents/image/956.jp2
Students at the intramural swimming finals	B.L.					Photographs	1967	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 9; Folder Title: Intramurals: Swimming Finals, 1967	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056360001001	Image	image/tiff	4520.04 KB	3422	2325	0x489B7D85	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/944	944	819.jp2	/umstudents/image/819.jp2
Students playing in an intramural softball game						Photographs	1958-05	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 1; Folder Title: Intramurals: Softball- Individual and Group Photos (1 of 3), May 1958	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056130001001	Image	image/tiff	13716.68 KB	5335	5349	0x5C1C0A3C	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/945	945	796.jp2	/umstudents/image/796.jp2
Students at the rifle range in the armory	B.L.			These students were competing in intramural riflery.		Photographs	1966	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 50; Folder Title: Intramurals Rifle Range - Individual and Group Photos (2 of 2, 1966	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420055870001001	Image	image/tiff	4569.581 KB	3424	2321	0x140E765A	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/946	946	1023.jp2	/umstudents/image/1023.jp2
Members of the Singing Hurricanes	M.C.; D.R.					Photographs	1968	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 6; Folder No. 19; Folder Title: Singing Hurricanes: Around Campus-News Bureau, 1968	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420058110001001	Image	image/tiff	4337.517 KB	3432	2314	0xC5FF0451	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/947	947	994.jp2	/umstudents/image/994.jp2
Intramural point standing board	D.G.					Photographs	1958	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 17; Folder Title: Intramurals: Tote Board, 1958	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056520001001	Image	image/tiff	3956.344 KB	3546	2370	0x99588907	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/948	948	835.jp2	/umstudents/image/835.jp2
Two new members of Alpha Chi Omega sorority with an alumna at a dinner party						Photographs	1958-03	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 6; Folder No. 29; Folder Title: Sororities: Alpha Chi Omega- Dinner Installation- Members and Alumni, March 1958	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420058300001001	Image	image/tiff	12884.648 KB	5345	5345	0x87A5F6E7	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/949	949	1013.jp2	/umstudents/image/1013.jp2
Faculty attending the intramural wrestling championships	S.T.M.					Photographs	1965-03	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 37; Folder Title: Intramurals: Wrestling Championship, March 1965	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057190001001	Image	image/tiff	2102.663 KB	3434	2312	0x5C73A12F	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/950	950	902.jp2	/umstudents/image/902.jp2
Members of the Tau Epsilon Phi fraternity intramural softball team						Photographs	1958-05	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 1; Folder Title: Intramurals: Softball- Individual and Group Photos (1 of 3), May 1958	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056150001001	Image	image/tiff	14285.52 KB	5337	5327	0x5F3FEDD9	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/951	951	798.jp2	/umstudents/image/798.jp2
Members of the Ski Club in Biscayne Bay	Blair					Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 6; Folder No. 24; Folder Title: Ski Club: Activity Photos.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420058180001001	Image	image/tiff	21672.039 KB	5338	5388	0xEAF97867	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/952	952	1001.jp2	/umstudents/image/1001.jp2
Members of the "M" Club	Newman					Photographs	1959-03	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 47; Folder Title: "M" Club - Group Photo, March 1959	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057500001001	Image	image/tiff	13464.144 KB	5341	5338	0x87581495	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/953	953	933.jp2	/umstudents/image/933.jp2
Members of an intramural wrestling club	B.N.					Photographs	1966-03	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 38; Folder Title: Intramurals: Wrestling Champs and Runners Up, March 1966	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057240001001	Image	image/tiff	9791.215 KB	5203	5258	0xD8BEF3EA	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/954	954	907.jp2	/umstudents/image/907.jp2
Students competing in intramural table tennis						Photographs	1959-04	1950-1960	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 12; Folder Title: Intramurals: Table Tennis (2 of 2).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056460001001	Image	image/tiff	9037.259 KB	5396	5338	0x9B15474A	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/955	955	829.jp2	/umstudents/image/829.jp2
Members of an intramural wrestling club						Photographs	1964	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 39; Folder Title: Intramural: Wrestling - Dr. Kelsey, 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057270001001	Image	image/tiff	3210.274 KB	3495	2331	0x7CE23DF5	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/956	956	910.jp2	/umstudents/image/910.jp2
Members of an intramural volleyball team	T.S.L.					Photgraphs	1966	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 24; Folder Title: Intramurals: Volleyball- Playoff Group Photos, 1966	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056890001001	Image	image/tiff	14625.205 KB	5355	5374	0xB35F20CF	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/957	957	872.jp2	/umstudents/image/872.jp2
Lt. Ellis and the crew of the Texas Bronco				Written on verso: "Lt. Ellis + crew; shot down"; The Texas Bronce was a B-17 in the 323rd bomb squadron		Photographs	1946	1940-1950		1 b&w photograph; 24.6 x 29.9 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 9; Folder No. 25; Folder Title: Lt. Ellis and Crew.	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057420001001	Image	image/tiff	14240.244 KB	7163	5904	0x6BABE440	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/958	958	925.jp2	/umstudents/image/925.jp2
Students at the start of a race at an intramural swimming meet	B.L.					Photographs	1966-05	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 30; Folder Title: Intramurals: Womens Swimming Meet, May 1966	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057020001001	Image	image/tiff	4233.396 KB	3417	2319	0xAB5D5BC8	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/959	959	885.jp2	/umstudents/image/885.jp2
Guests at the Newcomen Society Banquet						Photographs	1973-03-22	1970-1980	Miami (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 6; Folder No. 2; Folder Title: Newcomen Society Banquet, March 22, 1973	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057610001001	Image	image/tiff	7642.734 KB	5240	5276	0xF5A36D8A	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/960	960	944.jp2	/umstudents/image/944.jp2
Students participating in an intramural volleyball match				Written on verso: "Women's Volleyball; Shawn Welch - R - UM, Mari Robinson - Tuskegee"		Photographs			Coral Gables (Florida)	1 b&w photograph; 12.7 x 8.8 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 33; Folder Title: Intramurals: Women's Volleyball- Group Photos (1 of 2).	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057080001001	Image	image/tiff	3459.317 KB	2158	3072	0xA2648221	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/961	961	891.jp2	/umstudents/image/891.jp2
Student receiving an intramural award trophy						Group portraits	1966	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 26; Folder Title: Intramurals: Women's Awards Photos, 1966	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056930001001	Image	image/tiff	5582.048 KB	5210	5257	0x96F4FDC	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/962	962	876.jp2	/umstudents/image/876.jp2
University of Miami students competing against Georgia Tech students in a relay race	Saari, Ed					Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 21; Folder Title: Intramural: Track, Volleyball, Vaulting, High Jump, etc..	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056680001001	Image	image/tiff	11284.667 KB	5302	5408	0xCE617D09	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/963	963	851.jp2	/umstudents/image/851.jp2
Students at the rifle range in the armory	B.L.			These students were competing in intramural riflery.		Photographs	1966	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 50; Folder Title: Intramurals Rifle Range - Individual and Group Photos (2 of 2), 1966	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420055860001001	Image	image/tiff	4411.178 KB	3409	2329	0xCD47FA90	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/964	964	1022.jp2	/umstudents/image/1022.jp2
Members of an intramural softball team	Frank, Larry					Photographs	1960	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 69; Folder Title: Intramurals: Softball- Group Photos (2 of 2), 1960	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056250001001	Image	image/tiff	15196.741 KB	5313	5290	0xC0703600	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/965	965	808.jp2	/umstudents/image/808.jp2
Students at the rifle range in the armory	Blakeley, Ron			These students were competing in intramural riflery.		Photographs	1962	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 48; Folder Title: Intramurals: Rifle Range in Armory, 1962	http://merrick.library.miami.edu/digitalprojects/copyright.html				EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420055820001001	Image	image/tiff	14608.868 KB	5280	5386	0xCA59D1FF	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/966	966	1018.jp2	/umstudents/image/1018.jp2
Jim Fleming, Pep Club member						Portrait photographs	1966	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 6; Folder No. 8; Folder Title: Pep Club: Horne, Kathy and Flemins, Jim, 1966	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420057700001001	Image	image/tiff	16514.279 KB	5299	5359	0xC4C0F597	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/967	967	953.jp2	/umstudents/image/953.jp2
Members of the Zeta Beta Tau fraternity intramural volleyball team						Photographs			Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 5; Folder No. 21; Folder Title: Intramural: Track, Volleyball, Vaulting, High Jump, etc..	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056760001001	Image	image/tiff	6135.775 KB	3426	2353	0xB22E1ED1	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/968	968	859.jp2	/umstudents/image/859.jp2
Members of Alpha Delta Pi in their sorority house				Written on verso: "Alpha Delta Pi; page 195"		Photographs	1951-06	1950-1960	Coral Gables (Florida)	1 b&w photograph; 15.4 x 13.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 6; Folder No. 30; Folder Title: Sororities: Alpha Delta Pi- Group Photos, June 1951	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420058310001001	Image	image/tiff	3075.055 KB	3247	3711	0xC20FF14D	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/969	969	1014.jp2	/umstudents/image/1014.jp2
Members of an ROTC intramural volleyball team	Gill, Henry					Photographs	1963-03-28	1960-1970	Coral Gables (Florida)	1 negative	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series III: Student Organizations and Activities	Box No. 4; Folder No. 62; Folder Title: Intramurals: ROTC Volleyball- Individual and Group Photos (1 of 2), March 28, 1963	http://merrick.library.miami.edu/digitalprojects/copyright.html							asu06420056040001001	Image	image/tiff	10803.324 KB	5343	5376	0xD42C9F9C	RGB	24-bit depth	600 dpi			2009-01-21	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umstudents/id/970	970	787.jp2	/umstudents/image/787.jp2
