Title	Photographer	Contributors	Summary	Note	Subject	Genre	Date	Coverage Temporal	Location	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Copyright	Rights	Editor	Object ID	Hardware	Software	Directory	Digital ID	Type	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Tapping of Iron Arrow Members				Written on verso: "Hank Meyers; Chief Jose Martinez (white jacket) right of center. Medicine man Edward Rubinoff extending hand (white jacket); Tapping of Iron Arrow 1965"		Photographs	1965	1960-1970	Coral Gables, Florida	1 b&w photograph; 20.7 x 25.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 3; Folder No. 46; Folder Title: Iron Arrow Honor Society. Folder Date: 1960-1969	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351260001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/136	136	195.jp2	/umsupport/image/195.jp2
Thomas C. Mayes, Trustee						Portrait photographs		1930-1940	Coral Gables, Florida	1 b&w photograph; 19.9 x 25.1 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 44; Folder Title: Trustee: Mayes, Thomas C. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351630001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/137	137	120.jp2	/umsupport/image/120.jp2
Bertha Foster, Trustee						Portrait photographs		1940-1950	Coral Gables, Florida	1 b&w photograph; 20.1 x 25.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 21; Folder Title: Trustee: Foster, Bertha. Folder Date: Various	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351160001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/138	138	183.jp2	/umsupport/image/183.jp2
President Ashe and the Board of Trustees				"Dooly,Ungar; Grosnenak, G.; LaGorce, Knight, J.; Lentland; Ashe; Whitten; Blank; Mahoney; Railey; Estill; Hughes, E.; Standing: Palmer; Brunstetter, Foster.", "Ibis 1951, Page 10, Cut A"		Photographs	1951	1950-1960	Coral Gables, Florida	1 b&w photograph; 25.8 x 16.4 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 31; Folder Title: Trustees: Group Photos. Folder Date: N.D.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351870001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/139	139	118.jp2	/umsupport/image/118.jp2
W. Alton Jones, Trustee				Written on verso: "Ibis 1961 p.24"		Portrait photographs	1961	1960-1970	Coral Gables, Florida	1 b&w photograph; 20.6 x 25.4 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 36; Folder Title: Trustee: John, W. Alton. Folder Date: 1961	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351490001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/140	140	161.jp2	/umsupport/image/161.jp2
Joel W. Whitley, Trustee						Portrait photographs	1984-01-09	1980-1990	Coral Gables, Florida	1 b&w photograph; 27.8 x 35.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 30; Folder Title: Trustee: Whitley, Joel W. Folder Date: 1984-01-09	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351580001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/141	141	107.jp2	/umsupport/image/107.jp2
University of Miami Board of Trustees, 1963				Written on verso: "Trustees Feb. 1963"		Photographs	1963-02	1960-1970	Coral Gables, Florida	1 b&w photograph; 25.0 x 20.6 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 6; Folder No. 25; Folder Title: Trustees (1960s). Folder Date: 1960s	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351130001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/142	142	127.jp2	/umsupport/image/127.jp2
Mervyn Edward Johnston, Donor						Photographs	1984-01-11	1980-1990	Coral Gables, Florida	1 b&w photograph; 24.1 x 30.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 9; Folder Title: Donor: Johnston, Mervyn Edward. Folder Date: 1984-01-11	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351300001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/143	143	119.tif	/umsupport/image/119.tif
James Geritz Jr., Trustee	Muniz, Raymond W.			Written on verso: "Pres. Committee of One Hundred of Miami Beach" : Text written on left bottom of the photograph.		Photographs			Coral Gables, Florida	1 b&w photograph; 20.7 x 25.4 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 24; Folder Title: Trustee: Geritz, James, Jr. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351170001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/144	144	166.jp2	/umsupport/image/166.jp2
Paul D. McGarry, Trustee						Portrait photographs		1930-1940	Coral Gables, Florida	1 b&w photograph; 20.3 x25.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 46; Folder Title: Trustee: McGarry, Paul D. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351620001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/145	145	168.jp2	/umsupport/image/168.jp2
Charles M. Brookfield, Donor				Written on verso: "Lt. Comdr. Chas. M. Brookfield"		Portrait photographs	1984-01-09	1980-1990	Coral Gables, Florida	1 b&w photograph; 26.2 x 33.85 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 2; Folder Title: Donor: Brookfield, Charles M. Folder Date: 1984-01-09	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351420001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/146	146	129.jp2	/umsupport/image/129.jp2
Julian S. Eaton, Trustee						Portrait photographs	1984-01-06	1980-1990	Coral Gables, Florida	1 b&w photograph; 27.5 x 35.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 22; Folder Title: Trustee: Eaton, Julian S. Folder Date: 1984-01-06	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351850001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/147	147	193.jp2	/umsupport/image/193.jp2
Henry Skinner West, Trustee		Portrait by Denman Fink		Portrait in gallery of Maryland State Teachers College, Towson, MD.		Photographs	1941	1940-1950	Coral Gables, Florida	1 b&w photograph; 25.1 x 20.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 6; Folder No. 19; Folder Title: Trustee: West, Henry Skinner.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351050001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/148	148	170.jp2	/umsupport/image/170.jp2
Thomas J. Pancoast, Trustee						Portrait photographs		1940-1950	Coral Gables, Florida	1 b&w photograph; 20.3 x 25.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 56; Folder Title: Trustee: Pancoast, Thomas J. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351750001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/149	149	113.jp2	/umsupport/image/113.jp2
Charles A. Kellstadt, Trustee						Portrait photographs		1960-1970	Coral Gables, Florida	1 b&w photograph; 20.6 x 25.4 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 37; Folder Title: Trustee: Kellstadt, Charles A. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351510001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/150	150	135.jp2	/umsupport/image/135.jp2
George A. Hughes, Trustee	Shelburne					Portrait photographs	1984-01-06	1980-1980	Coral Gables, Florida	1 b&w photograph; 27 x 34.3		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 25; Folder Title: Trustee: Hughes, George A. Folder Date: 1984-01-06	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351480001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/151	151	147.jp2	/umsupport/image/147.jp2
John W. Fleming, Trustee						Portrait photographs		1950-1960	Coral Gables, Florida	1 b&w photograph; 10.1 x 12.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 19; Folder Title: Trustee: Fleming, John W. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351140001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/152	152	132.jp2	/umsupport/image/132.jp2
Dan Redfearn, Trustee						Portrait photographs	1984-01-09	1980-1990	Coral Gables, Florida	1 b&w photograph; 20.3 x 25.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 28; Folder Title: Trustee: Redfearn, Dan. Folder Date: 1984-01-09	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351540001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/153	153	154.jp2	/umsupport/image/154.jp2
John B. Orr, Board of Regents member						Portrait photographs		1930-1940	Coral Gables, Florida	1 b&w photograph; 20.3 x 25.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 53; Folder Title: Trustee: Orr, John B. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351720001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/154	154	197.jp2	/umsupport/image/197.jp2
Stuart W. Patton, Trustee						Portrait photographs		1960-1970	Coral Gables, Florida	1 b&w photograph; 12.5 x 18.1 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 57; Folder Title: Trustee: Patton, Stuart W. Folder Date: Various	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351760001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/155	155	185.jp2	/umsupport/image/185.jp2
Dr. Warren W. Quillian, Board of Trustees member				Written on verso: "Ibis 1961 p.25"		Portrait photographs	1961	1960-1970	Coral Gables, Florida	1 b&w photograph; 12.6 x 18 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 64; Folder Title: Trustee: Quillian, Warren Dr. Folder Date: Various	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351880001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/156	156	134.jp2	/umsupport/image/134.jp2
J. Lamar Paxson, Trustee				Photographer’s signature on right corner of the photograph.		Portrait photographs	1984-01-09	1980-1990	Coral Gables, Florida	1 b&w photograph; 26.7 x 34.4 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 27; Folder Title: Trustee: Paxson, J. Lamar. Folder Date: 1984-01-09	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351520001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/157	157	146.jp2	/umsupport/image/146.jp2
Clifton Doll Benson, Donor						Portrait photographs	1984-01-09	1980-1990	Coral Gables, Florida	1 b&w photograph; 27.5 x 36.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 1; Folder Title: Donor: Benson, Clifton Doll. Folder Date: 1984-01-09	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351410001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/158	158	181.jp2	/umsupport/image/181.jp2
Bascom H. Palmer, Trustee				Ibis 1948		Portrait photographs	1948	1940-1950	Coral Gables, Florida	1 b&w photograph; 5.7 x 7.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 55; Folder Title: Trustee: Palmer, Bascom. Folder Date: 1948	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351740001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/159	159	178.jp2	/umsupport/image/178.jp2
Josh Goshgarian, Trustee						Portrait photographs		1960-1970	Coral Gables, Florida	1 b&w photograph; 12.8 x 18 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 25; Folder Title: Trustee: Goshgarian John. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351180001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/160	160	131.jp2	/umsupport/image/131.jp2
Edward C. Fogg III, Trustee						Portrait photographs		1950-1960	Coral Gables, Florida	1 b&w photograph; 12.6 x 18 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 20; Folder Title: Trustee: Fogg, Edward C. III. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351150001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/161	161	164.jp2	/umsupport/image/164.jp2
John M. Carlisle, Donor				Written on verso: "super rush"		Portrait photographs	1984-01-09	1980-1990	Coral Gables, Florida	1 b&w photograph; 27.7 x 35.2 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 3; Folder Title: Donor: Carlisle, John M. Folder Date: 1984-01-09	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351430001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/162	162	139.jp2	/umsupport/image/139.jp2
Mitchell D. Price, Trustee						Portrait photographs		1950-1960	Coral Gables, Florida	1 b&w photograph; 20.3 x 25.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 63; Folder Title: Trustee: Price, Mitchell D. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351860001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/163	163	148.jp2	/umsupport/image/148.jp2
Moses Ginsburg, Donor	Hannau, H.W.					Portrait photographs	1984-01-11	1980-1990	Coral Gables, Florida	1 b&w photograph; 27.8 x 35.4 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 6; Folder Title: Donor: Ginsburg, Moses.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351460001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/164	164	133.jp2	/umsupport/image/133.jp2
Joseph H. Adams, Trustee	Gardner & CO.					Portrait photographs	1984-01-06	1980-1990	Coral Gables, Florida	1 b&w photograph; 27.5 x 34.8 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 19; Folder Title: Trustee: Adams, Joseph H. Folder Date: 1984-01-06	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351380001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/165	165	110.jp2	/umsupport/image/110.jp2
President Pearson and the Board of Trustees				Written on verso: "L. to R. = Pearson, Redfearn, Grosnenor, Dooly, Bassett, Ungar, Railey, Hahomey, Whitten, Knight, Brunstetter, Estel", "Ibis - 1953 Board of Trustees"		Photographs	1953	1950-1960	Coral Gables, Florida	1 b&w photograph; 29.7 x 21.2 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 31; Folder Title: Trustees: Group Photos. Folder Date: N.D.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351890001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/166	166	159.jp2	/umsupport/image/159.jp2
Trustee Neville J. McArthur with with President Pearson						Photographs	1959	1950-1960	Coral Gables, Florida	1 b&w photograph; 25.3 x 20.7 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 45; Folder Title: Trustee: McArthur, J. Neville. Folder Date: Various	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351600001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/167	167	160.jp2	/umsupport/image/160.jp2
University of Miami Board of Trustees, 1952				Written on verso: "Upper [L-R] Ideater, Dooly, Whitten, Basett, Pentland, Bernskether, Mahoney,La Jorce, Knight, Railey, Ungar; Lower [L-R] Pearson, Palmer, AShe, Satill, Blank, Hughes, Redform"		Photographs	1952	1950-1960	Coral Gables, Florida	1 b&w photograph; 24.1 x 14 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 6; Folder No. 24; Folder Title: Trustees (1950s). Folder Date: 1950s	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351090001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/168	168	143.jp2	/umsupport/image/143.jp2
Orton Lowe, Trustee						Portrait photographs		1930-1940	Coral Gables, Florida	1 b&w photograph; 17.2 x 23.9 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 42; Folder Title: Trustee: Lowe, Orton. Folder Date: n.d.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351590001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/169	169	121.jp2	/umsupport/image/121.jp2
William C. Hartnett, Trustee				Written on verso:"Ibis 1961 p.25"		Portrait photographs	1961	1960-1970	Coral Gables, Florida	1 b&w photograph; 20.6 x 25.3 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 28; Folder Title: Trustee: Hartnett, William C. Folder Date: 1961	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351210001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/170	170	184.jp2	/umsupport/image/184.jp2
President Ashe with the Board of Trustees	Flemming, Fred B.			Written on verso: "L to R , seated: Pearson, Palmer, Ashe, Estill, Blank, Hughes, E., Redfearn. L to R, standing: Foster, Dooley, Whitten, Bassett, Pentland, Brunstetter, Mahoney, LaGorce, Knight, J., Railey, Ungar."		Photographs			Coral Gables, Florida	1 b&w photograph; 25.4 x 12.7 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 31; Folder Title: Trustees: Group Photos.; Folder Date: N.D.	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351950001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/171	171	173.jp2	/umsupport/image/173.jp2
John Oliver La Gorce, Trustee				"For my friend, Doctor Bowman Foster Ashe, President of the University of Miami.  WIth high respect and admiration for his sterling qualities heart and mind and brillant leadership in education.  Most Sincerely, John Oliver La Gorce" written on front.  "John Oliver LaGorce, A.M., Litt. D., D.Sc.  Vice President, National Geographic Society.  Associate Editor, National Geographic Magazine.  Northern home: 2120 Kalorama Road, N.W., Wash., D.C.  Southern home: 770 Lake View Drive, Miami Beach, Fla.		Portrait photographs	1984-01-06	1980-1990	Coral Gables, Florida	1 b&w photograph; 28.9 x 36.9 cm	eng	University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 26; Folder Title: Trustee: LaGorce, John Oliver. Folder Date: 1984-01-06	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351500001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/172	172	192.jp2	/umsupport/image/192.jp2
David Fairchild, Trustee						Portrait photographs	1984-01-06	1980-1990	Coral Gables, Florida	1 b&w photograph; 27 x 34.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 23; Folder Title: Trustee: Fairchild, David. Folder Date: 1984-01-06	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351830001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/173	173	106.jp2	/umsupport/image/106.jp2
George B. Sturer, Trustee	Murnor Studio					Portrait photographs	1961	1960-1970	Coral Gables, Florida	1 b&w photograph; 25.4 x 20.6 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 6; Folder No. 16; Folder Title: Trustee: Sturer, George B..	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351020001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/174	174	108.jp2	/umsupport/image/108.jp2
Dr. Thomas W. Hutson, Donor						Photographs	1984-01-11	1980-1990	Coral Gables, Florida	1 b&w photograph; 26.8 x 35 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 8; Folder Title: Donor: Hutson, Thomas W., M.D. Folder Date: 1984-01-11	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351290001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/175	175	176.jp2	/umsupport/image/176.jp2
Otto G. Richter, Donor						Portrait photographs	1984-01-11	1980-1990	Coral Gables, Florida	1 b&w photograph; 24.7 x 35 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 15; Folder Title: Donor: Richter, O.G. Folder Date: 1984-01-11	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351350001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/176	176	182.jp2	/umsupport/image/182.jp2
E. D. Keefer, Donor						Portrait photographs	1984-01-11	1980-1990	Coral Gables, Florida	1 b&w photograph; 26.2 x 34.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 10; Folder Title: Donor: Keefer, E.D. Folder Date: 1984-01-11	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351310001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/178	178	141.jp2	/umsupport/image/141.jp2
Glenn Hammond Curtiss, Donor						Portrait photographs	1984-01-10	1980-1990	Coral Gables, Florida	1 b&w photograph; 26 x 35.4 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 7; Folder No. 4; Folder Title: Donor: Curtiss, Glenn Hammond. Folder Date: 1984-01-10	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351440001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/179	179	175.jp2	/umsupport/image/175.jp2
John S. Knight, Trustee						Portrait photographs		1960-1970	Coral Gables, Florida	1 b&w photograph; 20.3 x 25.3 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 39; Folder Title: Trustee: Knight, John S. Folder Date: Various	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351530001001	Image	image/tiff										2009-06-03	2011-03-07	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/180	180	109.jp2	/umsupport/image/109.jp2
Robert Pentland Jr., Trustee						Portrait photographs		1960-1970	Coral Gables, Florida	1 b&w photograph; 12.8 x 18.2 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	0642	Series IX: Alumni and Other Support Organizations	Box No. 5; Folder No. 62; Folder Title: Trustee: Pentland, Robert Jr. Folder Date: Various	http://merrick.library.miami.edu/digitalprojects/copyright.html		jag					asu06420351840001001	Image	image/tiff										2009-06-03	2010-04-30	http://merrick.library.miami.edu:80/cdm/ref/collection/umsupport/id/181	181	190.jp2	/umsupport/image/190.jp2
