Title	Translated Title	Movements Title	Uniform Title	Composer	Lyricist	Arranger	Performer	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Sheet 103																																															2011-03-01	2011-03-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8084	8084	8085.pdfpage	/asm0038/image/8085.pdfpage
Sheet 104																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8085	8085	8086.pdfpage	/asm0038/image/8086.pdfpage
Sheet 105																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8086	8086	8087.pdfpage	/asm0038/image/8087.pdfpage
Sheet 106																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8087	8087	8088.pdfpage	/asm0038/image/8088.pdfpage
Sheet 107																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8088	8088	8089.pdfpage	/asm0038/image/8089.pdfpage
Sheet 108		Benedictus																																													2011-03-01	2011-03-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8089	8089	8090.pdfpage	/asm0038/image/8090.pdfpage
Sheet 109																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8090	8090	8091.pdfpage	/asm0038/image/8091.pdfpage
Sheet 110		Dies Irae																																													2011-03-01	2011-03-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8091	8091	8092.pdfpage	/asm0038/image/8092.pdfpage
Sheet 111																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8092	8092	8093.pdfpage	/asm0038/image/8093.pdfpage
Sheet 112																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8093	8093	8094.pdfpage	/asm0038/image/8094.pdfpage
Requiem para Bolivar (unfinished)		I. Introitus; II. Requiem Aeternam; III. Kyrie; IV. Dies Irae; V. Rex Tremendae; VI. Lacrimos; VII. Hostias; VIII. Sanctus; IX. Benedictus; X. Agnus dei		Romero, Aldemaro					Includes sketches for Requiem Aeternam, Kyrie and Dies Irae	Requiems; Composers -- Venezuela; Music -- Venezuela;			1983	1980-1990		1 musical score, 112 pages; 46.5 x 30.5 cm; 43.5 x 28 cm		University of Miami Libraries. Special Collections.	Aldemaro Romero Archive	ASM0038		Box No. 20			ccg; sr; amy		Requests to publish materials from this collection require written permission from the rights owner. For more information please contact: A PAGANI S.r.l. Edizioni Musicali, Via Nazario Sauro, 5, 22073 Fino Mornasco (CO) - Italy, Tel. (+39) 031.927642, Fax (+39) 031.881335, info@apagani.it - www.apagani.it	http://merrick.library.miami.edu/digitalprojects/copyright.html	asm003800099			Text		application/pdf											asm003800099.pdf		2013-06-11	2013-06-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8094	8094	8095.cpd	/asm0038/supp/8094/index.pdf
Sheet 1																																															2011-03-01	2011-03-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8095	8095	8096.pdfpage	/asm0038/image/8096.pdfpage
Sheet 2		Golpe con Fandango																																													2011-03-01	2011-03-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8096	8096	8097.pdfpage	/asm0038/image/8097.pdfpage
Sheet 3																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8097	8097	8098.pdfpage	/asm0038/image/8098.pdfpage
Sheet 4																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8098	8098	8099.pdfpage	/asm0038/image/8099.pdfpage
Sheet 5																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8099	8099	8100.pdfpage	/asm0038/image/8100.pdfpage
Sheet 6																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8100	8100	8101.pdfpage	/asm0038/image/8101.pdfpage
Sheet 7																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8101	8101	8102.pdfpage	/asm0038/image/8102.pdfpage
Sheet 8																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8102	8102	8103.pdfpage	/asm0038/image/8103.pdfpage
Sheet 9																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8103	8103	8104.pdfpage	/asm0038/image/8104.pdfpage
Sheet 10																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8104	8104	8105.pdfpage	/asm0038/image/8105.pdfpage
Sheet 11																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8105	8105	8106.pdfpage	/asm0038/image/8106.pdfpage
Sheet 12																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8106	8106	8107.pdfpage	/asm0038/image/8107.pdfpage
Sheet 13		Valse con valses viejos																																													2011-04-28	2011-04-28	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8107	8107	8108.pdfpage	/asm0038/image/8108.pdfpage
Sheet 14																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8108	8108	8109.pdfpage	/asm0038/image/8109.pdfpage
Sheet 15																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8109	8109	8110.pdfpage	/asm0038/image/8110.pdfpage
Sheet 16																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8110	8110	8111.pdfpage	/asm0038/image/8111.pdfpage
Sheet 17																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8111	8111	8112.pdfpage	/asm0038/image/8112.pdfpage
Sheet 18																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8112	8112	8113.pdfpage	/asm0038/image/8113.pdfpage
Sheet 19																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8113	8113	8114.pdfpage	/asm0038/image/8114.pdfpage
Sheet 20																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8114	8114	8115.pdfpage	/asm0038/image/8115.pdfpage
Sheet 21																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8115	8115	8116.pdfpage	/asm0038/image/8116.pdfpage
Sheet 22																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8116	8116	8117.pdfpage	/asm0038/image/8117.pdfpage
Sheet 23																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8117	8117	8118.pdfpage	/asm0038/image/8118.pdfpage
Sheet 24																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8118	8118	8119.pdfpage	/asm0038/image/8119.pdfpage
Sheet 25																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8119	8119	8120.pdfpage	/asm0038/image/8120.pdfpage
Sheet 26																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8120	8120	8121.pdfpage	/asm0038/image/8121.pdfpage
Sheet 27																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8121	8121	8122.pdfpage	/asm0038/image/8122.pdfpage
Sheet 28																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8122	8122	8123.pdfpage	/asm0038/image/8123.pdfpage
Sheet 29		Merengue con cadencia bachiana																																													2011-04-28	2011-04-28	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8123	8123	8124.pdfpage	/asm0038/image/8124.pdfpage
Sheet 30																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8124	8124	8125.pdfpage	/asm0038/image/8125.pdfpage
Sheet 31																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8125	8125	8126.pdfpage	/asm0038/image/8126.pdfpage
Sheet 32																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8126	8126	8127.pdfpage	/asm0038/image/8127.pdfpage
Sheet 33																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8127	8127	8128.pdfpage	/asm0038/image/8128.pdfpage
Sheet 34																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8128	8128	8129.pdfpage	/asm0038/image/8129.pdfpage
Sheet 35																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8129	8129	8130.pdfpage	/asm0038/image/8130.pdfpage
Sheet 36																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8130	8130	8131.pdfpage	/asm0038/image/8131.pdfpage
Sheet 37																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8131	8131	8132.pdfpage	/asm0038/image/8132.pdfpage
Sheet 38																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8132	8132	8133.pdfpage	/asm0038/image/8133.pdfpage
Sheet 39																																															2011-03-01	2011-03-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8133	8133	8134.pdfpage	/asm0038/image/8134.pdfpage
Sheet 40																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8134	8134	8135.pdfpage	/asm0038/image/8135.pdfpage
Sheet 41																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8135	8135	8136.pdfpage	/asm0038/image/8136.pdfpage
Sheet 42																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8136	8136	8137.pdfpage	/asm0038/image/8137.pdfpage
Sheet 43																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8137	8137	8138.pdfpage	/asm0038/image/8138.pdfpage
Sheet 44																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8138	8138	8139.pdfpage	/asm0038/image/8139.pdfpage
Sheet 45		Ondanueva																																													2011-04-28	2011-04-28	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8139	8139	8140.pdfpage	/asm0038/image/8140.pdfpage
Sheet 46																																															2011-03-01	2011-03-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8140	8140	8141.pdfpage	/asm0038/image/8141.pdfpage
Sheet 47																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8141	8141	8142.pdfpage	/asm0038/image/8142.pdfpage
Sheet 48																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8142	8142	8143.pdfpage	/asm0038/image/8143.pdfpage
Sheet 49																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8143	8143	8144.pdfpage	/asm0038/image/8144.pdfpage
Sheet 50																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8144	8144	8145.pdfpage	/asm0038/image/8145.pdfpage
Sheet 51																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8145	8145	8146.pdfpage	/asm0038/image/8146.pdfpage
Sheet 52																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8146	8146	8147.pdfpage	/asm0038/image/8147.pdfpage
Sheet 53																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8147	8147	8148.pdfpage	/asm0038/image/8148.pdfpage
Sheet 54																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8148	8148	8149.pdfpage	/asm0038/image/8149.pdfpage
Sheet 55																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8149	8149	8150.pdfpage	/asm0038/image/8150.pdfpage
Sheet 56																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8150	8150	8151.pdfpage	/asm0038/image/8151.pdfpage
Sheet 57																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8151	8151	8152.pdfpage	/asm0038/image/8152.pdfpage
Sheet 58																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8152	8152	8153.pdfpage	/asm0038/image/8153.pdfpage
Sheet 59																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8153	8153	8154.pdfpage	/asm0038/image/8154.pdfpage
Sheet 60																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8154	8154	8155.pdfpage	/asm0038/image/8155.pdfpage
Sheet 61																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8155	8155	8156.pdfpage	/asm0038/image/8156.pdfpage
Sheet 62																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8156	8156	8157.pdfpage	/asm0038/image/8157.pdfpage
Sheet 63																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8157	8157	8158.pdfpage	/asm0038/image/8158.pdfpage
Sheet 64																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8158	8158	8159.pdfpage	/asm0038/image/8159.pdfpage
Sheet 65		Gaita Fullera																																													2011-03-01	2011-03-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8159	8159	8160.pdfpage	/asm0038/image/8160.pdfpage
Sheet 66																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8160	8160	8161.pdfpage	/asm0038/image/8161.pdfpage
Sheet 67																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8161	8161	8162.pdfpage	/asm0038/image/8162.pdfpage
Sheet 68																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8162	8162	8163.pdfpage	/asm0038/image/8163.pdfpage
Sheet 69																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8163	8163	8164.pdfpage	/asm0038/image/8164.pdfpage
Sheet 70																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8164	8164	8165.pdfpage	/asm0038/image/8165.pdfpage
Sheet 71																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8165	8165	8166.pdfpage	/asm0038/image/8166.pdfpage
Sheet 72																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8166	8166	8167.pdfpage	/asm0038/image/8167.pdfpage
Sheet 73																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8167	8167	8168.pdfpage	/asm0038/image/8168.pdfpage
Sheet 74																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8168	8168	8169.pdfpage	/asm0038/image/8169.pdfpage
Sheet 75																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8169	8169	8170.pdfpage	/asm0038/image/8170.pdfpage
Sheet 76																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8170	8170	8171.pdfpage	/asm0038/image/8171.pdfpage
Sheet 77																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8171	8171	8172.pdfpage	/asm0038/image/8172.pdfpage
Sheet 78																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8172	8172	8173.pdfpage	/asm0038/image/8173.pdfpage
Sheet 79																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8173	8173	8174.pdfpage	/asm0038/image/8174.pdfpage
Sheet 80																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8174	8174	8175.pdfpage	/asm0038/image/8175.pdfpage
Sheet 81																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8175	8175	8176.pdfpage	/asm0038/image/8176.pdfpage
Sheet 82																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8176	8176	8177.pdfpage	/asm0038/image/8177.pdfpage
Suite for Cello & Piano (copy 2)		I. Golpe con Fandango; II. Valse con valses viejos; III. Merengue con cadencia Bachiana; IV. Onda nueva; V. Gaita Fullera		Romero, Aldemaro						Suites (Violoncello and piano); Composers -- Venezuela; Music -- Venezuela;			1976	1970-1980		1 musical score, 82 pages; 32 x 21.5 cm		University of Miami Libraries. Special Collections.	Aldemaro Romero Archive	ASM0038		Box No. 16			ccg; sr; amy		Requests to publish materials from this collection require written permission from the rights owner. For more information please contact: A PAGANI S.r.l. Edizioni Musicali, Via Nazario Sauro, 5, 22073 Fino Mornasco (CO) - Italy, Tel. (+39) 031.927642, Fax (+39) 031.881335, info@apagani.it - www.apagani.it	http://merrick.library.miami.edu/digitalprojects/copyright.html	asm003800089			Text		application/pdf											asm003800089.pdf		2013-06-11	2013-06-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8177	8177	8178.cpd	/asm0038/supp/8177/index.pdf
Sheet 1		Marcha de la campaña admirable																																													2011-04-28	2011-04-28	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8178	8178	8179.pdfpage	/asm0038/image/8179.pdfpage
Sheet 2																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8179	8179	8180.pdfpage	/asm0038/image/8180.pdfpage
Sheet 3																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8180	8180	8181.pdfpage	/asm0038/image/8181.pdfpage
Sheet 4																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8181	8181	8182.pdfpage	/asm0038/image/8182.pdfpage
Sheet 5																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8182	8182	8183.pdfpage	/asm0038/image/8183.pdfpage
Sheet 6																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8183	8183	8184.pdfpage	/asm0038/image/8184.pdfpage
Sheet 7																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8184	8184	8185.pdfpage	/asm0038/image/8185.pdfpage
Sheet 8																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8185	8185	8186.pdfpage	/asm0038/image/8186.pdfpage
Sheet 9																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8186	8186	8187.pdfpage	/asm0038/image/8187.pdfpage
Sheet 10																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8187	8187	8188.pdfpage	/asm0038/image/8188.pdfpage
Sheet 11																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8188	8188	8189.pdfpage	/asm0038/image/8189.pdfpage
Sheet 12																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8189	8189	8190.pdfpage	/asm0038/image/8190.pdfpage
Sheet 13																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8190	8190	8191.pdfpage	/asm0038/image/8191.pdfpage
Sheet 14																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8191	8191	8192.pdfpage	/asm0038/image/8192.pdfpage
Sheet 15																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8192	8192	8193.pdfpage	/asm0038/image/8193.pdfpage
Sheet 16																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8193	8193	8194.pdfpage	/asm0038/image/8194.pdfpage
Sheet 17																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8194	8194	8195.pdfpage	/asm0038/image/8195.pdfpage
Sheet 18																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8195	8195	8196.pdfpage	/asm0038/image/8196.pdfpage
Sheet 19																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8196	8196	8197.pdfpage	/asm0038/image/8197.pdfpage
Sheet 20																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8197	8197	8198.pdfpage	/asm0038/image/8198.pdfpage
Sheet 21																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8198	8198	8199.pdfpage	/asm0038/image/8199.pdfpage
Sheet 22																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8199	8199	8200.pdfpage	/asm0038/image/8200.pdfpage
Sheet 23																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8200	8200	8201.pdfpage	/asm0038/image/8201.pdfpage
Sheet 24																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8201	8201	8202.pdfpage	/asm0038/image/8202.pdfpage
Sheet 25																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8202	8202	8203.pdfpage	/asm0038/image/8203.pdfpage
Sheet 26																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8203	8203	8204.pdfpage	/asm0038/image/8204.pdfpage
Sheet 27																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8204	8204	8205.pdfpage	/asm0038/image/8205.pdfpage
Sheet 28																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8205	8205	8206.pdfpage	/asm0038/image/8206.pdfpage
Sheet 29																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8206	8206	8207.pdfpage	/asm0038/image/8207.pdfpage
Sheet 30																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8207	8207	8208.pdfpage	/asm0038/image/8208.pdfpage
Sheet 31																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8208	8208	8209.pdfpage	/asm0038/image/8209.pdfpage
Sheet 32																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8209	8209	8210.pdfpage	/asm0038/image/8210.pdfpage
Sheet 33																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8210	8210	8211.pdfpage	/asm0038/image/8211.pdfpage
Sheet 34																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8211	8211	8212.pdfpage	/asm0038/image/8212.pdfpage
Sheet 35																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8212	8212	8213.pdfpage	/asm0038/image/8213.pdfpage
Sheet 36																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8213	8213	8214.pdfpage	/asm0038/image/8214.pdfpage
Sheet 37																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8214	8214	8215.pdfpage	/asm0038/image/8215.pdfpage
Sheet 38																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8215	8215	8216.pdfpage	/asm0038/image/8216.pdfpage
Sheet 39																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8216	8216	8217.pdfpage	/asm0038/image/8217.pdfpage
Sheet 40																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8217	8217	8218.pdfpage	/asm0038/image/8218.pdfpage
Sheet 41																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8218	8218	8219.pdfpage	/asm0038/image/8219.pdfpage
Sheet 42																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8219	8219	8220.pdfpage	/asm0038/image/8220.pdfpage
Sheet 43																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8220	8220	8221.pdfpage	/asm0038/image/8221.pdfpage
Sheet 44																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8221	8221	8222.pdfpage	/asm0038/image/8222.pdfpage
Sheet 45																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8222	8222	8223.pdfpage	/asm0038/image/8223.pdfpage
Sheet 46																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8223	8223	8224.pdfpage	/asm0038/image/8224.pdfpage
Sheet 47																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8224	8224	8225.pdfpage	/asm0038/image/8225.pdfpage
Sheet 48																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8225	8225	8226.pdfpage	/asm0038/image/8226.pdfpage
Sheet 49																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8226	8226	8227.pdfpage	/asm0038/image/8227.pdfpage
Sheet 50																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8227	8227	8228.pdfpage	/asm0038/image/8228.pdfpage
Sheet 51																																															2010-10-11	2010-10-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/8228	8228	8229.pdfpage	/asm0038/image/8229.pdfpage
