Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Sponsor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Digital ID	Type	Date Digital	Hardware	Software	Directory	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Isabel Ramsden and her daughter Lucy Schuman						Ramsden, Isabel;  Schumann, Lucy	Photographs					1 b&w photograph; 12.1 x 10.2 cm			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000620001001	Image	2010-06-04				image/tiff	21211988 Bytes	2876		116801103	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000620001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/99	99	17.jp2	/chc0484/image/17.jp2
Federico W. Ramsden					Written on front: "Sarony; Scarborough"	Ramsden Oakes, Federico	Portrait photographs					1 b&w photograph; 10.2 x 6.2 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000430001001	Image	2010-06-04				image/tiff	11122956 Bytes	2449		1557407475	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000430001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/100	100	126.jp2	/chc0484/image/126.jp2
Carmen Puig					Written on verso: "Carmen Puig, Stgo de Cuba"	Puig, Carmen; Children	Photographs				Santiago de Cuba (Cuba)	1 b&w photograph; 14 x 8.6 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000300001001	Image	2010-06-04				image/tiff	21063024 Bytes	3351		1235260007	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000300001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/101	101	135.jp2	/chc0484/image/135.jp2
Isabel Ramsden at Wild Cliff, New Rochelle					Written on verso: "Wild Cliff New Rochelle - Isabel; House of J. Cox in New Rochelle"	Ramsden, Isabel	Photographs				New Rochelle, New York	1 color photograph; 9.8 x 11.7 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000220001001	Image	2010-06-04				image/tiff	19977324 Bytes	2352		2467864414	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000220001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/102	102	111.jp2	/chc0484/image/111.jp2
Carmen Bernet y Font					Written on verso: "Carmen Bernet y Font, esposa de Juan Puig Vilasau; mi abuela paterna nacida en Cataluña, España al igual que su esposo abuelo Juan; C. Puig Schumann"	Bernet Font, Carmen	Portrait photographs					1 b&w photograph; 20.6 x 14 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000270001001	Image	2010-06-04				image/tiff	49214624 Bytes	4905		1312420396	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000270001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/103	103	125.jp2	/chc0484/image/125.jp2
Susana de la Torre, great-grandmother of Carmen Puig					Written on verso: "Susana de la Torre Soler Vda. de Ramsden"	de la Torre, Susana; de la Torre de Ramsden, Susana	Portrait photographs					1 b&w photograph; 14.5 x 10.3 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000810001001	Image	2010-06-04				image/tiff	25829604 Bytes	3473		1153759417	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000810001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/104	104	131.jp2	/chc0484/image/131.jp2
Isabel Ramsden		Tarrisse, J.C			Written on verso: "Isabel Ramsden de la Torre"	Ramsden, Isabel	Portrait photographs				Santiago de Cuba (Cuba)	1 b&w photograph; 16.5 x 10.8 cm.			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000970001001	Image	2010-06-04				image/tiff	31155000 Bytes	3961		764736748	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000970001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/105	105	105.jp2	/chc0484/image/105.jp2
Federico W. Ramsden		Clark's Studio			Written on verso: "Federico W. Ramsden; Clark's Studio, 59 North Street Brighton"	Ramsden Oakes, Federico	Portrait photographs					1 b&w photograph; 10.5 x 6.3 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000420001001	Image	2010-06-04				image/tiff	11722720 Bytes	2528		1396907124	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000420001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/106	106	116.jp2	/chc0484/image/116.jp2
Harry Ramsden Oakes		Mr. Rolph			Written on front: "Mr. Rolph Photo, 40 Gracechurch St."  Written on verso: "Harry Ramsden y Oaks (hermano de Federico) Mr. Rolph Photographer, 40 Gracechurch St. London; No. 3007	Ramsden Oakes, Harry	Portrait photographs				London (England)	1 b&w photograph; 10.6 x 6.3 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000310001001	Image	2010-06-04				image/tiff	11572656 Bytes	2520		4212204167	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000310001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/107	107	141.jp2	/chc0484/image/141.jp2
Debris of rubble outside Club San Carlos after the 1932 earthquake					Written on front: "Santiago de Cuba- Terremoto 3 Fbro 1932, No 41- Derrumbe Club Sn Carlos"	Santiago de Cuba (Cuba);  Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 17.3 x 12 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001320001001	Image	2010-06-04				image/tiff	35513896 Bytes	4119		1653166915	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001320001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/108	108	139.jp2	/chc0484/image/139.jp2
Watch tower of the Catedral de Santiago de Cuba after 1932 earthquake					Written on front: "Santiago de Cuba- Terremoto 3 Fbro 1932, No 39- Detalle de la torre del reloj de la Catedral que señala la hora del terremoto y estado en que quedó el angel"	Catedral de Santiago de Cuba;  Earthquake damage	Photographic postcards		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 8.8 x 13.9 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001260001001	Image	2010-06-04				image/tiff	21226624 Bytes	2129		808146096	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001260001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/109	109	132.jp2	/chc0484/image/132.jp2
Towers of the Catedral de Santiago de Cuba after 1932 earthquake					Written on front: "Santiago de Cuba- Terremoto 3 Fbro 1932, No 45- Torres de la Catedral"	Catedral de Santiago de Cuba;  Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph;	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001280001001	Image	2010-06-04				image/tiff	36032832 Bytes	2891		2350949910	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001280001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/110	110	120.jp2	/chc0484/image/120.jp2
Lucy Schumann Ramsden					Written on verso: "Lucy Schumann y Ramsden, Habana, 1940; mamá de Carmen Puig. Hija de Isabel Ramsden, que se casó después con J. Cox"	Schumann, Lucy	Photographs		1940	1940-1950	Havana (Cuba)	1 b&w photograph; 15.4 x 9.7 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000100001001	Image	2010-06-04				image/tiff	22701228 Bytes	3498		2047574950	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000100001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/111	111	110.jp2	/chc0484/image/110.jp2
Isabel Ramsden with her children Maria and Federico Schumann		Ros, G.			Written on front: "G. Ros, Santiago de Cuba; Written on verso: "Isabel Ramsden - Maria Schumann y su hermano Freddy"	Ramsden, Isabel;  Schumann, Maria;  Schumann, Federico	Portrait photographs				Santiago de Cuba (Cuba)	1 b&w photograph; 16.5 x 10.7 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000850001001	Image	2010-06-04				image/tiff	30989800 Bytes	3952		694980931	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000850001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/112	112	127.jp2	/chc0484/image/127.jp2
Carmen Puig, 1938		Wanamaker, John			Written on verso: "Carmen Puig 15 years"; "John Wanamaker, Wilton Portrait Studio, Downstairs Store, Juniper Street Side, Philadelphia, - Penna."; "2 1644-48"	Puig, Carmen	Portrait photographs				Philadelphia, Pennsylvania	1 color photograph; 25.4 x 20.3 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 1; Folder Title: Carmen Puig Portraits; Folder Date: 1923, 1934				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000010001001	Image	2010-06-04				image/tiff	89151632 Bytes	6067		1720857115	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000010001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/113	113	134.jp2	/chc0484/image/134.jp2
Federico W. Ramsden		McLean & Haes Photographers			Written on front: "McLean & Haes Photo; London" Written on verso: "Federico W. Ramsden, 1865"	Ramsden Oakes, Federico	Portrait photographs		1865	1860-1870	London (England)	1 b&w photograph; 10.5 x 6.3 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000440001001	Image	2010-06-04				image/tiff	11481096 Bytes	2500		2153825556	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000440001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/114	114	140.jp2	/chc0484/image/140.jp2
Carmen Puig on board the R.M.S. Queen Mary					Written on front: "Photographed on board R.M.S. "Queen Mary";  Written on verso: "Carmen Puig; En viaje a England para la coronación de la Reina Isabel, 1953 at the S.S. Queen Mary. Viaje inaugural."	Puig, Carmen;  Queen Mary (Steamship);  Coronation;  Elizabeth II, Queen of Great Britain, 1926- ;  Cruise ships	Photographs		1953	1950-1960		1 b&w photograph; 17.5 x 12.6 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000080001001	Image	2010-06-04				image/tiff	33450572 Bytes	3957		3259677395	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000080001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/115	115	102.jp2	/chc0484/image/102.jp2
Luis Bernardo de la Torre y Boza, father of Susana de la Torre		Maceo, S.E.			Written on verso: "El padre de abuelita Luis de la Torre"	de la Torre, Luis Bernardo	Portrait photographs				Havana (Cuba)	1 b&w photograph; 16.4 x 10.8 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000780001001	Image	2010-06-04				image/tiff	31241568 Bytes	3942		1789338398	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000780001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/116	116	136.jp2	/chc0484/image/136.jp2
Dora Ramsden y Gallaruza					Written on front: "Toda la familia!"; Written on verso: "Dora Ramsden y Gallaruza"	Ramsden, Dora; Ramsden y Gallaruza, Dora; Ramsden de Bravo, Dora	Photographic postcards					1 b&w photograph; 13.8 x 8.6 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000600001001	Image	2010-06-04				image/tiff	20536968 Bytes	3275		1358304569	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000600001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/117	117	106.jp2	/chc0484/image/106.jp2
Damage of Maritima Parreño building in Santiago de Cuba, after 1932 earthquake					Written on front: "Santiago de Cuba, Terremoto 3 Fbro 1932, No 34- Maritima Parreño"	Santiago de Cuba (Cuba);  Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 17.2 x 11.9 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001350001001	Image	2010-06-04				image/tiff	35511480 Bytes	4116		937832552	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001350001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/118	118	103.jp2	/chc0484/image/103.jp2
Lucy Schumann		Cabrera			Written on front: "Lucy"; Cabrera"	Schummann, Lucy	Portrait photographs					1 b&w photograph; 14.5 x 10 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000740001001	Image	2010-06-04				image/tiff	25611304 Bytes	3476		3348775497	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000740001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/119	119	115.jp2	/chc0484/image/115.jp2
View of the Serrano building damage after 1932 earthquake					Written on front: "Santiago de Cuba, Terremoto 3 Fbro 1932, No 49- Otro aspecto del Edificio Serrano"	Santiago de Cuba (Cuba); Earthquake damage	Photographs		1932	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 17.3 x 12 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 8; Folder Title: Santiago de Cuba. Earthquake; Folder Date: 1932				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001420001001	Image	2010-06-04				image/tiff	35712184 Bytes	4122		1123681424	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001420001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/120	120	104.jp2	/chc0484/image/104.jp2
Carmen Bernet Font, 1912		Amer, Francisco			Written on front: "Carmen 3 - Pelayo 50; Amer"  Written on verso: "Carmen Bernet Font, esposa de Juan Puig; 14-Junio-1912; Francisco Amer, Barcelona, Carmen, 3, Sucursal Pelayo, 50; Se conservan los clichés"	Bernet Font, Carmen	Photographic postcards; Postcards		1912-06-14	1910-1920	Barcelona (Spain)	1 b&w photograph; 14 x 8.9 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000250001001	Image	2010-06-04				image/tiff	22227532 Bytes	3383		4150585371	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000250001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/121	121	130.jp2	/chc0484/image/130.jp2
Carmen Puig and her father, Luis Puig, wearing costumes for a dance at Cuidamar				Puig, Carmen; Puig Bernet, Luis; Santiago de Cuba (Cuba)	Written on verso: "En la sala - casa de la finca El Guao, Stgo de Cuba, Carmen Puig - Luis Puig (father)disfrazados para baile en el Cuidamar"	Puig, Carmen; Puig, Luis	Photographs				Santiago de Cuba (Cuba)	1 b&w photograph; 10 x 9.7 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000180001001	Image	2010-06-04				image/tiff	16985024 Bytes	2412		2169010309	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000180001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/122	122	138.jp2	/chc0484/image/138.jp2
Isabel Ramsden					Written on verso: "Ramsden Torre, Isabel"	Ramsden, Isabel	Portrait photographs					1 b&w photograph; 14.8 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000950001001	Image	2010-06-04				image/tiff	27447800 Bytes	3588		4027114836	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000950001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/123	123	107.jp2	/chc0484/image/107.jp2
Federico W. Ramsden					Written on front: "G.H. Hay; 191 Regent St"	Ramsden Oakes, Federico	Portrait photographs					1 b&w photograph; 10.3 x 6.2 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000490001001	Image	2010-06-04				image/tiff	11199880 Bytes	2458		3700441395	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000490001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/124	124	117.jp2	/chc0484/image/117.jp2
Isabel Ramsden						Ramsden, Isabel	Photographs					1 b&w photograph; 9.2 x 6.7 cm.			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000660001001	Image	2010-06-04				image/tiff	10947460 Bytes	2223		2596782944	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000660001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/125	125	142.jp2	/chc0484/image/142.jp2
Isabel Ramsden and her daughter Lucy Schumann						Ramsden, Isabel;  Schumann, Lucy	Photographs					1 b&w photograph; 12 x 10.2 cm			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000610001001	Image	2010-06-04				image/tiff	21240380 Bytes	2867		1941317649	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000610001001.tif		2010-06-04	2011-02-03	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/126	126	128.jp2	/chc0484/image/128.jp2
Isabel Ramsden						Ramsden, Isabel	Portrait photographs					1 b&w photograph; 16.4 x 10.9 cm.			University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 6; Folder Title: Schumann Ramsden family; Folder Date: 1918				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840001150001001	Image	2010-06-04				image/tiff	31217508 Bytes	3942		2685971537	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840001150001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/127	127	137.jp2	/chc0484/image/137.jp2
Carmen Puig, 1934					Written on front: "Le Petit Paris Studio"; Written on verso: "A mi querida abuelita con besos de Carmen P. 1934"	Puig, Carmen	Portrait photographs		1934	1930-1940		1 color photograph; 21.2 x 13.5 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 1; Folder Title: Carmen Puig Portraits; Folder Date: 1923, 1934				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000030001001	Image	2010-06-04				image/tiff	44830388 Bytes	4870		1077841082	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000030001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/128	128	122.jp2	/chc0484/image/122.jp2
Jennings Cox		Mac Donald, Pirie			Written on front: "Pirie Mac Donald, Photographer-of-men, New York"; Written on verso: "Mr. J. Cox, 319 w. 80 St."	Cox, Jennings	Portrait photographs				New York, New York	1 b&w photograph; 26.7 x 17.5 cm.	eng		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 3; Folder Title: Ramsden Family; Folder Date: 1800s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000700001001	Image	2010-06-04				image/tiff	81633152 Bytes	6410		2588686312	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000700001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/129	129	144.jp2	/chc0484/image/144.jp2
Susana de la Torre, 1937					Written on verso: "Mamá en el día de sus 94 años, 16 febrero 1937; Susana de la Torre"	de la Torre, Susana; de la Torre de Ramsden, Susana	Portrait photographs		1937-02-16	1930-1940	Santiago de Cuba (Cuba)	1 b&w photograph; 11.3 x 7 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 4; Folder Title: Ramsden de la Torre family; Folder Date: 1800s, 1900s				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000930001001	Image	2010-06-04				image/tiff	13738520 Bytes	1681		2611540136	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000930001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/130	130	114.jp2	/chc0484/image/114.jp2
Lucy Schumann Ramsden and Luis Puig					Written on verso: "Lucy Schumann y Luis Puig, Habana en los años 40"	Schumann, Lucy;  Puig, Luis	Photographs			1940-1950	Havana (Cuba)	1 b&w photograph; 14.8 x 8.8 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Carmen Puig Papers	CHC0484	Series I: Photographs and Postcards	Box No. 1; Folder No. 2; Folder Title: Puig Family; Folder Date: 1913, 1917, 1925, 1940, 1962, 1990				axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc04840000210001001	Image	2010-06-04				image/tiff	23064168 Bytes	3569		2476419882	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc04840000210001001.tif		2010-06-04	2010-10-22	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0484/id/131	131	113.jp2	/chc0484/image/113.jp2
