Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Website	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
José Curbelo shows at the China Doll nightclub and West End Casino					Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Cuban American band directors; Rumbas; Mambos (Music); Latin jazz; Nightclubs -- New York (State) -- New York; Nightclubs -- New Jersey -- Deal;	Advertisements; Clippings; Reproductions;	International variety	1949-06-22	1940-1950	New York (New York);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000086						chc52990000860001001		27010048 Bytes	3645	2468	2311524879	RGB	8	600	chc52990000860001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/106	106	131.jp2	/chc5299/image/131.jp2
José Curbelo show at Club Ebony in New York City					Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Cuban American band directors; Rumbas; Latin jazz; Mambos (Music); Nightclubs -- New York (State) -- New York;	Advertisements; Clippings; Reproductions;		1948-04-13	1940-1950	New York (New York);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000064						chc52990000640001001		27466940 Bytes	2471	3702	2658714606	RGB	8	600	chc52990000640001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/107	107	21.jp2	/chc5299/image/21.jp2
José Curbelo show at the Roadside nightclub in Brooklyn, New York					Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas; Nightclubs -- New York (State) -- New York;	Advertisements; Clippings; Reproductions;	Daily news	1948-01-31	1940-1950	Brooklyn (New York, New York);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000095						chc52990000950001001		28009088 Bytes	3684	2532	736901915	RGB	8	600	chc52990000950001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/108	108	78.jp2	/chc5299/image/78.jp2
Brooklyn and Broadway night life, June 16, 1949		Salerno, Al			José Curbelo featured in Al Salerno's "Night life" column. Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas; Nightclubs -- New York (State) -- New York;	Clippings; Reproductions;	Brooklyn eagle	1949-06-16	1940-1950	Brooklyn (New York, New York);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000078						chc52990000780001001		27472916 Bytes	2469	3706	1848330198	RGB	8	600	chc52990000780001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/109	109	58.jp2	/chc5299/image/58.jp2
José Curbelo Management		José Curbelo Management	Curbelo, José, 1917-2012		Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Concert agents; Latin jazz	Advertisements; Fliers (Printed matter); Reproductions;				New York (New York);	1 flier	eng; spa		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000077						chc52990000770001001		27234636 Bytes	2474	3666	1336936029	RGB	8	600	chc52990000770001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/110	110	104.jp2	/chc5299/image/104.jp2
Curbelo band set for China Doll		Mortimer, Lee, 1904-1963			Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Rumbas; Mambos (Music); Latin jazz; Nightclubs -- New York (State) -- New York;	Clippings; Reproductions;	Daily mirror	1948-06-23	1940-1950	New York (New York);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000092						chc52990000920001001		26901636 Bytes	3642	2460	527806092	RGB	8	600	chc52990000920001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/111	111	127.jp2	/chc5299/image/127.jp2
New popular Latin American orchestra					Reproduction of an RCA Victor press release for the José Curbelo Orchestra hit "Managua, Nicaragua."	Curbelo, José, 1917-2012; Cuban American band directors; Press releases; RCA Victor Records;	Correspondence; Reproductions;	RCA Victor Records			New York (New York);	1 press release	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000068						chc52990000680001001		27566052 Bytes	2484	3696	3887896708	RGB	8	600	chc52990000680001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/112	112	133.jp2	/chc5299/image/133.jp2
Rumbo al siglo					José Curbelo (seated second from left) during a recording session. Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas;	Clippings; Reproductions;	Nueva York al día	1942-11-28	1940-1950	New York (New York)	1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000021						chc52990000210001001		27955696 Bytes	3676	2533	3727167234	RGB	8	600	chc52990000210001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/113	113	84.jp2	/chc5299/image/84.jp2
Latin-American tempos					José Curbelo and his orchestra play the Havana-Madrid nightclub in New York City. Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas; Nightclubs -- New York (State) -- New York;	Clippings; Reproductions;	Daily mirror	1950-03-27	1950-1960	New York (New York)	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000044						chc52990000440001001		27651376 Bytes	2481	3712	1874771024	RGB	8	600	chc52990000440001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/114	114	111.jp2	/chc5299/image/111.jp2
Brooklyn and Broadway night life, February 26, 1950		Salerno, Al			José Curbelo featured in Al Salerno's "Night life" column. Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas; Nightclubs -- New York (State) -- New York;	Clippings; Reproductions;	Brooklyn eagle	1950-02-26	1950-1960	Brooklyn (New York, New York);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000063						chc52990000630001001		27499428 Bytes	2470	3708	152100648	RGB	8	600	chc52990000630001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/115	115	49.jp2	/chc5299/image/49.jp2
Show by José Curbelo and his RCA recording Mambo Band at the Chanticleer nightclub in Baltimore, Maryland					Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas; Nightclubs -- Maryland -- Baltimore;	Advertisements; Clippings; Reproductions;	Evening sun	1954-10-08	1950-1960	Baltimore (Maryland)	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000041						chc52990000410001001		27125760 Bytes	2463	3668	655000399	RGB	8	600	chc52990000410001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/116	116	115.jp2	/chc5299/image/115.jp2
José Curbelo shows at the Blue Haven nightclub in Jackson Heights, New York					Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Rumbas; Mambos (Music); Latin jazz; Nightclubs -- New York (State) -- Jackson Heights;	Clippings; Reproductions;	Sunday mirror	[1955?]-01-23	[1950-1960?]	New York (New York);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000073						chc52990000730001001		27059180 Bytes	3628	2484	1438220812	RGB	8	600	chc52990000730001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/117	117	90.jp2	/chc5299/image/90.jp2
Brooklyn and Broadway night life, September 27, 1949		Salerno, Al			José Curbelo featured in Al Salerno's "Night life" column. Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Rumbas; Mambos (Music); Latin jazz; Nightclubs -- New York (State) -- New York;	Clippings; Reproductions;	Brooklyn eagle	1949-09-27	1940-1950	Brooklyn (New York, New York);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000093						chc52990000930001001		26985756 Bytes	3646	2465	740904021	RGB	8	600	chc52990000930001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/118	118	114.jp2	/chc5299/image/114.jp2
Curbelo's Rumba Band, now at Havana Madrid, led in the 1944 poll by La prensa		Forbes, Virginia			Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Rumbas; Latin jazz; Mambos (Music); Nightclubs -- New York (State) -- New York;	Clippings; Reproductions;	New York sun	1945-06-19	1940-1950	New York (New York);	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000066						chc52990000660001001		27361276 Bytes	2453	3715	166191553	RGB	8	600	chc52990000660001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/119	119	120.jp2	/chc5299/image/120.jp2
Father Curbelo plays bass in orchestra of famous son		Bruun, Paul M.			Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Mambos (Music); Rumbas; Latin jazz;	Clippings; Reproductions;	Miami Beach sun tropics	1944-12-28	1940-1950	Miami Beach (Florida)	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000009						chc52990000090001001		27143560 Bytes	2476	3651	3073298806	RGB	8	600	chc52990000090001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/120	120	124.jp2	/chc5299/image/124.jp2
Cuban under her pillow, platters go to her head		Riley, Royal			Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz;	Clippings; Reproductions;		1948-03-27	1940-1950	New York (New York)	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000018						chc52990000180001001		27679292 Bytes	2484	3711	2721725484	RGB	8	600	chc52990000180001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/121	121	126.jp2	/chc5299/image/126.jp2
José Curbelo (at left) receiving a trophy, 1958		Campbell, Ken			Written on trophy: "To Jose Curbelo in honor of his 15th anniversary as a band leader, Palladium 12-8-58".	Curbelo, José, 1917-2012; Cuban American band directors; Dance orchestra music -- United States; Nightclubs -- New York (State) -- New York;	Photographs;		1958-12-08	1950-1960	New York (New York);	1 b&w photograph; 25.5 x 20.4 cm	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 2; Folder Title: Photographs and music CD, circa 1940s-1980s			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000114						chc52990001140001001		90267116 Bytes	4928	6104	1592661170	RGB	8	600	chc52990001140001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/122	122	110.jp2	/chc5299/image/110.jp2
José Curbelo (at left) conducting his orchestra					Reproduction of a photograph.	Curbelo, José, 1917-2012; Cuban American band directors; Dance orchestra music -- Cuba; Dance orchestra music -- United States;	Photographs; Reproductions;		1950	1950-1960		1 b&w photograph; 10.1 x 15.4 cm			University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 2; Folder Title: Photographs and music CD, circa 1940s-1980s			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000123						chc52990001230001001		27682768 Bytes	3685	2502	3436737640	RGB	8	600	chc52990001230001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/123	123	123.jp2	/chc5299/image/123.jp2
Raul Valdespi (at center) and his orchestra					Reproduction of a photograph.	Valdespi, Raúl; Dance orchestra music -- Cuba;	Photographs; Reproductions;					1 b&w photograph; 28 x 21.7 cm	spa		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 2; Folder Title: Photographs and music CD, circa 1940s-1980s			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000109						chc52990001090001001		104910664 Bytes	5209	6712	2381844122	RGB	8	600	chc52990001090001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/124	124	57.jp2	/chc5299/image/57.jp2
Other international single records you should own					Photographic reproduction of an RCA Victor advertisement featuring José Curbelo.	Curbelo, José, 1917-2012; Cuban American band directors; RCA Victor Records;	Clippings; Reproductions;		1947-11	1940-1950		1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000084						chc52990000840001001		26846272 Bytes	3630	2463	2859062304	RGB	8	600	chc52990000840001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/125	125	113.jp2	/chc5299/image/113.jp2
José Curbelo on the cover of Ecos de Nueva York magazine		Bruno of Hollywood			Photographic reproduction of a magazine cover.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas;	Clippings; Magazine covers; Reproductions;	Ecos de Nueva York	1949-09-11	1940-1950	New York (New York)	1 magazine cover	spa		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000023						chc52990000230001001		26954112 Bytes	2471	3633	60980565	RGB	8	600	chc52990000230001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/126	126	69.jp2	/chc5299/image/69.jp2
Show by José Curbelo and his orchestra at the Cascade Gardens nightclub in Brooklyn, New York					Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas; Nightclubs -- New York (State) -- New York;	Advertisements; Clippings; Reproductions;	New York post	1951-04-20	1950-1960	Brooklyn (New York, New York)	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000035						chc52990000350001001		26999444 Bytes	3633	2475	2254011392	RGB	8	600	chc52990000350001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/127	127	76.jp2	/chc5299/image/76.jp2
José Curbelo shows at the Blue Haven nightclub in Jackson Heights, New York					Photographic reproductions of advertisements.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas; Cha-chas; Nightclubs -- New York (State) -- Jackson Heights;	Advertisements; Clippings; Reproductions;	Daily mirror	1955	1950-1960	Jackson Heights (New York, New York)	4 clippings	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000028						chc52990000280001001		27178900 Bytes	2457	3684	176168673	RGB	8	600	chc52990000280001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/128	128	73.jp2	/chc5299/image/73.jp2
José Curbelo show at Club Zel-Mar in Philadelphia, Pennsylvania					Photographic reproduction of an advertisement.	Curbelo, José, 1917-2012; Cuban American band directors; Latin jazz; Mambos (Music); Rumbas; Nightclubs -- Pennsylvania -- Philadelphia;	Advertisements; Clippings; Reproductions;	Philadelphia Daily news	1954-11-01	1950-1960	Philadelphia (Pennsylvania)	1 clipping	eng		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000020						chc52990000200001001		27727304 Bytes	3700	2496	1114343543	RGB	8	600	chc52990000200001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/129	129	23.jp2	/chc5299/image/23.jp2
José Curbelo's children, Myrta and Rene					Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Children;	Clippings; Reproductions;					1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000030						chc52990000300001001		27690228 Bytes	2496	3695	34975815	RGB	8	600	chc52990000300001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/130	130	41.jp2	/chc5299/image/41.jp2
José Curbelo (at piano) with his orchestra					Reproduction of a photograph.	Curbelo, José, 1917-2012; Cuban American band directors; Dance orchestra music -- Cuba; Dance orchestra music -- United States;	Photographs; Reproductions;		1951	1950-1960		1 b&w photograph; 10.1 x 15.4 cm			University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 2; Folder Title: Photographs and music CD, circa 1940s-1980s			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000124						chc52990001240001001		27096748 Bytes	3676	2455	2091072017	RGB	8	600	chc52990001240001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/131	131	27.jp2	/chc5299/image/27.jp2
Jose Curbelo, en el cabaret "La Conga"		Taronji, Jaime			Photographic reproduction of a newspaper clipping.	Curbelo, José, 1917-2012; Cuban American band directors;	Clippings; Reproductions;	Nueva York al día	1943-08-28	1940-1950	New York (New York);	1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299		Box No. 1; Folder No. 1; Folder Title: José Curbelo band advertisements and materials, 1946-1975			axr		http://merrick.library.miami.edu/digitalprojects/copyright.html			chc5299000082						chc52990000820001001		27433888 Bytes	2474	3693	71272333	RGB	8	600	chc52990000820001001.tif		2013-02-05	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/132	132	32.jp2	/chc5299/image/32.jp2
José Curbelo and His Orchestra		Enna, Gypse				Curbelo, José, 1917-2012; Cuban American band directors; Dance orchestras	Paintings		ca. 1951	1950-1960	Miami (Florida)	1 framed painting			University of Miami Libraries. Cuban Heritage Collection	José Curbelo Papers	CHC5299					axr		http://merrick.library.miami.edu/digitalprojects/copyright.html									chc52990001340001001		118861444 Bytes	7324	5408	2397435128	RGB	8	168	chc52990001340001001.tif		2013-04-25	2013-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5299/id/133	133	134.jp2	/chc5299/image/134.jp2
