Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage - Temporal	Coverage - Spatial	Physical Description	Language	Website	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 2																											chc0184000192						chc01840001920002001		89576540 Bytes	6106	4889	3774651762	RGB	8	600	chc01840001920002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2163	2163	2182.jp2	/chc0184/image/2182.jp2
Hersey Bradford letter to Edward Spalding, November 15, 1823		Bradford, Hersey			Written on verso: "Hersey Bradford, 15 Nov. 1823; Mr. Edward Spalding, Bristol"	Letters; Bradford, Hersey; Spalding, Edward; Bristol (Rhode Island : Town)	Correspondence		1823-11-15	1820-1830	Bristol (Rhode Island : Town)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 6; Folder Title: Correspondence; Folder Date: 1823, April -Dec						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000192	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2164	2164	2183.cpd	/chc0184/image/2183.cpd
Page 1																											chc0184000226						chc01840002260001001		106702300 Bytes	5480	6489	4130606167	RGB	8	600	chc01840002260001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2165	2165	2184.jp2	/chc0184/image/2184.jp2
Page 2																											chc0184000226						chc01840002260002001		105785696 Bytes	5493	6418	2518161837	RGB	8	600	chc01840002260002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2166	2166	2185.jp2	/chc0184/image/2185.jp2
Page 3																											chc0184000226						chc01840002260003001		105741112 Bytes	5460	6454	1340806474	RGB	8	600	chc01840002260003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2167	2167	2186.jp2	/chc0184/image/2186.jp2
Page 4																											chc0184000226						chc01840002260004001		107958380 Bytes	5542	6492	383286063	RGB	8	600	chc01840002260004001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2168	2168	2187.jp2	/chc0184/image/2187.jp2
Fred E. Delius letter to Edward Spalding, January 26, 1824		Delius, Fred Everhard			Written on verso: "F. E. Delius, Bremen, 26 Jany u 15 Apr 1824, ans 23 Sep 1824; Edward Spalding Esq. care of Mefs. Lating, Adams, & Stewart, Matanzas"	Letters; Delius, Fred Everhard; Spalding, Edward; Bremen (Germany); Matanzas (Cuba)	Correspondence		1824-01-26	1820-1830	Bremen (Germany)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 7; Folder Title: Correspondence; Folder Date: 1824						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000226	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2169	2169	2188.cpd	/chc0184/image/2188.cpd
Page 1																											chc0184000212						chc01840002120001001		106975316 Bytes	4702	7582	3752748421	RGB	8	600	chc01840002120001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2170	2170	2189.jp2	/chc0184/image/2189.jp2
Page 2																											chc0184000212						chc01840002120002001		106897028 Bytes	4703	7575	1014222209	RGB	8	600	chc01840002120002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2171	2171	2190.jp2	/chc0184/image/2190.jp2
Joseph W. Torrey letter to Edward Spalding, January 3, 1824		Torrey, Joseph W.			Written on verso: "Mr Edward Spalding, care of JJ Latting Esq, Matanzas, Capt Mosier"	Letters; Torrey, Joseph W.; Spalding, Edward; Bristol (Rhode Island : Town); Matanzas (Cuba)	Correspondence		1824-01-03	1820-1830	Bristol (Rhode Island : Town)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 7; Folder Title: Correspondence; Folder Date: 1824						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000212	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2172	2172	2191.cpd	/chc0184/image/2191.cpd
Page 1																											chc0184000004						chc01840000040001001		118713480 Bytes	5003	7908	1890061696	RGB	8	600	chc01840000040001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2173	2173	2192.jp2	/chc0184/image/2192.jp2
Page 2																											chc0184000004						chc01840000040002001		118399420 Bytes	7903	4993	1306375164	RGB	8	600	chc01840000040002001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2174	2174	2193.jp2	/chc0184/image/2193.jp2
Zadoc Spalding letter to Edward Spalding, March 4, 1816		Spalding, Zadoc			Written on verso: "Mr. Edward Spalding, Bristol, Rhode Island"	Letters; Spalding, Zadoc; Spalding, Edward	Correspondence		1816-03-04	1810-1820	Killingly (Connecticut. : Town)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 1; Folder Title: Correspondence; Folder Date: 1800-1816						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000004	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2175	2175	2194.cpd	/chc0184/image/2194.cpd
Page 1																											chc0184000336						chc01840003360001001		30000832 Bytes	2119	4716	863585458	RGB	8	600	chc01840003360001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2176	2176	2195.jp2	/chc0184/image/2195.jp2
Page 2																											chc0184000336						chc01840003360002001		29428148 Bytes	2087	4697	540047352	RGB	8	600	chc01840003360002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2177	2177	2196.jp2	/chc0184/image/2196.jp2
Page 3																											chc0184000336						chc01840003360003001		30401894 Bytes	2142	4728	2672462463	RGB	8	600	chc01840003360003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2178	2178	2197.jp2	/chc0184/image/2197.jp2
Page 4																											chc0184000336						chc01840003360004001		29995760 Bytes	2116	4722	4065350547	RGB	8	600	chc01840003360004001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2179	2179	2198.jp2	/chc0184/image/2198.jp2
Page 5																											chc0184000336						chc01840003360005001		28844296 Bytes	2056	4673	957428405	RGB	8	600	chc01840003360005001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2180	2180	2199.jp2	/chc0184/image/2199.jp2
Page 6																											chc0184000336						chc01840003360006001		28836468 Bytes	2047	4692	2741388709	RGB	8	600	chc01840003360006001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2181	2181	2200.jp2	/chc0184/image/2200.jp2
Page 7																											chc0184000336						chc01840003360007001		29136196 Bytes	2071	4686	3552596968	RGB	8	600	chc01840003360007001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2182	2182	2201.jp2	/chc0184/image/2201.jp2
Page 8																											chc0184000336						chc01840003360008001		29156816 Bytes	2068	4696	1145485563	RGB	8	600	chc01840003360008001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2183	2183	2202.jp2	/chc0184/image/2202.jp2
Page 9																											chc0184000336						chc01840003360009001		29471928 Bytes	2094	4688	2227905302	RGB	8	600	chc01840003360009001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2184	2184	2203.jp2	/chc0184/image/2203.jp2
Page 10																											chc0184000336						chc01840003360010001		28957248 Bytes	2046	4714	2340698031	RGB	8	600	chc01840003360010001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2185	2185	2204.jp2	/chc0184/image/2204.jp2
Page 11																											chc0184000336						chc01840003360011001		29453064 Bytes	2094	4685	819929783	RGB	8	600	chc01840003360011001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2186	2186	2205.jp2	/chc0184/image/2205.jp2
Page 12																											chc0184000336						chc01840003360012001		29368800 Bytes	2080	4703	755005337	RGB	8	600	chc01840003360012001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2187	2187	2206.jp2	/chc0184/image/2206.jp2
Page 13																											chc0184000336						chc01840003360013001		29342612 Bytes	2106	4641	3603803466	RGB	8	600	chc01840003360013001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2188	2188	2207.jp2	/chc0184/image/2207.jp2
Page 14																											chc0184000336						chc01840003360014001		29740572 Bytes	2106	4704	1490385102	RGB	8	600	chc01840003360014001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2189	2189	2208.jp2	/chc0184/image/2208.jp2
Cash record book, 1816-1818						Business records	Documents		1816	1810-1820		1 cash record book with 13 pages showing dates and amounts paid	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 2; Folder No. 18; Folder Title: Cash Records Book; Folder Date: 1813-1823						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000336	Text	2012-02-08					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2190	2190	2209.cpd	/chc0184/image/2209.cpd
Page 1																											chc0184000200						chc01840002000001001		81065588 Bytes	4805	5622	2393554231	RGB	8	600	chc01840002000001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2191	2191	2210.jp2	/chc0184/image/2210.jp2
Page 2																											chc0184000200						chc01840002000002001		80794952 Bytes	4801	5608	2189581748	RGB	8	600	chc01840002000002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2192	2192	2211.jp2	/chc0184/image/2211.jp2
Page 3																											chc0184000200						chc01840002000003001		80742200 Bytes	4804	5601	3972354841	RGB	8	600	chc01840002000003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2193	2193	2212.jp2	/chc0184/image/2212.jp2
Page 4																											chc0184000200						chc01840002000004001		80438368 Bytes	5595	4791	3177415133	RGB	8	600	chc01840002000004001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2194	2194	2213.jp2	/chc0184/image/2213.jp2
Daniel N. Morice letter to Edward Spalding, December 20, 1823		Morice, Daniel N.			Written on verso: "D.N. Morice, Bristol, 20 22 Decb 1823 received 22 Jany 1824, ans 3 February 1824; Edward Spalding Esq., Matanzas, Island of Cuba"	Letters; Morice, Daniel N.; Spalding, Edward; Bristol (Rhode Island)	Correspondence		1823-12-20	1820-1830	Bristol (Rhode Island : Town)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 6; Folder Title: Correspondence; Folder Date: 1823, April -Dec						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000200	Text	2012-02-03					image/tiff										2012-03-06	2012-03-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2195	2195	2214.cpd	/chc0184/image/2214.cpd
Page 1																											chc0184000255						chc01840002550001001		84403744 Bytes	4740	5934	3502692755	RGB	8	600	chc01840002550001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2196	2196	2215.jp2	/chc0184/image/2215.jp2
Page 2																											chc0184000255						chc01840002550002001		84827060 Bytes	4759	5940	3507533957	RGB	8	600	chc01840002550002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2197	2197	2216.jp2	/chc0184/image/2216.jp2
John Morland letter to Edward Spalding, September 4, 1824		Morland, John			Written on verso: "Jno. Morland, Salem, 4 Sept. 1824; Edward Spalding, Esquire, Bristol, R.I."	Letters; Morland, John; Spalding, Edward; Salem (Massachusetts); Bristol (Rhode Island : Town)	Correspondence		1824-09-04	1820-1830	Salem (Massachusetts)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 7; Folder Title: Correspondence; Folder Date: 1824						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000255	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2198	2198	2217.cpd	/chc0184/image/2217.cpd
Page 1																											chc0184000018						chc01840000180001001		42239600 Bytes	4957	2839	2536363825	RGB	8	600	chc01840000180001001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2199	2199	2218.jp2	/chc0184/image/2218.jp2
Page 2																											chc0184000018						chc01840000180002001		42890548 Bytes	2884	4955	1863359275	RGB	8	600	chc01840000180002001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2200	2200	2219.jp2	/chc0184/image/2219.jp2
Receipt written by Elisha Spalding to Austin L. Sands, June 12, 1800		Spalding, Elisha			Written on verso: "Austin L. Sands, a/c $1,592/100"	Receipts (Acknowledgments); Spalding, Elisha; Sands, Austin, L.; Starch; Hair powder	Documents		1800-06-12	1800-1810	New York (New York)	1 receipt	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 1; Folder Title: Correspondence; Folder Date: 1800-1816						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000018	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2201	2201	2220.cpd	/chc0184/image/2220.cpd
Page 1																											chc0184000102						chc01840001020001001		86007024 Bytes	4825	5940	2888255317	RGB	8	600	chc01840001020001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2202	2202	2221.jp2	/chc0184/image/2221.jp2
Page 2																											chc0184000102						chc01840001020002001		86050476 Bytes	4871	5887	1205937980	RGB	8	600	chc01840001020002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2203	2203	2222.jp2	/chc0184/image/2222.jp2
Page 3																											chc0184000102						chc01840001020003001		85682164 Bytes	4807	5940	2867706721	RGB	8	600	chc01840001020003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2204	2204	2223.jp2	/chc0184/image/2223.jp2
John A. Smith letter to Edward Spalding, February 3, 1823		Smith, John A.			Written on verso: "Jn. Smith, Bristol R.I., 3 February uc 1. ans 14 Mar. 1823; Edward Spalding Esq.,Matanzas, Cuba"	Letters; Spalding, Edward; Smith, John A.; Matanzas (Cuba); Bristol (Rhode Island : Town)	Correspondence		1823-02-03	1820-1830	Bristol (Rhode Island : Town)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 5; Folder Title: Correspondence; Folder Date: 1823 - April 1st 1923						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000102	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2205	2205	2224.cpd	/chc0184/image/2224.cpd
Page 1																											chc0184000264						chc01840002640001001		89081176 Bytes	4928	6024	21369163	RGB	8	600	chc01840002640001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2206	2206	2225.jp2	/chc0184/image/2225.jp2
Page 2																											chc0184000264						chc01840002640002001		88884040 Bytes	6012	4927	3382521772	RGB	8	600	chc01840002640002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2207	2207	2226.jp2	/chc0184/image/2226.jp2
Jacob Babbitt letter to Edward Spalding, December 7, 1824		Babbitt, Jacob			Written on verso: "$5.000 - Jacob Babbitt s letter of credit 7 Dec. 1824"	Letters; Babbitt, Jacob, 1769-1850; Spalding, Edward; Bristol (Rhode Island : Town)	Correspondence		1824-12-07	1820-1830	Bristol (Rhode Island : Town)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 7; Folder Title: Correspondence; Folder Date: 1824						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000264	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2208	2208	2227.cpd	/chc0184/image/2227.cpd
Page 1																											chc0184000027						chc01840000270001001		99281800 Bytes	5176	6392	2315015777	RGB	8	600	chc01840000270001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2209	2209	2228.jp2	/chc0184/image/2228.jp2
Page 2																											chc0184000027						chc01840000270002001		98034492 Bytes	5111	6392	4237890065	RGB	8	600	chc01840000270002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2210	2210	2229.jp2	/chc0184/image/2229.jp2
Page 3																											chc0184000027						chc01840000270003001		100766892 Bytes	5248	6399	2101879133	RGB	8	600	chc01840000270003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2211	2211	2230.jp2	/chc0184/image/2230.jp2
Page 4																											chc0184000027						chc01840000270004001		98694420 Bytes	6424	5120	3466984949	RGB	8	600	chc01840000270004001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2212	2212	2231.jp2	/chc0184/image/2231.jp2
J. Packard letter to Edward Spalding, November 5, 1817		Packard, J.			Written on verso: "Mr. Edw. Spalding, Bristol, RI.; J. Packard, 5 Nov. 1817"; Stamp reads:"New York Nov 5"	Letters; Spalding, Edward; Packard, J.	Documents		1817-11-05	1810-1820	New York (New York)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 2; Folder Title: Correspondence; Folder Date: 1817-1820						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000027	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2213	2213	2232.cpd	/chc0184/image/2232.cpd
Page 1																											chc0184000337						chc01840003370001001		31280784 Bytes	4971	2096	2064805715	RGB	8	600	chc01840003370001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2214	2214	2233.jp2	/chc0184/image/2233.jp2
Page 2																											chc0184000337						chc01840003370002001		30684320 Bytes	4981	2052	3570960905	RGB	8	600	chc01840003370002001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2215	2215	2234.jp2	/chc0184/image/2234.jp2
Page 3																											chc0184000337						chc01840003370003001		23156552 Bytes	4796	1608	1440526981	RGB	8	600	chc01840003370003001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2216	2216	2235.jp2	/chc0184/image/2235.jp2
Page 4																											chc0184000337						chc01840003370004001		23674928 Bytes	1642	4802	2446869170	RGB	8	600	chc01840003370004001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2217	2217	2236.jp2	/chc0184/image/2236.jp2
Page 5																											chc0184000337						chc01840003370005001		32280148 Bytes	5084	2115	156202980	RGB	8	600	chc01840003370005001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2218	2218	2237.jp2	/chc0184/image/2237.jp2
Page 6																											chc0184000337						chc01840003370006001		33302122 Bytes	2163	5129	3234700365	RGB	8	600	chc01840003370006001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2219	2219	2238.jp2	/chc0184/image/2238.jp2
Page 7																											chc0184000337						chc01840003370007001		18392008 Bytes	4907	1248	834399776	RGB	8	600	chc01840003370007001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2220	2220	2239.jp2	/chc0184/image/2239.jp2
Page 8																											chc0184000337						chc01840003370008001		19349524 Bytes	1308	4926	1746312824	RGB	8	600	chc01840003370008001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2221	2221	2240.jp2	/chc0184/image/2240.jp2
Page 9																											chc0184000337						chc01840003370009001		17499556 Bytes	3783	1540	4078065020	RGB	8	600	chc01840003370009001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2222	2222	2241.jp2	/chc0184/image/2241.jp2
Page 10																											chc0184000337						chc01840003370010001		27095532 Bytes	4808	1877	1294637785	RGB	8	600	chc01840003370010001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2223	2223	2242.jp2	/chc0184/image/2242.jp2
Page 11																											chc0184000337						chc01840003370011001		20341752 Bytes	4852	1396	1819898021	RGB	8	600	chc01840003370011001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2224	2224	2243.jp2	/chc0184/image/2243.jp2
Page 12																											chc0184000337						chc01840003370012001		25528920 Bytes	4981	1707	1851921696	RGB	8	600	chc01840003370012001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2225	2225	2244.jp2	/chc0184/image/2244.jp2
Receipts and promissory notes						Receipts (Acknowledgments); Spalding, Edward	Documents			1810-1820	Bristol (Rhode Island : Town)	4 promissory notes and 5 receipts	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 2; Folder No. 18; Folder Title: Cash Records Book; Folder Date: 1813-1823						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000337	Text	2012-02-08					image/tiff										2012-02-23	2012-03-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2226	2226	2245.cpd	/chc0184/image/2245.cpd
Page 1																											chc0184000184						chc01840001840001001		90402128 Bytes	4982	6047	723170195	RGB	8	600	chc01840001840001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2227	2227	2246.jp2	/chc0184/image/2246.jp2
Page 2																											chc0184000184						chc01840001840002001		89091180 Bytes	4950	5998	1234632837	RGB	8	600	chc01840001840002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2228	2228	2247.jp2	/chc0184/image/2247.jp2
John Morland letter to Edward Spalding, October 20, 1823		Morland, John			Written on verso: "John Morland, Salem, 20 u 22 Octo. 1823; Edward Spalding Esq. Bristol, R.I., mail"	Letters; Morland, John; Spalding, Edward; Salem (Massachusetts); Bristol (Rhode Island : Town)	Correspondence		1823-10-20	1820-1830	Salem (Massachusetts)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 6; Folder Title: Correspondence; Folder Date: 1823, April -Dec						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000184	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2229	2229	2248.cpd	/chc0184/image/2248.cpd
Page 1																											chc0184000144						chc01840001440001001		84064756 Bytes	4757	5889	1643770804	RGB	8	600	chc01840001440001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2230	2230	2249.jp2	/chc0184/image/2249.jp2
Page 2																											chc0184000144						chc01840001440002001		84786228 Bytes	5927	4767	1451363714	RGB	8	600	chc01840001440002001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2231	2231	2250.jp2	/chc0184/image/2250.jp2
Robert Rogers letter to Jorias Lawton, March 24, 1823		Rogers, Robert			Written on verso: "Capt Jorias Lawton or Mr. Edward Spalding, care of J.J. Latting, Matanzas, Cuba"	Letters; Rogers, Robert; Lawton, Jorias; Spalding, Edward; Bristol (Rhode Island : Town); Matanzas (Cuba)	Correspondence		1823-03-24	1820-1830	Bristol (Rhode Island : Town)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 5; Folder Title: Correspondence; Folder Date: 1823 - April 1st 1923						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000144	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2232	2232	2251.cpd	/chc0184/image/2251.cpd
Page 1																											chc0184000014						chc01840000140001001		89404272 Bytes	4959	6008	546076056	RGB	8	600	chc01840000140001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2233	2233	2252.jp2	/chc0184/image/2252.jp2
Page 2																											chc0184000014						chc01840000140002001		89700680 Bytes	5999	4983	1273717690	RGB	8	600	chc01840000140002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2234	2234	2253.jp2	/chc0184/image/2253.jp2
E. Green letter to Edward Spalding, December 16, 1814		Green, E.			Written on verso: "Mr. Edward Spalding, Bristol (R.I.) (to the case of Jacob Babbitt)"	Letters; Spalding, Edward; Green, E.	Correspondence		1814-12-16	1810-1820	Saint-Barthélemy	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 1; Folder Title: Correspondence; Folder Date: 1800-1816						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000014	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2235	2235	2254.cpd	/chc0184/image/2254.cpd
Page 1																											chc0184000037						chc01840000370001001		56651544 Bytes	4860	3884	3595321652	RGB	8	600	chc01840000370001001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2236	2236	2255.jp2	/chc0184/image/2255.jp2
Page 2																											chc0184000037						chc01840000370002001		56356076 Bytes	4841	3879	1397567830	RGB	8	600	chc01840000370002001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/2237	2237	2256.jp2	/chc0184/image/2256.jp2
