Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Website	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 107																											chc0347000223						chc03470002230107001	Image	113897644 Bytes	4956	7659	275088115	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230107001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5788	5788	5789.jp2	/chc0347/image/5789.jp2
Page 108																											chc0347000223						chc03470002230108001	Image	125714664 Bytes	5388	7776	3255848173	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230108001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5789	5789	5790.jp2	/chc0347/image/5790.jp2
Page 109																											chc0347000223						chc03470002230109001	Image	112771036 Bytes	4884	7695	3950170284	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230109001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5790	5790	5791.jp2	/chc0347/image/5791.jp2
Page 110																											chc0347000223						chc03470002230110001	Image	124548216 Bytes	5338	7776	379252453	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230110001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5791	5791	5792.jp2	/chc0347/image/5792.jp2
Page 111																											chc0347000223						chc03470002230111001	Image	114316296 Bytes	4926	7734	197576562	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230111001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5792	5792	5793.jp2	/chc0347/image/5793.jp2
Page 112																											chc0347000223						chc03470002230112001	Image	123208188 Bytes	5332	7701	1461689881	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230112001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5793	5793	5794.jp2	/chc0347/image/5794.jp2
Page 113																											chc0347000223						chc03470002230113001	Image	113304576 Bytes	4890	7722	1963200597	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230113001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5794	5794	5795.jp2	/chc0347/image/5795.jp2
Page 114																											chc0347000223						chc03470002230114001	Image	122535548 Bytes	5296	7711	2029878891	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230114001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5795	5795	5796.jp2	/chc0347/image/5796.jp2
Page 115																											chc0347000223						chc03470002230115001	Image	113202028 Bytes	4878	7734	1649370676	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230115001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5796	5796	5797.jp2	/chc0347/image/5797.jp2
Page 116																											chc0347000223						chc03470002230116001	Image	126130968 Bytes	5424	7750	1239728543	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230116001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5797	5797	5798.jp2	/chc0347/image/5798.jp2
Page 117																											chc0347000223						chc03470002230117001	Image	113087708 Bytes	4858	7758	2909540880	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230117001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5798	5798	5799.jp2	/chc0347/image/5799.jp2
Page 118																											chc0347000223						chc03470002230118001	Image	123949564 Bytes	5362	7704	1692425732	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230118001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5799	5799	5800.jp2	/chc0347/image/5800.jp2
Page 119																											chc0347000223						chc03470002230119001	Image	111658588 Bytes	4834	7698	833501230	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230119001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5800	5800	5801.jp2	/chc0347/image/5801.jp2
Page 120																											chc0347000223						chc03470002230120001	Image	127288136 Bytes	5422	7824	760469082	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230120001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5801	5801	5802.jp2	/chc0347/image/5802.jp2
Page 121																											chc0347000223						chc03470002230121001	Image	111278004 Bytes	4810	7710	4098676503	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230121001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5802	5802	5803.jp2	/chc0347/image/5803.jp2
Page 122																											chc0347000223						chc03470002230122001	Image	126005160 Bytes	5434	7728	424137021	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230122001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5803	5803	5804.jp2	/chc0347/image/5804.jp2
Page 123																											chc0347000223						chc03470002230123001	Image	111000164 Bytes	4798	7710	889366059	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230123001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5804	5804	5805.jp2	/chc0347/image/5805.jp2
Page 124																											chc0347000223						chc03470002230124001	Image	125100004 Bytes	5388	7738	565732816	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230124001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5805	5805	5806.jp2	/chc0347/image/5806.jp2
Page 125																											chc0347000223						chc03470002230125001	Image	112836904 Bytes	4810	7818	2525479190	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230125001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5806	5806	5807.jp2	/chc0347/image/5807.jp2
Page 126																											chc0347000223						chc03470002230126001	Image	126071564 Bytes	5420	7752	1643133772	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230126001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5807	5807	5808.jp2	/chc0347/image/5808.jp2
Page 127																											chc0347000223						chc03470002230127001	Image	111529928 Bytes	4829	7697	2693123403	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230127001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5808	5808	5809.jp2	/chc0347/image/5809.jp2
Page 128																											chc0347000223						chc03470002230128001	Image	125035400 Bytes	5388	7734	1045750892	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230128001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5809	5809	5810.jp2	/chc0347/image/5810.jp2
Page 129																											chc0347000223						chc03470002230129001	Image	110239572 Bytes	4746	7741	1169756110	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230129001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5810	5810	5811.jp2	/chc0347/image/5811.jp2
Page 130																											chc0347000223						chc03470002230130001	Image	126217268 Bytes	5395	7797	3324525418	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230130001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5811	5811	5812.jp2	/chc0347/image/5812.jp2
Page 131																											chc0347000223						chc03470002230131001	Image	109984192 Bytes	4759	7702	3670112946	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230131001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5812	5812	5813.jp2	/chc0347/image/5813.jp2
Page 132																											chc0347000223						chc03470002230132001	Image	123348880 Bytes	5352	7681	2793023188	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230132001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5813	5813	5814.jp2	/chc0347/image/5814.jp2
Page 133																											chc0347000223						chc03470002230133001	Image	111075704 Bytes	4800	7712	448821451	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230133001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5814	5814	5815.jp2	/chc0347/image/5815.jp2
Page 134																											chc0347000223						chc03470002230134001	Image	124477908 Bytes	5335	7776	903485644	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230134001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5815	5815	5816.jp2	/chc0347/image/5816.jp2
Page 135																											chc0347000223						chc03470002230135001	Image	109652684 Bytes	4725	7734	1647627419	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230135001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5816	5816	5817.jp2	/chc0347/image/5817.jp2
Page 136																											chc0347000223						chc03470002230136001	Image	126443232 Bytes	5386	7824	1301907328	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230136001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5817	5817	5818.jp2	/chc0347/image/5818.jp2
Page 137																											chc0347000223						chc03470002230137001	Image	110446616 Bytes	4774	7710	145377979	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230137001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5818	5818	5819.jp2	/chc0347/image/5819.jp2
Page 138																											chc0347000223						chc03470002230138001	Image	124529040 Bytes	5362	7740	2808192932	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230138001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5819	5819	5820.jp2	/chc0347/image/5820.jp2
Page 139																											chc0347000223						chc03470002230139001	Image	110618056 Bytes	4774	7722	1570464889	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230139001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5820	5820	5821.jp2	/chc0347/image/5821.jp2
Page 140																											chc0347000223						chc03470002230140001	Image	123125064 Bytes	5327	7703	343634552	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230140001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5821	5821	5822.jp2	/chc0347/image/5822.jp2
Page 141																											chc0347000223						chc03470002230141001	Image	110143856 Bytes	4769	7697	790464805	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230141001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5822	5822	5823.jp2	/chc0347/image/5823.jp2
Page 142																											chc0347000223						chc03470002230142001	Image	124226192 Bytes	5316	7788	2520948299	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230142001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5823	5823	5824.jp2	/chc0347/image/5824.jp2
Page 143																											chc0347000223						chc03470002230143001	Image	112076392 Bytes	4822	7746	3498571214	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230143001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5824	5824	5825.jp2	/chc0347/image/5825.jp2
Page 144																											chc0347000223						chc03470002230144001	Image	125347372 Bytes	5364	7788	1222346041	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230144001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5825	5825	5826.jp2	/chc0347/image/5826.jp2
Page 145																											chc0347000223						chc03470002230145001	Image	112111748 Bytes	4846	7710	4272916791	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230145001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5826	5826	5827.jp2	/chc0347/image/5827.jp2
Page 146																											chc0347000223						chc03470002230146001	Image	125322188 Bytes	5376	7769	1034717713	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230146001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5827	5827	5828.jp2	/chc0347/image/5828.jp2
Page 147																											chc0347000223						chc03470002230147001	Image	111184540 Bytes	4767	7773	3505921928	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230147001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5828	5828	5829.jp2	/chc0347/image/5829.jp2
Page 148																											chc0347000223						chc03470002230148001	Image	124612068 Bytes	5310	7821	462770547	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230148001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5829	5829	5830.jp2	/chc0347/image/5830.jp2
Page 149																											chc0347000223						chc03470002230149001	Image	114006712 Bytes	4807	7904	3239551454	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230149001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5830	5830	5831.jp2	/chc0347/image/5831.jp2
Page 150																											chc0347000223						chc03470002230150001	Image	120784464 Bytes	5192	7753	479685999	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230150001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5831	5831	5832.jp2	/chc0347/image/5832.jp2
Page 151																											chc0347000223						chc03470002230151001	Image	113767308 Bytes	4896	7744	622055213	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230151001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5832	5832	5833.jp2	/chc0347/image/5833.jp2
Page 152																											chc0347000223						chc03470002230152001	Image	120231340 Bytes	5145	7788	1526533616	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230152001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5833	5833	5834.jp2	/chc0347/image/5834.jp2
Page 153																											chc0347000223						chc03470002230153001	Image	114979420 Bytes	4912	7801	3862154013	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230153001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5834	5834	5835.jp2	/chc0347/image/5835.jp2
Page 154																											chc0347000223						chc03470002230154001	Image	121134632 Bytes	5195	7771	808208534	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230154001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5835	5835	5836.jp2	/chc0347/image/5836.jp2
Page 155																											chc0347000223						chc03470002230155001	Image	115987312 Bytes	4980	7762	1141345324	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230155001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5836	5836	5837.jp2	/chc0347/image/5837.jp2
Page 156																											chc0347000223						chc03470002230156001	Image	120874920 Bytes	5206	7738	1145101729	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230156001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5837	5837	5838.jp2	/chc0347/image/5838.jp2
Page 157																											chc0347000223						chc03470002230157001	Image	112907012 Bytes	4876	7717	1683154075	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230157001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5838	5838	5839.jp2	/chc0347/image/5839.jp2
Page 158																											chc0347000223						chc03470002230158001	Image	120946820 Bytes	5171	7795	1506853158	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230158001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5839	5839	5840.jp2	/chc0347/image/5840.jp2
Page 159																											chc0347000223						chc03470002230159001	Image	112741004 Bytes	4860	7731	960087815	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230159001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5840	5840	5841.jp2	/chc0347/image/5841.jp2
Page 160																											chc0347000223						chc03470002230160001	Image	121461500 Bytes	5197	7789	3561779307	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230160001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5841	5841	5842.jp2	/chc0347/image/5842.jp2
Page 161																											chc0347000223						chc03470002230161001	Image	112814232 Bytes	4860	7736	920413361	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230161001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5842	5842	5843.jp2	/chc0347/image/5843.jp2
Page 162																											chc0347000223						chc03470002230162001	Image	122688056 Bytes	5230	7818	1070892066	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230162001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5843	5843	5844.jp2	/chc0347/image/5844.jp2
Page 163																											chc0347000223						chc03470002230163001	Image	113774524 Bytes	4909	7724	1446076121	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230163001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5844	5844	5845.jp2	/chc0347/image/5845.jp2
Page 164																											chc0347000223						chc03470002230164001	Image	122434464 Bytes	5242	7784	3955823491	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230164001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5845	5845	5846.jp2	/chc0347/image/5846.jp2
Page 165																											chc0347000223						chc03470002230165001	Image	112468224 Bytes	4852	7725	1719013311	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230165001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5846	5846	5847.jp2	/chc0347/image/5847.jp2
Page 166																											chc0347000223						chc03470002230166001	Image	122390044 Bytes	5224	7808	2158314226	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230166001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5847	5847	5848.jp2	/chc0347/image/5848.jp2
Page 167																											chc0347000223						chc03470002230167001	Image	112848584 Bytes	4876	7713	2429778961	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230167001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5848	5848	5849.jp2	/chc0347/image/5849.jp2
Page 168																											chc0347000223						chc03470002230168001	Image	120861900 Bytes	5192	7758	1818676653	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230168001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5849	5849	5850.jp2	/chc0347/image/5850.jp2
Page 169																											chc0347000223						chc03470002230169001	Image	112457520 Bytes	4829	7761	2795459778	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230169001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5850	5850	5851.jp2	/chc0347/image/5851.jp2
Page 170																											chc0347000223						chc03470002230170001	Image	120163356 Bytes	5158	7764	649261816	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230170001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5851	5851	5852.jp2	/chc0347/image/5852.jp2
Page 171																											chc0347000223						chc03470002230171001	Image	113253336 Bytes	4884	7728	1726471774	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230171001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5852	5852	5853.jp2	/chc0347/image/5853.jp2
Page 172																											chc0347000223						chc03470002230172001	Image	122968544 Bytes	5230	7836	1656459583	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230172001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5853	5853	5854.jp2	/chc0347/image/5854.jp2
Page 173																											chc0347000223						chc03470002230173001	Image	114265200 Bytes	4920	7740	1595467931	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230173001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5854	5854	5855.jp2	/chc0347/image/5855.jp2
Page 174																											chc0347000223						chc03470002230174001	Image	119169832 Bytes	5170	7682	1058775150	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230174001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5855	5855	5856.jp2	/chc0347/image/5856.jp2
Page 175																											chc0347000223						chc03470002230175001	Image	111501712 Bytes	4801	7740	2913663274	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230175001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5856	5856	5857.jp2	/chc0347/image/5857.jp2
Page 176																											chc0347000223						chc03470002230176001	Image	124194300 Bytes	5266	7860	1951842129	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230176001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5857	5857	5858.jp2	/chc0347/image/5858.jp2
Page 177																											chc0347000223						chc03470002230177001	Image	111480112 Bytes	4815	7716	981302198	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230177001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5858	5858	5859.jp2	/chc0347/image/5859.jp2
Page 178																											chc0347000223						chc03470002230178001	Image	121532028 Bytes	5233	7740	2948331771	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230178001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5859	5859	5860.jp2	/chc0347/image/5860.jp2
Page 179																											chc0347000223						chc03470002230179001	Image	111318520 Bytes	4813	7708	2790820378	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230179001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5860	5860	5861.jp2	/chc0347/image/5861.jp2
Page 180																											chc0347000223						chc03470002230180001	Image	121701960 Bytes	5204	7794	1865718616	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230180001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5861	5861	5862.jp2	/chc0347/image/5862.jp2
Page 181																											chc0347000223						chc03470002230181001	Image	111145220 Bytes	4785	7741	1808401735	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230181001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5862	5862	5863.jp2	/chc0347/image/5863.jp2
Page 182																											chc0347000223						chc03470002230182001	Image	120596456 Bytes	5180	7759	2433396940	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230182001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5863	5863	5864.jp2	/chc0347/image/5864.jp2
Page 183																											chc0347000223						chc03470002230183001	Image	109431112 Bytes	4721	7725	3172193874	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230183001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5864	5864	5865.jp2	/chc0347/image/5865.jp2
Page 184																											chc0347000223						chc03470002230184001	Image	123066344 Bytes	5280	7768	2510530375	RGB	8 Bits Per Sample	597 Pixels Per Inch	chc03470002230184001.tif		2009-07-24	2009-07-24	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5865	5865	5866.jp2	/chc0347/image/5866.jp2
Log Book of His Majesties Ship "Swan"		Liv, Robert Stiles; Lieutenant Jn. Morris		Journal of proceedings from October 6th, 1694 to June 28th, 1695 by Robert Stiles; followed by "Swan Journal" from July 29th, 1695 to June 28th, 1698 by Lieutenant Jn. Morris.			Manuscripts		1694-1698	1690-1700		1 manuscript; 21.2 x 32 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Cuban Historical & Literary Manuscripts Collection	CHC0347		Box No. 2B			cme			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0347000223	Text	0000-00-00	Suprascan 10000 RGB i2s Digibook Scanner			chc0347000223											2010-07-16	2010-07-16	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5866	5866	5867.cpd	/chc0347/image/5867.cpd
Page 1																											chc0347000228	Text					chc03470002280001001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5867	5867	5868.jp2	/chc0347/image/5868.jp2
Page 2																											chc0347000228	Text					chc03470002280002001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5868	5868	5869.jp2	/chc0347/image/5869.jp2
Page 3																											chc0347000228	Text					chc03470002280003001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5869	5869	5870.jp2	/chc0347/image/5870.jp2
Page 4																											chc0347000228	Text					chc03470002280004001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5870	5870	5871.jp2	/chc0347/image/5871.jp2
Page 5																											chc0347000228	Text					chc03470002280005001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5871	5871	5872.jp2	/chc0347/image/5872.jp2
Page 6																											chc0347000228	Text					chc03470002280006001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5872	5872	5873.jp2	/chc0347/image/5873.jp2
Page 7																											chc0347000228	Text					chc03470002280007001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5873	5873	5874.jp2	/chc0347/image/5874.jp2
Page 8																											chc0347000228	Text					chc03470002280008001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5874	5874	5875.jp2	/chc0347/image/5875.jp2
Page 9																											chc0347000228	Text					chc03470002280009001	Image										2012-07-31	2012-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5875	5875	5876.jp2	/chc0347/image/5876.jp2
