Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date Original	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Letter from Ernest Coe to Marjory Stoneman Douglas, December 30, 1947		Coe, Ernest F.		Letter from Ernest F. Coe to Marjory Stoneman Douglas sending her "Season's Greetings" and praising her book on the Everglades.		Douglas, Marjory Stoneman; Everglades (Florida)	Correspondence		1947-12-30	1940-1950	Miami (Florida)	1 page letter; 7.5 x 10.5 in.	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 40  Folder No. 16  Folder Title: Correspondence.  Folder Date: 1939-1947						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600000870001001	image/tiff	16262.119 KB	4597	6488	0x65F279D6	RGB	24-bit depth	600 dpi	asm00600000870001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/169	169	170.jp2	/asm0060/image/170.jp2
Letter from Jean Crawford to Marjory Stoneman Douglas, January 7, 1948		Crawford, Jean		Letter from Jean Crawford, Associate Editor for the "Rivers of America" series  to Marjory Stoneman Douglas telling her of a painting at the "Everglades Hotel" in Miami which was inspired by her book.		Douglas, Marjory Stoneman; Everglades (Florida)	Correspondence		1948-01-07	1940-1950	New York (New York)	1 page letter; 13.1 x 21.5 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 42  Folder No. 42  Folder Title: Correspondence.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600000880001001	image/tiff	11727.979 KB	3479	5243	0xBCFF0BF1	RGB	24-bit depth	600 dpi	asm00600000880001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/170	170	171.jp2	/asm0060/image/171.jp2
Letter from University of Miami President, Bowman Foster Ashe, to Marjory Stoneman Douglas, May 2, 1952		Ashe, Bowman Foster, 1885-1952		Letter from B.F. Ashe to Marjory Stoneman Douglas advising her that the "University of Miami wishes to honor you and your achievements by confering upon you the honory degree of Doctor of Letters, at the commencement exercises on the evening of June 9, 1952."		Douglas, Marjory Stoneman; University of Miami	Correspondence		1952-05-02	1950-1960	Miami (Florida)	1 page letter; 8.5 x 11 inches	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 40  Folder No. 17  Folder Title: Correspondence.  Folder Date: 1948-1975						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600000890001001	image/tiff	20385.992 KB	5293	6828	0x4E3ECE65	RGB	24-bit depth	600 dpi	asm00600000890001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/171	171	172.jp2	/asm0060/image/172.jp2
American Motors Corporation Award, 1977		American Motor Corporation		Award to Marjory Stoneman Douglas from the American Motors Conservation Awards Program.		Douglas, Marjory Stoneman; Environmental protection; Awards	Awards	American Motors Corporation	1977	1970-1980	Miami (Florida)	1 page document; 30.2 x 23 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series VI. Awards	Box No. 50  Folder No. 15  Folder Title: American Motors Conservation Awards Program.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600000920001001	image/tiff	29681.678 KB	7417	5617	0x2320F606	RGB	24-bit depth	600 dpi	asm00600000920001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/172	172	173.jp2	/asm0060/image/173.jp2
Coastal Barrier Resource Act Award, October 1, 1982		Hair, Jay D.		Certificate presented by the National Wildlife Federation and Americans for the Coast to Marjory Stoneman Douglas for her "efforts toward the passage of the Coastal Barrier Resources Act".		Douglas, Marjory Stoneman; Environmental protection; Awards	Certificates	National Wildlife Federation	1982-10-01	1980-1990	Miami (Florida)	1 page document; 27.4 x 21.1 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series VI. Awards	Box No. 50  Folder No. 18  Folder Title: General.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600000930001001	image/tiff	18856.186 KB	6685	5124	0x97ADB3D6	RGB	24-bit depth	600 dpi	asm00600000930001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/173	173	174.jp2	/asm0060/image/174.jp2
Letter from Governor Bob Graham to Marjory Stoneman Douglas, September 27, 1983		Graham, Bob, 1936-		Letter from Governor Bob Graham to Marjory Stoneman Douglas, President of the Friends of the Everglades, about the "Kissimmee River project".		Douglas, Marjory Stoneman; Graham, Bob, 1936-;  Kissimmee River (Florida)	Correspondence		1983-09-27	1980-1990	Kissimmee (Florida)	1 page letter; 8.5 x 11 inches	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 40  Folder No. 19  Folder Title: Friends.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600000940001001	image/tiff	13120.33 KB	4488	6415	0xD18DC27D	RGB	24-bit depth	600 dpi	asm00600000940001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/174	174	175.jp2	/asm0060/image/175.jp2
Letter from Governor Bob Graham to Marjory Stoneman Douglas, January 11, 1984		Graham, Bob, 1936-		Letter from Florida Governor Bob Graham to Marjory Stoneman Douglas congratulating her on her "selection as the Orlando Sentinel's Oustanding Floridian of the Year."		Douglas, Marjory Stoneman; Graham, Bob, 1936-; Awards	Correspondence		1984-01-11	1980-1990	Florida	1 page letter; 8.5 x 11 inches	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 40  Folder No. 19  Folder Title: Friends.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600000950001001	image/tiff	12649.994 KB	4543	6416	0x26EFE04C	RGB	24-bit depth	600 dpi	asm00600000950001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/175	175	176.jp2	/asm0060/image/176.jp2
Letter from Governor Bob Graham to Marjory Stoneman Douglas about her endorsement of Coral Reef Protection, January 25, 1984		Graham, Bob, 1936-		Letter from Florida Governor Bob Graham to Marjory Stoneman Douglas thanking her for her endorsement of the Department of Natural Resources (DNR) efforts to protect the coral reefs in the Florida Keys.		Douglas, Marjory Stoneman; Graham, Bob, 1936-; Environmental protection; Coral reefs and islands -- Florida -- Florida Keys	Correspondence		1984-01-25	1980-1990	Florida Keys (Florida)	1 page letter; 8.5 x 11 inches	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 40  Folder No. 19  Folder Title: Friends.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600000960001001	image/tiff	13381.607 KB	4489	6481	0x321F182F	RGB	24-bit depth	600 dpi	asm00600000960001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/176	176	177.jp2	/asm0060/image/177.jp2
Hon. Dante B. Fascell statement on Marjory Stoneman Douglas, September 20, 1984		Fascell, Dante B.		Statement by the Honorable Dante B. Fasell of Florida in the House of Representative about the accomplishments of Marjory Stoneman Douglas.		Douglas, Marjory Stoneman; Environmental protection; Everglades (Florida); Water-supply; Kissimmee River (Florida)	Government publications		1984-09-20	1980-1990	Florida	1 page document; 8.5 x 11 inches	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 48-A  Folder No. 21  Folder Title: Congressional Record : Honorable Dante Fascell and Marjory Stoneman Douglas.  Folder Date: 1984						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600000970001001	image/tiff	19971.922 KB	5247	6758	0x2C42D28E	RGB	24-bit depth	600 dpi	asm00600000970001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/177	177	178.jp2	/asm0060/image/178.jp2
"Lady of the Everglades", April 2, 1985		State of Florida House of Representatives	Thompson, James	A resolution honoring Marjory Stoneman Douglas, Lady of the Everglades, in celebration of her 95th birthday.		Douglas, Marjory Stoneman; Everglades (Florida)	Government publications		1985-04-02	1980-1990	Florida	1 page document; 21.7 x 35.6 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series VI. Awards	Box No. 50  Folder No. 18  Folder Title: General.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600000980001001	image/tiff	32665.979 KB	5326	8613	0x98F81A0C	RGB	24-bit depth	600 dpi	asm00600000980001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/178	178	179.jp2	/asm0060/image/179.jp2
Painted portrait of Marjory Stoneman Douglas, 1985		Smith, Dan		Portrait of Marjory Stoneman Douglas by Dan Smith		Douglas, Marjory Stoneman	Portrait photographs		1985	1980-1990		1 color portrait of a painting; 8 x 10 in.	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 48-A  Folder No. 26  Folder Title: Contribution to Marjory Stoneman Douglas partrait by Dan Smith.  Folder Date: 1985						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-11-14				asm00600000990001001	image/tiff	14991.2 KB	4920	6202	0x3E556316	RGB	24-bit depth	600 dpi	asm00600000990001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/179	179	180.jp2	/asm0060/image/180.jp2
Marjory Stoneman Douglas, mini park, ca 1980				Photo of the Marjory Stoneman Douglas Mini Park		Douglas, Marjory Stoneman; Parks	Photographs			1980-1990	Miami (Florida)	1 color photograph; 5 x 3.5 in.	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 48-A  Folder No. 28  Folder Title: Marjory Stoneman Douglas mini park and pictures.  Folder Date: 1985						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-11-14				asm00600001000001001	image/tiff	2632.609 KB	3156	2230	0xA9E629FA	RGB	24-bit depth	600 dpi	asm00600001000001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/180	180	181.jp2	/asm0060/image/181.jp2
National Parks and Conservation Association Award, April 11, 1985		National Parks and Conservation Association	McPherson, Stephen	The Marjory Stoneman Douglas Award for Citizen Conservation presented by the National Parks and Conservation Association.		Douglas, Marjory Stoneman; Awards	Certificates	National Parks and Conservation Association	1985-04-11	1980-1990	Florida	1 page document; 8.5 x 11 in.	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series VI. Awards	Box No. 50  Folder No. 18  Folder Title: General.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600001010001001	image/tiff	30910.935 KB	5277	7379	0xEEE38BDC	RGB	24-bit depth	600 dpi	asm00600001010001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/181	181	182.jp2	/asm0060/image/182.jp2
The University of Miami Order of Merit, March 29, 1985		University of Miami. Library.		Richter Library newsletter, "Richter Rap" featuring Marjory Stoneman Douglas and UM President Tad Foote at the Friends of the Library 25th anniversary  dinner. President Foot presented Marjory Stoneman Douglas, founder of the Friends, with the Order of Merit.		Douglas, Marjory Stoneman; University of Miami. Library. Friends	Periodicals	Otto G. Richter Library	1985-03-29	1980-1990	Coral Gables (Florida)	1 page of a 4 page document; 8.5 x 11 in.	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series XII.  Clippings	Box No. 59  Folder No. 97  Folder Title: University of Miami Honors Marjory Stoneman Douglas.  Folder Date: 1985						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600001020001001	image/tiff	29417.87 KB	5269	6821	0x5524CBF0	RGB	24-bit depth	600 dpi	asm00600001020001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/182	182	183.jp2	/asm0060/image/183.jp2
Letter from Governor Bob Graham to Marjory Stoneman Douglas about the Preservation of Chekika Park, December 6, 1982		Graham, Bob, 1936-		Letter from Florida Governor Bob Graham to Marjory Stoneman Douglas regarding the Chekika State Recreational Area.		Environmental protection; Parks -- Management;  Douglas, Marjory Stoneman	Correspondence		1982-12-06	1980-1990	Florida	1 page letter; 8.5 x 11 in.	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series XII.  Clippings	Box No. 57  Folder No. 6  Folder Title: Correspondence.  Folder Date: 1955-1984						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600001030001001	image/tiff	16773.187 KB	5292	6799	0xDFC329C8	RGB	24-bit depth	600 dpi	asm00600001030001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/183	183	184.jp2	/asm0060/image/184.jp2
Letter from Senator Lawton Chiles to Marjory Stoneman Douglas, October 8, 1985		Chiles, Lawton, 1930-1998		Letter from Senator Lawton Chiles to Marjory Stoneman Douglas congratulating her on her Miami Herald First Spirit of Excellence Award.		Douglas, Marjory Stoneman; Chiles, Lawton; Miami herald	Correspondence		1985-10-08	1980-1990	Washington (D.C.)	1 page letter; 15.8 x 21.8 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series VI. Awards	Box No. 50  Folder No. 18  Folder Title: General.  Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2008-11-14				asm00600001040001001	image/tiff	8212.023 KB	3922	5311	0xFECAF96B	RGB	24-bit depth	600 dpi	asm00600001040001001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/184	184	185.jp2	/asm0060/image/185.jp2
Marjory Stoneman Douglas			Kelsey, Harlan P.	Marjory Stoneman Douglas, during a "National Park Authorities visit to inspect the Everglades Park area, February. 11, 1930." Marjory and her friend Ruth Bryan Owen were the only women on the Tropic National Park Committee dedicated to the establishment of the Everglades National Park.	Marjory Stoneman Douglas and Harlan P. Kelsey, East Boxford, Mass., Feb. 15, 1930	Douglas, Marjory Stoneman; Everglades (Florida)	Photographs		1930-02-15	1930-1940	Everglades (Florida)	1 b&w photo; 14 x 8.8 cm	eng		University of Miami Libraries. Special Collections.	Marjory Stoneman Douglas Papers	ASM0060	Series V. General Files	Box No. 42, Folder No. 50A, Folder Title: National Park Authorities' visit to inspect the Everglades Park area						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-11-14				asm00600000760001001	image/tiff					RGB	24-bit depth	600 dpi	asm00600000760001.tif		2008-12-12	2013-03-26	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0060/id/185	185	186.jp2	/asm0060/image/186.jp2
