Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Joseph Pennell introducing William Heinemann to James Mcneill Whistler		Bolton, Theodore, b. 1889			Written on front: "Whistler, Heinemann and Pennell."; "Joseph Pennell introducing William Heinemann to James Mcneill Whistler"; "Th. B"; "T. BOLTON Th. Bolton"; "1st Sketch"; Written on verso: "Sump. Feb 23 1925 p. 687"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Artworks; Pennell, Joseph, 1857-1926; Heinemann, William, 1863-1920; Whistler, James McNeill, 1834-1903	Sketches		1925-02-23	1920-1930		1 sketch	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Artwork copied by Theodore Bolton			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340003900001001	image		image/tiff				107848360 Bytes	5327	6747	758848295	RGB	8	600	asm00340003900001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/375	375	435.jp2	/asm0034/image/435.jp2
Cinderella		Bolton, Theodore, b. 1889			Written on front: "CINDERELLA"; Written on verso: "THEODORE BOLTON 74 Charles St. NEW YORK CITY"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Fairy tales -- Illustrations; Cinderella (Tale); Prints, American -- 20th century	Illustrations; Prints					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 5; Folder Title: Print: Cinderella, N.D.			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004790001001	image		image/tiff				187378056 Bytes	9252	6750	1305274543	RGB	8	600	asm00340004790001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/376	376	463.jp2	/asm0034/image/463.jp2
Black cat on the street		Bolton, Theodore, b. 1889			Inscribed on front: "T. Bolton"; "THE SEASON'S GREETINGS from LAETITIA TODD BOLTON"	Drawing, American -- 20th century; Pen drawing, American; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Christmas cards; Cats in art	Illustrations					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Christmas Cards			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340003980001001	image		image/tiff				67381128 Bytes	4044	5552	3463805793	RGB	8	600	asm00340003980001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/377	377	436.jp2	/asm0034/image/436.jp2
Illustration of miscellaneous people		Bolton, Theodore, b. 1889			Inscribed on front: "JOHN"; "LANDLADY"; "STEPHEN"; "MAX"; "THE MAID"; "GEN-DARME"; "POSTMAN"; "WORK MAN"; "DR Roy"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States	Illustrations					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Drawings and Printed Illustrations			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004330001001	image		image/tiff				94551648 Bytes	4780	6592	943644278	RGB	8	600	asm00340004330001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/378	378	384.jp2	/asm0034/image/384.jp2
Street view of house in New York		Bolton, Theodore, b. 1889			Inscribed on front: "219 East 71st St"; "New York 21 N.Y."; "THE SEASON'S GREETINGS FROM HELEN and Theodore Bolton"	Drawing, American -- 20th century; Pen drawing, American; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Christmas cards; New York (New York)	Illustrations				New York (New York)	1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Christmas Cards			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004090001001	image		image/tiff				51240164 Bytes	4711	3624	482740689	RGB	8	600	asm00340004090001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/379	379	459.jp2	/asm0034/image/459.jp2
Man flying with birds		Bolton, Theodore, b. 1889			Inscribed on front: "TB"; Stamped on front: "THEODORE BOLTON"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States	Illustrations					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Drawings and Printed Illustrations			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004360001001	image		image/tiff				109132148 Bytes	6830	5325	1855826196	RGB	8	600	asm00340004360001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/380	380	392.jp2	/asm0034/image/392.jp2
El Prado, Coconut Grove		Bolton, Theodore, b. 1889				Drawing, American -- 20th century; Pen drawing, American; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Christmas cards; Coconut Grove (Miami, Florida)	Illustrations				Coconut Grove (Miami, Florida)	1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Christmas Cards			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004010001001	image		image/tiff				55088704 Bytes	5249	3497	788977452	RGB	8	600	asm00340004010001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/381	381	448.jp2	/asm0034/image/448.jp2
Who is that prowler?		Bolton, Theodore, b. 1889			Inscribed on front: "T.B."	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Prints, American -- 20th century	Illustrations; Prints					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 5; Folder Title: Print: ""Who is that Prowler?"" N.D.			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004800001001	image		image/tiff				189680900 Bytes	6800	9297	3027511787	RGB	8	600	asm00340004800001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/382	382	409.jp2	/asm0034/image/409.jp2
Maggie		Bolton, Theodore, b. 1889			Written on front: "Maggie"; "T. Bolton Feb 1913"; "Casse Noisette (Nutcracker) Suit - 1. Danse Chinoise 2. Danse des Miriltons 3. Danse Arabe Tschaikovski"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States	Sketches		1913-02	1910-1920		1 sketch	eng; fre		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Drawings and Printed Illustrations			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004400001001	image		image/tiff				83924320 Bytes	4569	6121	3732191565	RGB	8	600	asm00340004400001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/383	383	414.jp2	/asm0034/image/414.jp2
Horse jumping into a room		Bolton, Theodore, b. 1889			Inscribed on front: "TB"; Stamped on front: "THEODORE BOLTON"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States	Illustrations					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Drawings and Printed Illustrations			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004340001001	image		image/tiff				109136116 Bytes	6908	5265	2361688622	RGB	8	600	asm00340004340001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/384	384	421.jp2	/asm0034/image/421.jp2
Cat in a Christmas gift box		Bolton, Theodore, b. 1889			Inscribed on front: "THE SEASONS GREETINGS FROM Theodore and Helen Bolton TO"	Drawing, American -- 20th century; Pen drawing, American; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Christmas cards; Cats in art	Illustrations					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Christmas Cards			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004180001001	image		image/tiff				23804804 Bytes	3126	2536	1769656593	RGB	8	600	asm00340004180001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/385	385	397.jp2	/asm0034/image/397.jp2
Photocopy of Bolton's sketches		Bolton, Theodore, b. 1889			Inscribed on front: "May 3 1930 T. Bolton"; "Nov 1929 T. Bolton"; "May 1930 T. Bolton"; "Aug 31 1930 T. Bolton"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States	Sketches			1920-1930		4 sketches	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Photocopies of some of Bolton's artwork			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004490001001	image		image/tiff				131219572 Bytes	5328	8208	2113026691	RGB	8	600	asm00340004490001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/386	386	419.jp2	/asm0034/image/419.jp2
Baron Munchausen - The fur coat was indeed quite mad!		Bolton, Theodore, b. 1889			Written on front: "The Fur Coat was indeed quite mad"; "Baron Munchausen"; "Th. Bolton"; "TB!"; Stamped on front: "Theodore Bolton"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Münchhausen, Karl Friedrich Hieronymus von, Baron, 1720-1797	Illustrations					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Drawings and Printed Illustrations			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004350001001	image		image/tiff				108062028 Bytes	6800	5296	1627109834	RGB	8	600	asm00340004350001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/387	387	415.jp2	/asm0034/image/415.jp2
Tom Thumb		Bolton, Theodore, b. 1889			Written on front: "LITTLE TOM THUMB"; Written on verso: "THEODORE BOLTON 74 Charles St. NEW YORK CITY"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Fairy tales -- Illustrations; Tom Thumb (Tale); Prints, American -- 20th century	Illustrations; Prints					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 5; Folder Title: Print: Little Tom Thumb, N.D.			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004820001001	image		image/tiff				183103508 Bytes	9163	6660	1004489508	RGB	8	600	asm00340004820001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/388	388	456.jp2	/asm0034/image/456.jp2
Photocopy of Bolton's sketches		Bolton, Theodore, b. 1889			Inscribed on front: "Sept 15 1930 T. Bolton"; "Sept 1930 T. Bolton"; "Oct 1930 T. Bolton"; "July 1930 T. Bolton"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States	Sketches			1930-1940		4 sketches	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Photocopies of some of Bolton's artwork			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004550001001	image		image/tiff				145552260 Bytes	8305	5841	228479648	RGB	8	600	asm00340004550001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/389	389	460.jp2	/asm0034/image/460.jp2
Photocopy of Bolton's sketches		Bolton, Theodore, b. 1889			Inscribed on front: "Feb 1930 T. Bolton"; "A3C 1939 T. Bolton"; "Mar 1930 T. Bolton"; "Feb 1930 T. Bolton"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States	Sketches			1930-1940		4 sketches	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Photocopies of some of Bolton's artwork			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004560001001	image		image/tiff				142058260 Bytes	8248	5740	2268225954	RGB	8	600	asm00340004560001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/390	390	412.jp2	/asm0034/image/412.jp2
Blue Beard		Bolton, Theodore, b. 1889			Inscribed on front: "TB"; Written on front: "BLUE BEARD"; Written on verso: "THEODORE BOLTON 74 Charles St. NEW YORK CITY"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Fairy tales -- Illustrations; Blue Beard (Legendary character); Prints, American -- 20th century	Illustrations; Prints					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 5; Folder Title: Print: Bluebeard, N.D.			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004850001001	image		image/tiff				175888160 Bytes	9016	6502	3106705211	RGB	8	600	asm00340004850001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/391	391	443.jp2	/asm0034/image/443.jp2
Childhood photograph of Theodore Bolton		Taylor, Thos. W.			Inscribed on front: "Gardner & Co."; "276 x 278 Fulton St. Brooklyn N.Y."; "THOS W TAYLOR"; Written on verso: "Theodor Bolton taller July 1st 1890 Act. 1 year 5 mos. 19 days"; "73619"; Inscribed on verso: "278 Gardner & Co. 278, THOS W TAYLOR, PHOTOGRAPHIC STUDIO, GARDNER & CO., THOS. W. TAYLOR, 278 PHOTOGRAPHIC STUDIO 276, CHILDRENS PICTURES A SPECIALTY"; "Artistic Photographer"; "276 & 278 FULTON ST. BRooklyn N.Y."; "DUPLICATES CAN BE HAD AT ANY TIME"	Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States	Photographs		1890-07-01	1890-1900	Brooklyn (New York, New York)	1 b&w photograph; 10.7 x 16.3 cm.	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 3; Folder Title: Photos of Theodore Bolton + Wife			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004620001001	image		image/tiff				31920780 Bytes	2643	4023	1305185035	RGB	8	600	asm00340004620001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/392	392	441.jp2	/asm0034/image/441.jp2
Clock tower		Bolton, Theodore, b. 1889			Inscribed on front: "T. Bolton"; "THE SEASONS GREETINGS FROM HELEN AND THEODORE BOLTON"	Drawing, American -- 20th century; Pen drawing, American; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Christmas cards	Illustrations					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Christmas Cards			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004140001001	image		image/tiff				23231880 Bytes	2262	3420	3987733898	RGB	8	600	asm00340004140001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/393	393	426.jp2	/asm0034/image/426.jp2
Cat next to a Christmas tree		Bolton, Theodore, b. 1889			Inscribed on front: "The Seasons Greetings"; "THEODORE AND HELEN BOLTON"	Drawing, American -- 20th century; Pen drawing, American; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Christmas cards; Cats in art	Illustrations					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Christmas Cards			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004170001001	image		image/tiff				51915384 Bytes	5058	3420	3220333725	RGB	8	600	asm00340004170001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/394	394	401.jp2	/asm0034/image/401.jp2
Cinderella		Bolton, Theodore, b. 1889			Written on front: "CINDERELLA"; Written on verso: "THEODORE BOLTON 74 Charles St. NEW YORK CITY"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Fairy tales -- Illustrations; Cinderella (Tale); Prints, American -- 20th century	Illustrations; Prints					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 5; Folder Title: Print: Cinderella, N.D.			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004770001001	image		image/tiff				185309932 Bytes	9203	6711	3081137303	RGB	8	600	asm00340004770001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/395	395	407.jp2	/asm0034/image/407.jp2
Paul Dupont		Bolton, Theodore, b. 1889		Copied after Anthony van Dyck's "portrait of Paul Dupont"	Written on front: "Van Dyke Anthony"; "copy T. Bolton 1912"; "Paul Dupont after the etching by Van Dyck"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Artworks; Portraits; Van Dyck, Anthony, Sir, 1599-1641; Dupont, Paul	Sketches		1912	1910-1920		1 sketch	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Artwork copied by Theodore Bolton			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340003920001001	image		image/tiff				108372864 Bytes	5087	7100	1411442978	RGB	8	600	asm00340003920001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/396	396	431.jp2	/asm0034/image/431.jp2
Jean-Baptiste Ciceron Lesueur		Bolton, Theodore, b. 1889		Copied after Jean-Auguste-Dominique Ingres's "portrait of the architect Jean-Baptiste Ciceron Lesueur"	Written on front: "from Les Portraits Dessinés de J.-A.-D. Ingres"; "copy after ingres rome 1820 T. Bolton 1920"; "Jean Baptiste Cicéron Leseur - Architecte Grand-prix de Rome en 1819 "Ses grandes publications archéologiques sont trés estimées.""	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Artworks; Portraits; Ingres, Jean-Auguste-Dominique, 1780-1867; Lesueur, Jean-Baptiste Cicéron, 1794-1883	Sketches		1920	1920-1930		1 sketch	eng; fre		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Artwork copied by Theodore Bolton			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340003940001001	image		image/tiff				108527472 Bytes	4893	7392	2566134591	RGB	8	600	asm00340003940001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/397	397	418.jp2	/asm0034/image/418.jp2
Small cat		Bolton, Theodore, b. 1889			Inscribed on front: "THE SEASONS GREETINGS LAETITIA TODD BOLTON"; "T. Bolton"; Written on front: "REDUCE TO 4 1/4 inches"; "Margins: - 1/2'' Top 2 sides 1'' bottom"; "Order no, 82909 T. Todd Co."; "20344"	Drawing, American -- 20th century; Pen drawing, American; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Christmas cards; Cats in art	Illustrations					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Christmas Cards			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340003950001001	image		image/tiff				60060360 Bytes	3604	5553	2044657050	RGB	8	600	asm00340003950001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/398	398	464.jp2	/asm0034/image/464.jp2
Photocopy of Bolton's sketches		Bolton, Theodore, b. 1889			Inscribed on front: "May, 1930 T. Bolton"; "May 1930 T. Bolton"; "The Battery May 1930 T. Bolton"; "June 1930 T. Bolton"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States	Sketches			1930-1940		4 sketches	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Photocopies of some of Bolton's artwork			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004570001001	image		image/tiff				138122968 Bytes	5460	8431	1201623935	RGB	8	600	asm00340004570001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/399	399	430.jp2	/asm0034/image/430.jp2
Cinderella		Bolton, Theodore, b. 1889			Written on front: "CINDERELLA"; Written on verso: "THEODORE BOLTON 74 Charles St. NEW YORK CITY"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Fairy tales -- Illustrations; Cinderella (Tale); Prints, American -- 20th century	Illustrations; Prints					1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 5; Folder Title: Print: Cinderella, N.D.			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004870001001	image		image/tiff				172111204 Bytes	9215	6225	314858646	RGB	8	600	asm00340004870001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/400	400	385.jp2	/asm0034/image/385.jp2
Color triads		Bolton, Theodore, b. 1889			Inscribed on front: "TRIADS"; Written on front: "1 TRIADS"; "2 SPLIT COMPLEMENTS"; "3 ANALAGOUS COLORS AND ONE COMPLEMENT"; "4 SPLIT COMPLEMENTS"; "THEODORE BOLTON:"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Colors; Charts, diagrams, etc.	Charts					1 chart	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Color Charts			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004210001001	image		image/tiff				109737092 Bytes	5321	6873	2325622830	RGB	8	600	asm00340004210001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/401	401	465.jp2	/asm0034/image/465.jp2
Saint James, Long Island		Bolton, Theodore, b. 1889			Inscribed on front: "St. James Long Island"; "BOLTON"; "THE SEASON'S GREETINGS FROM Helen S. Bolton Theodore Bolton."	Drawing, American -- 20th century; Pen drawing, American; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Christmas cards; Saint James (New York)	Illustrations				Saint James (New York)	1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Christmas Cards			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004080001001	image		image/tiff				56571140 Bytes	3535	5332	3350853929	RGB	8	600	asm00340004080001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/402	402	413.jp2	/asm0034/image/413.jp2
Diagram		Bolton, Theodore, b. 1889			Inscribed on front: "Group 3. AREAS-Planes"; "Motion OY-V-G"; "Tension O-BV-Y"; "Illumination R-GB-O"; "Activity RO-B-OY"; "Power RV-G-RO"; "Growth B-YG-R"; "Group 4. VOLUMES-Solids"; "Projection V-O-G"; "Form RV-OY-GB"; "Reflection RO-YG-BV"; "Vitality R-Y-B"; "O-G-V Organization"; "Order OY-BG-RV"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Charts, diagrams, etc.	Diagrams					1 diagram	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Color Charts			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004240001001	image		image/tiff				108260332 Bytes	6888	5238	3465044327	RGB	8	600	asm00340004240001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/403	403	382.jp2	/asm0034/image/382.jp2
Black cat going home		Bolton, Theodore, b. 1889			Inscribed on front: "T.B."; "1927"; "THE SEASON'S GREETINGS"; "LAETITA TODD BOLTON CAMBRIDGE 1927"	Drawing, American -- 20th century; Pen drawing, American; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Christmas cards; Cambridge (Massachusetts); Cats in art	Illustrations		1927	1920-1930	Cambridge (Massachusetts)	1 illustration	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Christmas Cards			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004150001001	image		image/tiff				22615300 Bytes	2202	3420	1615881984	RGB	8	600	asm00340004150001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/404	404	434.jp2	/asm0034/image/434.jp2
Triadic color		Bolton, Theodore, b. 1889			Inscribed on front: "TRIADIC COLOR"; "555"; "535; "636"; "735" "757"; "Y3 YG14 G11 BG19 B8 BV21 V15 VR18 R5 RO13 O8 YO11"; Written on front: "Theodore Bolton"	Drawing, American -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Colors; Charts, diagrams, etc.	Charts					1 chart	eng		University of Miami Libraries.  Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 2; Folder Title: Color Charts			jhl			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340004250001001	image		image/tiff				115250288 Bytes	5528	6948	730229504	RGB	8	600	asm00340004250001001.tif		2011-11-11	2011-11-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/405	405	379.jp2	/asm0034/image/379.jp2
