Title	Translated Title	Title Variation	Uniform Title	IBISweb Catalog Link	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Publication Date	Publication Place	Coverage Temporal	Coverage Spatial	Call Number	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Sponsor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Full Text	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Theodore Spicer-Simson					Hockey, Lawrence W.																											asu0660000001	H. G. Wells 1921  Thomas Hardy 1921 	asu06600000010011001							64676304 Bytes	3826	5633	40912983	RGB	8	600	asu06600000010011001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/250	250	251.jp2	/asu0660/image/251.jp2
Theodore Spicer-Simson					Hockey, Lawrence W.																											asu0660000001	•^  John Galsworthy 1921  Frederick Watts, R.A. 1904 	asu06600000010012001							66879632 Bytes	3909	5700	3194530235	RGB	8	600	asu06600000010012001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/251	251	252.jp2	/asu0660/image/252.jp2
The Eder Collection					Selle, Mildred H.																											asu0660000001	THE EDER COLLECTION  By Mildred H. Selle  A COLLECTION OF BOOKS and pamphlets centered  around the history and culture of Colombia has been  presented to the Library by Phanor J. Eder, together  with a quantity of correspondence and photostatic copies of  documents from the files of his father, Santiago M. Eder, lawyer,  industrial pioneer in the Cauca Valley, and a nineteenth-century  Consul representing the United States in Colombia. Numbering  some thirteen hundred pieces, apart from the correspondence,  this rich collection will lend substantial support to research in  the whole field of Latin American history and will enhance the  Library's holdings in Floridiana and Americana.  Voyages and discoveries form an important part of the  collection, contemporary accounts revealing the excitement  attending the early contacts with new ways of life, telling the  tale of storm, landfall, hostile Indians, claims by rival adventurers, and dire hazards at sea or ashore in a strange land. The  earliest of these accounts is the 1533 edition of De rebus  Oceanicis & Orbe Nouo tres ... of Peter Martyr, a book that  presents the findings of Martyr's contemporaries and friends,  Columbus, Vasco de Gama, Cortez, Magellan, Cabot, and  Vespuccius on their voyages to the New World. Hakluyt's Divers  Voyages ... of 1582 is in this collection in facsimile. A quarter  of a century later, in 1617, Samuel Purchas, in Purchas his Pilgrimage, deals at length with the Indians of the New World as  does Fr. Gregorio Garcia in his Origen de los Indios de el Nuevo  Mundo, the second and much enlarged edition of his 1607  treatise, dedicated to Saint Thomas Aquinas, and adorned with  an engraving of the Saint kneeling before the crucifix.  From the first half of the eighteenth century come a great  many accounts of voyages to the New World where pristine riches  were compensating for the failure to find a shorter route to the  East. The first French edition and the first Dutch edition, dated  1716 and 1718 respectively, of Frezier's Voyage to the South  Seas are among the accounts in this collection, our copy of the  French edition having been originally in the library of Thomas  Anson of Shugborough, of the family of the navigator George 	asu06600000010013001							64024684 Bytes	3750	5689	1875823110	RGB	8	600	asu06600000010013001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/252	252	253.jp2	/asu0660/image/253.jp2
The Eder Collection					Selle, Mildred H.																											asu0660000001	Anson, whose Voyage Autour du Monde (Geneve, 1750) is in  the collection also. Shelvocke's Voyage Round the World By Way  of the Great South Sea (London, 1726) is a detailed report of  a voyage "in the Speedwell of London, of 24 guns and 100 men,  (under His Majesty's Commission to cruize on the Spaniards in  the late war with the Spanish Crown)," but it is equally an  account of the plant and animal life of the island of Juan  Fernandez where his ship was wrecked. Similar accounts bear  out in sharpest detail the claims of great wealth to be had for  the taking in the New World. From the same period there is a  manuscript diary of the voyage to Cartagena of Prince de Santo  Buono, Viceroy to Peru, dated in Cartagena, March 1716.  Written in a beautiful, neat hand, and finely bound, this is a most  welcome addition to any collection of historical source materials.  Of somewhat later date, Bougainville's Voyage Round the  World appears here in both the first London edition, 1772, and  the first Dublin edition of the same date. Many of the early voyages were "Faithfully Extracted from the Journals of the Voyages," and gathered together in the four-volume set An Historical  Account of All the Voyages Round the World . . . published in  London in  1773-74.  Several other accounts of the eighteenth century are of  especial importance: from the writings of Condamine we have  both the French and the English editions (Paris, 1745, and  London, 1747) of his . . . Voyage made within the Inland Part  of South America, which includes a detailed report of a journey  down the Amazon, and an equally detailed map of the Amazon  and its surrounding country. The work of the two scientists Jorge  Juan and Antonio de Ulloa, on a mission undertaken in cooperation with the French Academicians who were measuring  the equator, was of great signficance to historians and scientists  alike, and is here represented in many editions, the earliest being  the Amsterdam & Leipzig edition of their Voyage Historique de  VAmerique Meridionale (1752). Both Ulloa's Noticias Ameri-  canas (Madrid, 1772) and his Memoires Philosophiques . . .  (Paris, 1787) are in the collection also. At the close of the same  century another scientist, Alexander von Humboldt, journeyed  to the Equinoctial regions for research, spent two years in Colombia, and with his work and the publication of his findings  10 	asu06600000010014001							65681492 Bytes	3890	5625	3842750963	RGB	8	600	asu06600000010014001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/253	253	254.jp2	/asu0660/image/254.jp2
The Eder Collection					Selle, Mildred H.																											asu0660000001	helped to usher in the new scientific age. Of his researches the  present collection includes several important titles.  A review of source materials on nearly any phase of Colombian  history or of the history of the Isthmus reveals the depth and  breadth of this collection. Of the Darien venture alone, that  "magnificent, far-sighted, fore-sighted" scheme of William Pater-  son's, there are no less than ten contemporary accounts, including  the Central America ... of Paterson himself, published in 1857  from a 1701 manuscript in the British Museum. The works of  Lionel Wafer on the Isthmus and on the riches he believed should  be taken (by England) from the region, notwithstanding the  failure of the Scots at Darien, provide an interesting first-hand  account by a narrator who was not a member of the Darien  expedition. Wafer frequently cites the writings of Dampier and  Ringrose (also in this collection). As background to this effort  to settle the Isthmus and control world trade, in addition to  Bucaniers of America and Dampier's Voyages . . . , are the writings of many other early visitors, such as the beautifully illustrated  account of Pedrarias' voyages, written by Antonius de Herrera and  published in the Pieter Van der Aa series. Among the accounts  by participants in the Scots' venture and their critics we find a  pamphlet written "in defence of the Scots Settlement at Darien,"  published under the pseudonym Philo-Caledon; A Defence of the  Scots Abdicating Darien . . . including an answer to the fore-  named "defence"; An Enquiry into the Causes of the Miscarriage  of the Scots Company . . . or An Answer to a Libel entituled A  Defense of the Scots Abdicating Darien; and a pamphlet containing "Original Papers and Letters Relating to the Scots Company."  The last attempt on the part of the English to secure a hold  in this part of Latin America is covered equally well. Vernon's  expedition to Cartagena is represented here in some ten or twelve  contemporary accounts, apart from attention given it in the more  general works of the period. Sir Charles Knowles' An Account of  the expedition . . . ; Cathcart's Letter to the Honourable Edward  Vernon . . . ; the Original Papers Relating to the Expedition to  Carthagena, edited by Vernon; Authentic Papers Relating to the  Expedition against Carthagena . . . ; Original Letters to an Honest  Sailor (to Vernon from Wager and others); The Conduct of  Admiral Vernon Examined and Vindicated . . . are among them.  • 11 	asu06600000010015001							64337828 Bytes	3816	5618	1937929358	RGB	8	600	asu06600000010015001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/254	254	255.jp2	/asu0660/image/255.jp2
The Eder Collection					Selle, Mildred H.																											asu0660000001	t  Especially rich in certain areas, the collection is surprisingly  good in nearly all. Biographies include a very considerable number of the standard, and better, works on Castellanos, Bolivar,  Santander, and Mosquera, as well as on less well-known figures  of Colombia's history. In all, biographies account for perhaps  two hundred titles.  A wide range of materials, including Uricoechea's Lengua  Chibcha, tell the tale of the culture and of the final destruction  of the Chibcha Nation. The collection includes the works of  Triana, Cuervo Marquez, Eugene Ortega, and many other  authorities on the history of the Chibchas.  From earliest times botany has been of paramount interest  to the travellers to Central and South America. Apart from  various works dealing with the career and influence of Mutis, the  collection presents a large body of works by botanists and other  scientists, many of them Colombians of note. It affords an  opportunity to study the works of Triana, Caldas, Zea, Restrepo,  and others; Vergara's Almanaque, and Uribe-Angel's Geografia  de Antioquia and Medicina en Antioquia are among them. A  manuscript history dated 1792, written by one Garcia Panes,  gives a survey of the history of minerals, chiefly copper and tin,  in America from 1560 to 1785, and is only one of many works  concerned with the mineral resources of South America. A rare  work on platinum, Morin's Platine (1758), and some twenty  pamphlets are in this group.  Of nineteenth century travels in Colombia and in its neighboring areas, there are some hundred or more accounts, varying  in emphasis from economics to natural history. The history of  the press in Colombia is reflected in the collection, as is the  intellectual and artistic climate of the country through its entire  history. While Colombian belles lettres does not play an especially  important role by number of titles, it is not omitted, but is present  essentially in bibliography and biography.  12 	asu06600000010016001							65787932 Bytes	3900	5621	2300462380	RGB	8	600	asu06600000010016001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/255	255	256.jp2	/asu0660/image/256.jp2
The Eder Collection					Selle, Mildred H.																											asu0660000001	-•— ——--        -    :  ft.  4  PETRI  MARTYRIS  A t*.     A N '.U   K I a     M EDtO I. A N E Kf     ORATORJS  claniTmnJ crnan li 3&gt;    I iifcb&lt; sh 1 Iranian m . -, «dam rcoum  lkcon*i!ns^c«bwsOccu tic    V 's &gt; 0 JCWJ« .cicsujmhu*  i de mentis nup* r ten &gt; irad&nm, nouarum rcrum c  i retinas poffit,copfofc»tutditcr^ud«c^ docetur*  £ I V $ D E U    PR AE TEEO  LEGATIO.NIS.B A B Y L ON I C AE  L I  BRI    T R E $   :  V B I   F H A £ T ST R   C 11 A TORI I   M V JJ E R I S  pnlkherrimum cxempUim,et?'um cjoicqtrki Mi.  bsig.atsriit;iiiiisiS3%«fecrptccbi'«itt wdk,i  c mraa Icc'tu m»ci«ci«ida,gcaej c dicends p  !  B A   S.I   L   I  &l^.  ^.  ■ .■*..-»- —«^  Title Page — De re£ws Oceanicis & Orbe Nouo ires 	asu06600000010017001							64430972 Bytes	3821	5619	1533744442	RGB	8	600	asu06600000010017001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/256	256	257.jp2	/asu0660/image/257.jp2
New Light on the 1492 Voyage of John Cabot					True, David O.																											asu0660000001	The John Cahot Map  This map, now at the Bibliotheque .Nationale at Paris, shows,  upper left, three conventional islands representing Labrador,  Newfoundland and Cape Breton. From analysis of the wind  roses (diagrams of the relative frequency of" the winds from  different directions), from the tables of latitude and other indications of the Italian hand of John Cabot, Mr, True accepts  this as the only extant Cabot map. Linked to many other maps  and documents examined during 15 years of research, it has  convinced Mr. True that John Cabot preceded Columbus on the  American mainland by 105 days. (See pages 13-15 following.) 	asu06600000010018001							103881026 Bytes	7579	5700	2451678831	RGB	8	600	asu06600000010018001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/257	257	258.jp2	/asu0660/image/258.jp2
New Light on the 1492 Voyage of John Cabot					True, David O.																											asu0660000001		asu06600000010019001							67320208 Bytes	3933	5704	195182848	RGB	8	600	asu06600000010019001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/258	258	259.jp2	/asu0660/image/259.jp2
New Light on the 1492 Voyage of John Cabot					True, David O.																											asu0660000001	NEW LIGHT ON THE 1492 VOYAGE  OF JOHN CABOT  By David O. True  John Cabot arrived in Bristol, England, in the year 1480,  with his wife Mattea and their son Luis. Cabot had spent  17 years in Venice, where he became an expert navigator  and cartographer. In token of his proficiency his citizenship carried the extra right to live and trade abroad, under the  full protection and prestige afforded to Venetians at that time.  After ten years of service with the merchants of this dominant  English center of shipping and trade we find him in 1491 setting  out in the staunch little bark "Matthew" with a crew of twenty  hardy English sailors. This was the first of a series of explorations by Cabot in search for the elusive Isle of Brazil.  This was no ordinary venture. For with him there sailed as  pilot Juan Fernandez, a resident of Terceira in the Azores, who  represented the King of Portugal, just as Cabot sailed under the  authority of Henry VI. This royal benison grew as successive  voyages followed one another each year, as reported by Ambassador Ayala to his Spanish sovereigns.  The 1491 voyage was unsuccessful, but in 1492 they landed  at Hamilton Inlet. In honor of their landfall on June 29th that  place was named Cape Saint Paul and to the land itself Cabot  gave the name Labrador in honor of Fernandez the Portuguese,  who was known as a labrador or land owner, and who had  supplied them with the information concerning what had previously been known as the Isle of Brazil. The governor of  Terceira was Vaz Corte Real, who had sailed on just such a  voyage with the Danes in either 1472 or 1476, when they found  the land beyond Greenland. It was this information about the  route and the land that Fernandez had imparted to John Cabot.  In 1493 they again sailed for the west and this summer they  discovered and explored a small part of the east coast of Newfoundland.  Maps drawn in about 1502-1504 identify these two discoveries, drawn far apart, showing that they had been discovered  on different voyages. Had they been found on the same voyage,  they would have been represented as along the same coast line.  • 13 	asu06600000010020001							65342772 Bytes	3819	5700	372765351	RGB	8	600	asu06600000010020001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/259	259	260.jp2	/asu0660/image/260.jp2
New Light on the 1492 Voyage of John Cabot					True, David O.																											asu0660000001	Labrador, as was told by Alonso de Santa Cruz, was the first  land found by them in the New World.  These discoveries are shown on two Portuguese maps of Juan  Fernandez, known as the British Museum 31316, and the Hamy  King map of the Huntington Library and Art Gallery. They are  also seen on a Latin map of the same date, probably drawn by  Sebastian Cabot, since in 1502 John Cabot no longer lived.  In 1494 they discovered Cape Breton, as shown on the 1544  Paris map and the Sancho Gutierrez map at the Austrian National Library of Vienna, both official maps of Spain.  In either 1495 or 1496 they explored the south coast of  Newfoundland, as shown by the Oliveriani map at Pesaro.  Another map of this same approximate date, known as the  Kunstmann III, contains names for Newfoundland. It and the  Latin map are in the Staatsbibliothek at Munich. In the John  Day letter it is learned that it was not until 1497 that Cabot  sailed continuously from Cape Race to the Great Cape at Hamilton Inlet, when they realized that Newfoundland (Isle of Seven  Cities) and Labrador (Isle of Brazil) were parts of the same  continental coast line.  In 1498 John Cabot sailed with five ships to Long Island  Sound, and from there they followed the coast around the tip  of Florida and explored into the Gulf of Mexico to the vicinity  of Pensacola. These explorations are portrayed on the Cantino-  Canerio series of maps. John Cabot was the Admiral for whom  some of the maps were known as the Admiral's map. Their landfall at Long Island Sound is marked on Mercator's Globe of  1541, specimens of which are at both the National Maritime  Museum at Greenwich and Harvard University, and the Vopell  map of 1558.  The only map extant that appears to have been drawn by John  Cabot himself is considered to be an anonymous map in the  Bibliotheque Nationale at Paris. On it are three conventional  islands representing Labrador, Newfoundland and Cape Breton  in Canada. There are no other representations of continental  North America. From its omission of any Columbus discoveries  its date has usually been estimated at from about 1494 to 1496.  14 	asu06600000010021001							65578044 Bytes	3882	5629	3147704768	RGB	8	600	asu06600000010021001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/260	260	261.jp2	/asu0660/image/261.jp2
Note on David True					M.S.D.																											asu0660000001	NOTE ON DAVID TRUE  In concise words, based on meticulous research, Mr. David  O. True, a director of the Friends of the University Library,  gives new interpretations to the descriptions and maps that  portray the discoveries of John Cabot on the coasts of North  America. Mr. True contends that John Cabot made his first  discovery of the coast of Labrador in June, 1492, thus antedating the discovery of Columbus. He also ascribes an anonymous map now in the Bibliotheque Nationale at Paris, sometimes credited to Columbus, a« the only extant map which can  be attributed to the great map maker, John Cabot himself.  In the space allotted to him he has compressed the results of  fifteen years' study of the relevant documents and maps. Two of  his articles concerning his appraisal of the Cabots were published  in the international cartographers magazine Imago Mundi. Two  more articles will describe these voyages, one of which will  emphasize the maps and the other will be a study of the John  Day letter, recently found in Spain, which describes more  especially the Cabot voyage of 1497.  His collection of more than 200 photographic copies of early  discovery maps was recently microfilmed by Yale University  Library, and a duplicate copy has been presented to the University of Miami Library. His recent lecture to the Friends centered about some of these maps.  Mr. True is a graduate of Colgate University, after which  he did graduate work in historical research at the University of  Chicago. He has been in Miami for many years and was formerly  the president of the Miami University Club. As secretary of  the Historical Society of Southern Florida he edited and published the remarkable first known writing on Florida by the Spaniard  Escalante Fontaneda, now widely used. Besides his information  about maps he has assembled considerable information concerning pirates, the Spanish plate fleets and hidden treasure.  M.S.D.  15 	asu06600000010022001							64738180 Bytes	3828	5634	4288943327	RGB	8	600	asu06600000010022001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/261	261	262.jp2	/asu0660/image/262.jp2
Hervey Allen: A Spicer-Simson Lecture					Davison, Edward																											asu0660000001	HERVEY ALLEN  a spicer-simson lecture  By Edward Davison  WrHEN I came to this country from Scotland in 1925,  the first young American poet I met was Hervey Allen.  It was the beginning of a life-long friendship.  Hervey was an enormous man, not only physically but intellectually and academically. Although in the full mental powers  of his early thirties, he was a permanent casualty of the First  World War in which he received a severe injury to his kneecap.  He was never able to take any sort of serious exercise again.  He was also badly hurt with mustard gas, which affected his  breathing whenever he expended any great deal of energy. His  great frame needed the exercise that he was never able to give  it. Thank God he did not fall at Chateau-Thierry but survived  until he was sixty and gave us all he had time to give us.  Hervey Allen was a man of the most extraordinary learning,  a man with total recall. The last time I saw him, a year or so  before his death, he remembered things which we had done  together, the actual words and occasions, things which the minute  he mentioned I also recalled. He seldom forgot anything. He  once made a most revealing remark to my wife: "You know, the  trouble about me is that everything I think of makes me think of  something else." That is one of the reasons his books ran to  such great length. Yet, while they are episodic books without  any great framework of design, Hervey's books were designed  from the word go.  The City and the Dawn, only one-half completed when he died,  is only part of a design which he published before the first word  was actually written. Anthony Adverse too was planned before  he wrote a word. But it is nevertheless a defect that most of his  books are so long. By the time they arrive at page 1150, many  readers will have forgotten antecedents and allusions. Which is  a pity. I am not saying this in criticism, but in explanation.  The truth of the matter is that his mind was so constituted, his  Note: This text is a redaction of Mr. Davison's lecture and not originally prepared  for written presentation.  16 •  ■Hi 	asu06600000010023001							66556188 Bytes	3942	5626	707003526	RGB	8	600	asu06600000010023001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/262	262	263.jp2	/asu0660/image/263.jp2
Hervey Allen: A Spicer-Simson Lecture					Davison, Edward																											asu0660000001	13: |]  flj^CUM**        *p 'C^Jt^tf) *****■"  7  Hervey Allen — Medallic portrait by Theodore Spicer-Simson  1 	asu06600000010024001							65360012 Bytes	3821	5700	1482096103	RGB	8	600	asu06600000010024001.tif		2012-11-29	2012-11-29	http://merrick.library.miami.edu:80/cdm/ref/collection/asu0660/id/263	263	264.jp2	/asu0660/image/264.jp2
