Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Cart covered by grass and plants					Written on front: "The grass sailer"	Carts and wagons; Horse-drawn vehicles; Plants; Cuba	Photographs				Cuba	1 b&w photograph; 19.5 x 24.6 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 10; Folder Title: Photographs: Cuba: Countryside; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003370001001	image/tiff	83262444 Bytes	5911	4694	2611922453	RGB	8	600	chc52600003370001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/379	379	396.jp2	/chc5260/image/396.jp2
Robert K. Orr, manager of United Railways of Havana		Batcheller, Robert T.		Snapshots taken on trip of the Commercial Club of Chicago to Cuba in February 1905, by Robert T. Batcheller. 30, Camaguey, Feb. 6, Mr. Robert K. Orr, Mgr. United Railways of Havana	Written on verso: "30"	Orr, Robert K.; Camaguey (Cuba)	Photographs		1905-02-06	1900-1910	Camaguey (Cuba)	1 b&w photograph; 8.7 x 11.6 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 3; Folder Title: Photographs; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001300001001	image/tiff	17477968 Bytes	2796	2081	4030862415	RGB	8	600	chc52600001300001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/380	380	327.jp2	/chc5260/image/327.jp2
Members of Commercial Club of Chicago at the Tree of Peace of San Juan Hill in Santiago de Cuba, Cuba		Batcheller, Robert T.		Snapshots taken on trip of the Commercial Club of Chicago to Cuba in February 1905, by Robert T. Batcheller. 21, Santiago, Feb. 5 Group at "Surrender Tree" near battlefield.	Written on verso: "21"	Tourists; Commercial Club of Chicago; San Juan Hill (Cuba); Trees -- Cuba; Santiago de Cuba (Cuba)	Photographs		1905-02-05	1900-1910	Santiago de Cuba (Cuba)	1 b&w photograph; 9.2 x 11.7 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 3; Folder Title: Photographs; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001370001001	image/tiff	18448592 Bytes	2789	2202	4055586284	RGB	8	600	chc52600001370001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/381	381	323.jp2	/chc5260/image/323.jp2
Santiago de Cuba and harbor seen from the Spanish Block House		Singley, B. L. (Benjamin Lloyd)			Written on front: "9415 - Santiago and the Harbor from the Spanish Block House, Cuba"; Written on verso: "Santiago is the oldest city in and formerly the Capitol of the Island of Cuba. As a seat of commerce it ranks after Havana and Matanzas. It communicates by railway and telegraph with other towns of the Island. The Harbor is located about seven miles from the ocean and is well protected and fortified. The city is hemmed in by mountains and reputed very healthy. Population 72,000. This view of the city was made from the Spanish Block house shortly after the articles of capitulation were signed, and its occupation by United States Troops"	Panoramic views; Santiago de Cuba (Cuba); Cityscapes	Stereographs	Keystone View Company	1898	1890-1900	Santiago de Cuba (Cuba)	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 1; Folder Title: Stereographs: Keystone View Company; Folder Date: 1890s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003650001001	image/tiff	27501012 Bytes	4280	2140	251693047	RGB	8	600	chc52600003650001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/382	382	372.jp2	/chc5260/image/372.jp2
Interior view of La Merced Church in Havana, Cuba					Written on verso: "'La Merced' church, 1890"	Catholic church buildings -- Cuba -- Havana	Albumen prints; Photographs		1890	1890-1900	Havana (Cuba)	1 b&w photograph; 40.7 x 33 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 1; Folder No. 2; Folder Title: Albumen Prints; Folder Date: 1890, 1899						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000230001001	image/tiff	118046912 Bytes	5707	6893	3777756356	RGB	8	400	chc52600000230001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/383	383	349.jp2	/chc5260/image/349.jp2
View of a convertible car passing near the crowds during auto race on the streets of Havana						Automobiles; Automobile racing; Crowds; Streets -- Cuba -- Havana	Photographs		1957-10-10	1950-1960	Havana (Cuba)	1 b&w photograph; 9 x 11.3 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 6; Folder Title: Photographs: Havana: Automobile race; Folder Date: 1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003000001001	image/tiff	17608632 Bytes	2729	2148	392815509	RGB	8	600	chc52600003000001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/384	384	304.jp2	/chc5260/image/304.jp2
Car number 2 during auto race on the streets of Havana						Automobiles; Automobile racing; Streets -- Cuba -- Havana	Photographs		1957-10-10	1950-1960	Havana (Cuba)	1 b&w photograph; 8.9 x 12.4 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 6; Folder Title: Photographs: Havana: Automobile race; Folder Date: 1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002810001001	image/tiff	19693324 Bytes	3012	2177	2470745561	RGB	8	600	chc52600002810001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/385	385	302.jp2	/chc5260/image/302.jp2
Car with a rotating light on top during auto race on the streets of Havana						Automobiles; Automobile racing; Streets -- Cuba -- Havana	Photographs		1957-10-10	1950-1960	Havana (Cuba)	1 b&w photograph; 9 x 12.5 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 6; Folder Title: Photographs: Havana: Automobile race; Folder Date: 1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002930001001	image/tiff	19767844 Bytes	3022	2178	782327668	RGB	8	600	chc52600002930001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/386	386	340.jp2	/chc5260/image/340.jp2
Car number 12 on top of hay squares during auto race on the streets of Havana						Automobiles; Automobile racing; Streets -- Cuba -- Havana	Photographs		1957-10-10	1950-1960	Havana (Cuba)	1 b&w photograph; 9 x 12.4 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 6; Folder Title: Photographs: Havana: Automobile race; Folder Date: 1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002830001001	image/tiff	19994624 Bytes	3033	2195	3454764646	RGB	8	600	chc52600002830001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/387	387	394.jp2	/chc5260/image/394.jp2
View of a hut or "bahareque"						Huts; Dwellings; Rural housing; Cuba	Negatives			1890-1900	Cuba	1 negative; 21.5 x 28 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 11; Folder Title: Photographs: Unidentified Sugar Mill and Plantation (prints); Folder Date: 1890s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003500001001	image/tiff	236837140 Bytes	10132	7791	3883574578	RGB	8	1200	chc52600003500001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/388	388	324.jp2	/chc5260/image/324.jp2
View of a palm tree climber					Written on front: "A Palm Tree Climber"	Palms -- Cuba; Tree climbing	Albumen prints; Photographs				Cuba	1 b&w photograph; 15.4 x 12 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 2; Folder No. 1; Folder Title: Albumen Prints; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000320001001	image/tiff	33247236 Bytes	2986	3709	3326231304	RGB	8	600	chc52600000320001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/389	389	386.jp2	/chc5260/image/386.jp2
Street scene in Matanzas, Cuba					Written on front: "Street in Matanzas, Cuba, 1905"	Streets -- Cuba; Children; Matanzas (Cuba)	Albumen prints; Photographs		1905	1900-1910	Matanzas (Cuba)	1 b&w photograph; 17.6 x 22.8 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 2; Folder No. 6; Folder Title: Albumen Prints: Matanzas and Havana; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000550001001	image/tiff	69759780 Bytes	5480	4242	3296169478	RGB	8	600	chc52600000550001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/390	390	381.jp2	/chc5260/image/381.jp2
Human skeletons seen at the Colon Cemetery in Havana, Cuba					Written on front: "Two hundred thousand skeletons  - Cemetery Colon Havana, Cuba"	Cementerio de Colón (Havana, Cuba); Human skeleton; Havana (Cuba)	Stereographs	Strohmeyer & Wyman Publishers	1899	1890-1900	Havana (Cuba)	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 2; Folder Title: Stereographs: Strohmeyer & Wyman; Folder Date: 1899						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003730001001	image/tiff	27347640 Bytes	4272	2132	2977807797	RGB	8	600	chc52600003730001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/391	391	318.jp2	/chc5260/image/318.jp2
View of El Morro Castle in Havana, Cuba		Batcheller, Robert T.		Snapshots taken on trip of the Commercial Club of Chicago to Cuba in February 1905, by Robert T. Batcheller. 6, Havana, Feb. 2, Morro Castle from Str. Saratoga entering harbor.	Written on verso: "6"	Castillo del Morro (Havana, Cuba); Forts and fortifications; Havana (Cuba); Havana Bay (Cuba)	Photographs		1905-02-02	1900-1910	Havana (Cuba)	1 b&w photograph; 9.3 x 11.7 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 3; Folder Title: Photographs; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001540001001	image/tiff	18982400 Bytes	2824	2238	2042036105	RGB	8	600	chc52600001540001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/392	392	353.jp2	/chc5260/image/353.jp2
View of a small crop of plantain trees						Trees -- Cuba; Plantain banana; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.3 x 9.8 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002330001001	image/tiff	12374616 Bytes	2351	1751	3311884996	RGB	8	600	chc52600002330001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/393	393	356.jp2	/chc5260/image/356.jp2
View of Mercado de Tacón (Tacón Market), Havana, Cuba					Written on front: "Colon Market"	Markets -- Cuba -- Havana	Albumen prints; Photographs				Havana (Cuba)	1 b&w photograph; 10.4 x 13.8 cm	spa		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 2; Folder No. 1; Folder Title: Albumen Prints; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000340001001	image/tiff	25313952 Bytes	3348	2518	3320642597	RGB	8	600	chc52600000340001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/394	394	333.jp2	/chc5260/image/333.jp2
View from the garden of Gran Casino Nacional, Marianao, Cuba					Written on front: "42500"; Written on verso: "Cuba Havana, The Casino seen from the garden"	Casinos; Fountains; Marianao (Cuba); Havana (Cuba)	Photographs				Marianao (Cuba)	1 b&w photograph; 19.5 x 24.5 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000620001001	image/tiff	81630872 Bytes	5825	4670	3271928231	RGB	8	600	chc52600000620001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/395	395	390.jp2	/chc5260/image/390.jp2
View of a hospital in Cuba					Written on front: "Hospital Hill back of ___ ; Hospital civil"	Hospitals -- Cuba; Hospital buildings	Albumen prints; Photographs				Cuba	1 b&w photograph; 17.4 x 26.5 cm	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 2; Folder No. 1; Folder Title: Albumen Prints; Folder Date: n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000360001001	image/tiff	80492120 Bytes	6382	4203	1085086787	RGB	8	600	chc52600000360001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/396	396	361.jp2	/chc5260/image/361.jp2
View of the Steamer Saratoga in Havana, Cuba		Batcheller, Robert T.		Snapshots taken on trip of the Commercial Club of Chicago to Cuba in February 1905, by Robert T. Batcheller. 52, Havana, Feb. 10, Steamer Saratoga waiting for our party	Written on verso: "52"	Steamboats; Havana (Cuba)	Photographs		1905-02-10	1900-1910	Havana (Cuba)	1 b&w photograph; 9.4 x 11.8 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 3; Folder Title: Photographs; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001110001001	image/tiff	18973124 Bytes	2824	2237	2089573302	RGB	8	600	chc52600001110001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/397	397	326.jp2	/chc5260/image/326.jp2
Woman and children standing on a doorstep						Children; Dwellings; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 9.6 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001890001001	image/tiff	12490080 Bytes	2316	1794	209892775	RGB	8	600	chc52600001890001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/398	398	344.jp2	/chc5260/image/344.jp2
View of the Government Palace (Palacio de Gobierno) in Matanzas, Cuba					Written on front: "Governor's Palace, Matanzas, Cuba"	Official residences -- Cuba; Government buildings; Matanzas (Cuba)	Stereographs	Strohmeyer & Wyman Publishers	1899	1890-1900	Matanzas (Cuba)	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 2; Folder Title: Stereographs: Strohmeyer & Wyman; Folder Date: 1899						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600004050001001	image/tiff	27372172 Bytes	4260	2140	1470473021	RGB	8	600	chc52600004050001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/399	399	389.jp2	/chc5260/image/389.jp2
View of a streetcar in Havana, Cuba		Batcheller, Robert T.		Snapshots taken on trip of the Commercial Club of Chicago to Cuba in February 1905, by Robert T. Batcheller. 8, Havana, Feb. 3, On Special trolley car at Prado, near hotel.	Written on verso: "8"	Cable cars (Streetcars); Streets -- Cuba -- Havana; Havana (Cuba)	Photographs		1905-02-03	1900-1910	Havana (Cuba)	1 b&w photograph; 9.5 x 11.7 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 3; Folder Title: Photographs; Folder Date: 1905						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600001560001001	image/tiff	19108012 Bytes	2806	2267	1570044739	RGB	8	600	chc52600001560001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/400	400	409.jp2	/chc5260/image/409.jp2
Oxen cart transporting pieces of wood in Pinar del Rio, Cuba					Written on front: "Primitive Cuba - oxen power and solid wheel cart- Pinar del Rio"	Pinar del Río (Cuba)	Stereographs	Strohmeyer & Wyman Publishers	1899	1890-1900	Pinar del Río (Cuba)	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 2; Folder Title: Stereographs: Strohmeyer & Wyman; Folder Date: 1899						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003970001001	image/tiff	27614868 Bytes	4272	2153	2557078054	RGB	8	600	chc52600003970001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/401	401	401.jp2	/chc5260/image/401.jp2
Partial view of the lighthouse of El Morro Castle, Havana, Cuba					Written on front: "3579"; Written on verso: "The famous Morro Castle Light"	Lighthouses -- Cuba -- Havana; Castillo del Morro (Havana, Cuba); Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 24.8 x 19.4 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000650001001	image/tiff	83184972 Bytes	4692	5908	47784582	RGB	8	600	chc52600000650001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/402	402	407.jp2	/chc5260/image/407.jp2
Entrance of a house in Havana, Cuba						Dwellings; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.2 x 9.8 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002510001001	image/tiff	12502644 Bytes	2358	1764	2286716463	RGB	8	600	chc52600002510001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/403	403	406.jp2	/chc5260/image/406.jp2
View of El Morro Castle, Havana, Cuba					Written on front: "597. Morro Castle, side view"; Written on verso: "Havana, Cuba. March 17, 1893"	Castillo del Morro (Havana, Cuba); Havana (Cuba)	Albumen prints; Photographs		1893-03-17	1890-1900	Havana (Cuba)	1 b&w photograph; 25.5 x 30.7 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 1; Folder No. 1; Folder Title: Albumen Prints; Folder Date: n.d., 1893						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000100001001	image/tiff	68151604 Bytes	5220	4350	3544687953	RGB	8	300	chc52600000100001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/404	404	410.jp2	/chc5260/image/410.jp2
Residence of Ramón Pelayo de la Torriente in Aguacate, Cuba						Dwellings; Pelayo de la Torriente, Ramón; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 7.5 x 9.6 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002260001001	image/tiff	12481004 Bytes	2316	1793	1910676431	RGB	8	600	chc52600002260001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/405	405	408.jp2	/chc5260/image/408.jp2
View of Saint Thomas Street in Santiago de Cuba, Cuba					Written on front: "St. Thomas Street, Santiago, Cuba"	Streets -- Cuba -- Santiago de Cuba; Pedestrians; Santiago de Cuba (Cuba)	Stereographs	Strohmeyer & Wyman Publishers	1899	1890-1900	Santiago de Cuba (Cuba)	1 b&w photograph; 9 x 18 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 4; Folder No. 2; Folder Title: Stereographs: Strohmeyer & Wyman; Folder Date: 1899						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003830001001	image/tiff	27422448 Bytes	4260	2144	1827392126	RGB	8	600	chc52600003830001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/406	406	404.jp2	/chc5260/image/404.jp2
View of small fortress in Santiago de Cuba Bay					Written on verso: "101 water battery Santiago Harbor Cuba"	Forts and fortifications; Santiago de Cuba Bay (Cuba); Santiago de Cuba (Cuba)	Photographs			1890-1900	Santiago de Cuba (Cuba)	1 b&w photograph; 8.1 x 13.7 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 7; Folder Title: Photographs : Havana and Santiago; Folder Date: 1890s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600003030001001	image/tiff	19387316 Bytes	3288	1963	2525130471	RGB	8	600	chc52600003030001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/407	407	402.jp2	/chc5260/image/402.jp2
Street scene in Havana, Cuba						Church buildings; Streets -- Cuba -- Havana; Havana (Cuba)	Photographs				Havana (Cuba)	1 b&w photograph; 9.7 x 7.5 cm			University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 4; Folder Title: Photographs: Havana and outskirts; Folder Date: 1800s-1900s						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600002020001001	image/tiff	12508544 Bytes	1787	2329	389850063	RGB	8	600	chc52600002020001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/408	408	405.jp2	/chc5260/image/405.jp2
View of La Concha Beach Resort in Marianao, Cuba					Written on verso: "Cuba, Havana at the bathing beach"	Seaside resorts; Beaches -- Cuba; Marianao (Cuba)	Photographs				Marianao (Cuba)	1 b&w photograph; 19.3 x 24.1 cm	eng		University of Miami Libraries. Cuban Heritage Collection.	Ramiro A. Fernández Collection	CHC5260		Box No. 3; Folder No. 1; Folder Title: Photographs: Havana; Folder Date: 1930, n.d.						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-04-05				chc52600000880001001	image/tiff	79386712 Bytes	5736	4612	361395662	RGB	8	600	chc52600000880001001.tif		2012-04-05	2012-04-06	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/409	409	403.jp2	/chc5260/image/403.jp2
Page 1																											chc5260000415						chc52600004150001001		86772628 Bytes	6660	4342	1781628716	RGB	8	600	chc52600004150001001.tif		2012-04-05	2012-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/410	410	411.jp2	/chc5260/image/411.jp2
Page 2																											chc5260000415						chc52600004150002001		84984188 Bytes	6444	4395	1546793152	RGB	8	600	chc52600004150002001.tif		2012-04-05	2012-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/411	411	412.jp2	/chc5260/image/412.jp2
Page 3																											chc5260000415						chc52600004150003001		80731204 Bytes	6354	4234	2680221012	RGB	8	600	chc52600004150003001.tif		2012-04-05	2012-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/412	412	413.jp2	/chc5260/image/413.jp2
Page 4																											chc5260000415						chc52600004150004001		89925040 Bytes	6800	4407	2820445753	RGB	8	600	chc52600004150004001.tif		2012-04-05	2012-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/413	413	414.jp2	/chc5260/image/414.jp2
Page 5																											chc5260000415						chc52600004150005001		77620244 Bytes	6144	4210	2915108873	RGB	8	600	chc52600004150005001.tif		2012-04-05	2012-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/414	414	415.jp2	/chc5260/image/415.jp2
Page 6																											chc5260000415						chc52600004150006001		85159416 Bytes	6551	4332	3909127815	RGB	8	600	chc52600004150006001.tif		2012-04-05	2012-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/415	415	416.jp2	/chc5260/image/416.jp2
Page 7																											chc5260000415						chc52600004150007001		80387976 Bytes	6336	4228	2524170442	RGB	8	600	chc52600004150007001.tif		2012-04-05	2012-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/416	416	417.jp2	/chc5260/image/417.jp2
Page 8																											chc5260000415						chc52600004150008001		88406960 Bytes	6748	4366	2782578973	RGB	8	600	chc52600004150008001.tif		2012-04-05	2012-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/417	417	418.jp2	/chc5260/image/418.jp2
Page 9																											chc5260000415						chc52600004150009001		80768596 Bytes	6366	4228	1265006968	RGB	8	600	chc52600004150009001.tif		2012-04-05	2012-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/418	418	419.jp2	/chc5260/image/419.jp2
Page 10																											chc5260000415						chc52600004150010001		88492684 Bytes	6736	4378	1162315117	RGB	8	600	chc52600004150010001.tif		2012-04-05	2012-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/419	419	420.jp2	/chc5260/image/420.jp2
Page 11																											chc5260000415						chc52600004150011001		78874068 Bytes	6270	4192	2962035862	RGB	8	600	chc52600004150011001.tif		2012-04-05	2012-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/420	420	421.jp2	/chc5260/image/421.jp2
Page 12																											chc5260000415						chc52600004150012001		86790232 Bytes	6652	4348	781970670	RGB	8	600	chc52600004150012001.tif		2012-04-05	2012-04-05	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5260/id/421	421	422.jp2	/chc5260/image/422.jp2
