Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 40																											asm0567000039						asm05670000390040001		134974628 Bytes	5254	8562	1185043802	RGB	8	600	asm05670000390040001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4531	4531	4630.jp2	/asm0567/image/4630.jp2
Page 41																											asm0567000039						asm05670000390041001		134271332 Bytes	5237	8545	2168561256	RGB	8	600	asm05670000390041001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4532	4532	4631.jp2	/asm0567/image/4631.jp2
Page 42																											asm0567000039						asm05670000390042001		134789748 Bytes	5264	8534	3972773936	RGB	8	600	asm05670000390042001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4533	4533	4632.jp2	/asm0567/image/4632.jp2
Page 43																											asm0567000039						asm05670000390043001		134704804 Bytes	5227	8589	1089315938	RGB	8	600	asm05670000390043001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4534	4534	4633.jp2	/asm0567/image/4633.jp2
Page 44																											asm0567000039						asm05670000390044001		134827632 Bytes	5236	8582	3323355184	RGB	8	600	asm05670000390044001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4535	4535	4634.jp2	/asm0567/image/4634.jp2
Page 45																											asm0567000039						asm05670000390045001		133841604 Bytes	5214	8555	468451980	RGB	8	600	asm05670000390045001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4536	4536	4635.jp2	/asm0567/image/4635.jp2
Page 46																											asm0567000039						asm05670000390046001		137043780 Bytes	5276	8657	2037882651	RGB	8	600	asm05670000390046001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4537	4537	4636.jp2	/asm0567/image/4636.jp2
Page 47																											asm0567000039						asm05670000390047001		133528044 Bytes	5208	8545	512309689	RGB	8	600	asm05670000390047001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4538	4538	4637.jp2	/asm0567/image/4637.jp2
Page 48																											asm0567000039						asm05670000390048001		134361716 Bytes	5224	8572	2494543823	RGB	8	600	asm05670000390048001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4539	4539	4638.jp2	/asm0567/image/4638.jp2
Page 49																											asm0567000039						asm05670000390049001		134277176 Bytes	5244	8534	4287215322	RGB	8	600	asm05670000390049001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4540	4540	4639.jp2	/asm0567/image/4639.jp2
Page 50																											asm0567000039						asm05670000390050001		134137860 Bytes	5222	8561	2568025971	RGB	8	600	asm05670000390050001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4541	4541	4640.jp2	/asm0567/image/4640.jp2
Page 51																											asm0567000039						asm05670000390051001		132966352 Bytes	5191	8537	3332094926	RGB	8	600	asm05670000390051001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4542	4542	4641.jp2	/asm0567/image/4641.jp2
Page 52																											asm0567000039						asm05670000390052001		134570816 Bytes	5251	8541	3814099734	RGB	8	600	asm05670000390052001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4543	4543	4642.jp2	/asm0567/image/4642.jp2
Page 53																											asm0567000039						asm05670000390053001		134171520 Bytes	5238	8537	2183396434	RGB	8	600	asm05670000390053001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4544	4544	4643.jp2	/asm0567/image/4643.jp2
Page 54																											asm0567000039						asm05670000390054001		133716724 Bytes	5216	8544	2868691260	RGB	8	600	asm05670000390054001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4545	4545	4644.jp2	/asm0567/image/4644.jp2
Page 55																											asm0567000039						asm05670000390055001		136316944 Bytes	5284	8598	22389816	RGB	8	600	asm05670000390055001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4546	4546	4645.jp2	/asm0567/image/4645.jp2
Page 56																											asm0567000039						asm05670000390056001		134660272 Bytes	5235	8573	2190069481	RGB	8	600	asm05670000390056001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4547	4547	4646.jp2	/asm0567/image/4646.jp2
Page 57																											asm0567000039						asm05670000390057001		135496600 Bytes	5254	8595	2691599955	RGB	8	600	asm05670000390057001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4548	4548	4647.jp2	/asm0567/image/4647.jp2
Page 58																											asm0567000039						asm05670000390058001		134475048 Bytes	5240	8553	3933011990	RGB	8	600	asm05670000390058001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4549	4549	4648.jp2	/asm0567/image/4648.jp2
Page 59																											asm0567000039						asm05670000390059001		134174220 Bytes	5224	8560	4164136362	RGB	8	600	asm05670000390059001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4550	4550	4649.jp2	/asm0567/image/4649.jp2
Page 60																											asm0567000039						asm05670000390060001		135984600 Bytes	5276	8590	938875882	RGB	8	600	asm05670000390060001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4551	4551	4650.jp2	/asm0567/image/4650.jp2
Page 61																											asm0567000039						asm05670000390061001		135192764 Bytes	5260	8566	4097242646	RGB	8	600	asm05670000390061001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4552	4552	4651.jp2	/asm0567/image/4651.jp2
Page 62																											asm0567000039						asm05670000390062001		135394672 Bytes	5247	8600	1693432134	RGB	8	600	asm05670000390062001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4553	4553	4652.jp2	/asm0567/image/4652.jp2
Page 63																											asm0567000039						asm05670000390063001		135761632 Bytes	5279	8571	2193680616	RGB	8	600	asm05670000390063001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4554	4554	4653.jp2	/asm0567/image/4653.jp2
Page 64																											asm0567000039						asm05670000390064001		136092756 Bytes	5271	8605	2039631544	RGB	8	600	asm05670000390064001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4555	4555	4654.jp2	/asm0567/image/4654.jp2
Page 65																											asm0567000039						asm05670000390065001		137201272 Bytes	5309	8613	2365663229	RGB	8	600	asm05670000390065001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4556	4556	4655.jp2	/asm0567/image/4655.jp2
Page 66																											asm0567000039						asm05670000390066001		134325120 Bytes	5225	8568	681145085	RGB	8	600	asm05670000390066001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4557	4557	4656.jp2	/asm0567/image/4656.jp2
Page 67																											asm0567000039						asm05670000390067001		133200172 Bytes	5197	8542	1297892044	RGB	8	600	asm05670000390067001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4558	4558	4657.jp2	/asm0567/image/4657.jp2
Page 68																											asm0567000039						asm05670000390068001		134279648 Bytes	5230	8557	1723846548	RGB	8	600	asm05670000390068001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4559	4559	4658.jp2	/asm0567/image/4658.jp2
Page 69																											asm0567000039						asm05670000390069001		133750772 Bytes	5224	8533	473955145	RGB	8	600	asm05670000390069001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4560	4560	4659.jp2	/asm0567/image/4659.jp2
Page 70																											asm0567000039						asm05670000390070001		134656708 Bytes	5260	8532	211216164	RGB	8	600	asm05670000390070001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4561	4561	4660.jp2	/asm0567/image/4660.jp2
Page 71																											asm0567000039						asm05670000390071001		135042976 Bytes	5256	8563	299222028	RGB	8	600	asm05670000390071001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4562	4562	4661.jp2	/asm0567/image/4661.jp2
Page 72																											asm0567000039						asm05670000390072001		135120144 Bytes	5248	8581	3996381711	RGB	8	600	asm05670000390072001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4563	4563	4662.jp2	/asm0567/image/4662.jp2
Page 73																											asm0567000039						asm05670000390073001		133576492 Bytes	5216	8535	1555139141	RGB	8	600	asm05670000390073001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4564	4564	4663.jp2	/asm0567/image/4663.jp2
Page 74																											asm0567000039						asm05670000390074001		132979880 Bytes	5206	8513	3734828368	RGB	8	600	asm05670000390074001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4565	4565	4664.jp2	/asm0567/image/4664.jp2
Page 75																											asm0567000039						asm05670000390075001		132806652 Bytes	5211	8494	3729402699	RGB	8	600	asm05670000390075001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4566	4566	4665.jp2	/asm0567/image/4665.jp2
Page 76																											asm0567000039						asm05670000390076001		133244224 Bytes	5200	8540	25410375	RGB	8	600	asm05670000390076001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4567	4567	4666.jp2	/asm0567/image/4666.jp2
Page 77																											asm0567000039						asm05670000390077001		133567120 Bytes	5215	8536	2657800508	RGB	8	600	asm05670000390077001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4568	4568	4667.jp2	/asm0567/image/4667.jp2
Page 78																											asm0567000039						asm05670000390078001		133537976 Bytes	5220	8526	3311262196	RGB	8	600	asm05670000390078001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4569	4569	4668.jp2	/asm0567/image/4668.jp2
Page 79																											asm0567000039						asm05670000390079001		133499980 Bytes	5224	8517	3677021703	RGB	8	600	asm05670000390079001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4570	4570	4669.jp2	/asm0567/image/4669.jp2
Page 80																											asm0567000039						asm05670000390080001		136888436 Bytes	5308	8595	1349396016	RGB	8	600	asm05670000390080001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4571	4571	4670.jp2	/asm0567/image/4670.jp2
Page 81																											asm0567000039						asm05670000390081001		133768928 Bytes	5229	8526	2089055600	RGB	8	600	asm05670000390081001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4572	4572	4671.jp2	/asm0567/image/4671.jp2
Page 82																											asm0567000039						asm05670000390082001		135044388 Bytes	5277	8529	9729140	RGB	8	600	asm05670000390082001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4573	4573	4672.jp2	/asm0567/image/4672.jp2
Page 83																											asm0567000039						asm05670000390083001		133376188 Bytes	5213	8527	1733998734	RGB	8	600	asm05670000390083001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4574	4574	4673.jp2	/asm0567/image/4673.jp2
Page 84																											asm0567000039						asm05670000390084001		134565772 Bytes	5246	8549	2798149684	RGB	8	600	asm05670000390084001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4575	4575	4674.jp2	/asm0567/image/4674.jp2
Page 85																											asm0567000039						asm05670000390085001		135445976 Bytes	5260	8582	3344924552	RGB	8	600	asm05670000390085001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4576	4576	4675.jp2	/asm0567/image/4675.jp2
Page 86																											asm0567000039						asm05670000390086001		134239104 Bytes	5256	8512	2135360598	RGB	8	600	asm05670000390086001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4577	4577	4676.jp2	/asm0567/image/4676.jp2
Page 87																											asm0567000039						asm05670000390087001		134640292 Bytes	5268	8518	1326949838	RGB	8	600	asm05670000390087001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4578	4578	4677.jp2	/asm0567/image/4677.jp2
Page 88																											asm0567000039						asm05670000390088001		134052772 Bytes	5245	8518	393909726	RGB	8	600	asm05670000390088001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4579	4579	4678.jp2	/asm0567/image/4678.jp2
Page 89																											asm0567000039						asm05670000390089001		134276420 Bytes	5247	8529	3312217377	RGB	8	600	asm05670000390089001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4580	4580	4679.jp2	/asm0567/image/4679.jp2
Page 90																											asm0567000039						asm05670000390090001		134939976 Bytes	5281	8516	1659211668	RGB	8	600	asm05670000390090001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4581	4581	4680.jp2	/asm0567/image/4680.jp2
Page 91																											asm0567000039						asm05670000390091001		135370576 Bytes	5254	8587	1379238369	RGB	8	600	asm05670000390091001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4582	4582	4681.jp2	/asm0567/image/4681.jp2
Page 92																											asm0567000039						asm05670000390092001		133950864 Bytes	5230	8536	584340240	RGB	8	600	asm05670000390092001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4583	4583	4682.jp2	/asm0567/image/4682.jp2
Page 93																											asm0567000039						asm05670000390093001		134886604 Bytes	5253	8558	2184740055	RGB	8	600	asm05670000390093001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4584	4584	4683.jp2	/asm0567/image/4683.jp2
Page 94																											asm0567000039						asm05670000390094001		135272592 Bytes	5268	8558	3064131040	RGB	8	600	asm05670000390094001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4585	4585	4684.jp2	/asm0567/image/4684.jp2
Page 95																											asm0567000039						asm05670000390095001		134966696 Bytes	5261	8550	2280818322	RGB	8	600	asm05670000390095001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4586	4586	4685.jp2	/asm0567/image/4685.jp2
Page 96																											asm0567000039						asm05670000390096001		134418128 Bytes	5239	8551	3593941807	RGB	8	600	asm05670000390096001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4587	4587	4686.jp2	/asm0567/image/4686.jp2
Page 97																											asm0567000039						asm05670000390097001		134705748 Bytes	5236	8574	3916161229	RGB	8	600	asm05670000390097001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4588	4588	4687.jp2	/asm0567/image/4687.jp2
Page 98																											asm0567000039						asm05670000390098001		133743176 Bytes	5220	8539	2722617777	RGB	8	600	asm05670000390098001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4589	4589	4688.jp2	/asm0567/image/4688.jp2
Page 99																											asm0567000039						asm05670000390099001		134404508 Bytes	5244	8542	2434649844	RGB	8	600	asm05670000390099001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4590	4590	4689.jp2	/asm0567/image/4689.jp2
Page 100																											asm0567000039						asm05670000390100001		134892928 Bytes	5252	8560	3072466514	RGB	8	600	asm05670000390100001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4591	4591	4690.jp2	/asm0567/image/4690.jp2
Page 101																											asm0567000039						asm05670000390101001		134764032 Bytes	5239	8573	3360482311	RGB	8	600	asm05670000390101001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4592	4592	4691.jp2	/asm0567/image/4691.jp2
Page 102																											asm0567000039						asm05670000390102001		134577180 Bytes	5236	8566	3804096900	RGB	8	600	asm05670000390102001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4593	4593	4692.jp2	/asm0567/image/4692.jp2
Page 103																											asm0567000039						asm05670000390103001		134987976 Bytes	5273	8532	1875365497	RGB	8	600	asm05670000390103001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4594	4594	4693.jp2	/asm0567/image/4693.jp2
Page 104																											asm0567000039						asm05670000390104001		134945416 Bytes	5249	8568	1472499828	RGB	8	600	asm05670000390104001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4595	4595	4694.jp2	/asm0567/image/4694.jp2
Page 105																											asm0567000039						asm05670000390105001		133572148 Bytes	5217	8533	1199805171	RGB	8	600	asm05670000390105001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4596	4596	4695.jp2	/asm0567/image/4695.jp2
Page 106																											asm0567000039						asm05670000390106001		135997484 Bytes	5300	8552	3707914974	RGB	8	600	asm05670000390106001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4597	4597	4696.jp2	/asm0567/image/4696.jp2
Page 107																											asm0567000039						asm05670000390107001		134827816 Bytes	5255	8551	569099778	RGB	8	600	asm05670000390107001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4598	4598	4697.jp2	/asm0567/image/4697.jp2
Page 108																											asm0567000039						asm05670000390108001		135142044 Bytes	5247	8584	251486783	RGB	8	600	asm05670000390108001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4599	4599	4698.jp2	/asm0567/image/4698.jp2
Page 109																											asm0567000039						asm05670000390109001		134813824 Bytes	5260	8542	1718030781	RGB	8	600	asm05670000390109001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4600	4600	4699.jp2	/asm0567/image/4699.jp2
Page 110																											asm0567000039						asm05670000390110001		133342104 Bytes	5216	8520	4048285665	RGB	8	600	asm05670000390110001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4601	4601	4700.jp2	/asm0567/image/4700.jp2
Page 111																											asm0567000039						asm05670000390111001		134813716 Bytes	5244	8568	430029312	RGB	8	600	asm05670000390111001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4602	4602	4701.jp2	/asm0567/image/4701.jp2
Page 112																											asm0567000039						asm05670000390112001		134245328 Bytes	5231	8553	501932129	RGB	8	600	asm05670000390112001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4603	4603	4702.jp2	/asm0567/image/4702.jp2
Page 113																											asm0567000039						asm05670000390113001		133724620 Bytes	5192	8584	2711790602	RGB	8	600	asm05670000390113001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4604	4604	4703.jp2	/asm0567/image/4703.jp2
Page 114																											asm0567000039						asm05670000390114001		135604120 Bytes	5260	8592	1981477101	RGB	8	600	asm05670000390114001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4605	4605	4704.jp2	/asm0567/image/4704.jp2
Page 115																											asm0567000039						asm05670000390115001		135307544 Bytes	5246	8596	24964301	RGB	8	600	asm05670000390115001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4606	4606	4705.jp2	/asm0567/image/4705.jp2
Page 116																											asm0567000039						asm05670000390116001		135113780 Bytes	5252	8574	4194722513	RGB	8	600	asm05670000390116001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4607	4607	4706.jp2	/asm0567/image/4706.jp2
Page 117																											asm0567000039						asm05670000390117001		133882312 Bytes	5245	8507	4004695	RGB	8	600	asm05670000390117001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4608	4608	4707.jp2	/asm0567/image/4707.jp2
Page 118																											asm0567000039						asm05670000390118001		135374684 Bytes	5272	8558	691601466	RGB	8	600	asm05670000390118001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4609	4609	4708.jp2	/asm0567/image/4708.jp2
Page 119																											asm0567000039						asm05670000390119001		134768096 Bytes	5247	8560	2721439281	RGB	8	600	asm05670000390119001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4610	4610	4709.jp2	/asm0567/image/4709.jp2
Page 120																											asm0567000039						asm05670000390120001		134376976 Bytes	5246	8537	809365308	RGB	8	600	asm05670000390120001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4611	4611	4710.jp2	/asm0567/image/4710.jp2
Page 121																											asm0567000039						asm05670000390121001		133356236 Bytes	5200	8547	2316344254	RGB	8	600	asm05670000390121001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4612	4612	4711.jp2	/asm0567/image/4711.jp2
Page 122																											asm0567000039						asm05670000390122001		135383416 Bytes	5276	8552	4246080949	RGB	8	600	asm05670000390122001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4613	4613	4712.jp2	/asm0567/image/4712.jp2
Page 123																											asm0567000039						asm05670000390123001		133971500 Bytes	5240	8521	3673492295	RGB	8	600	asm05670000390123001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4614	4614	4713.jp2	/asm0567/image/4713.jp2
Page 124																											asm0567000039						asm05670000390124001		158431824 Bytes	5737	9204	1966035443	RGB	8	600	asm05670000390124001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4615	4615	4714.jp2	/asm0567/image/4714.jp2
Page 125																											asm0567000039						asm05670000390125001		153944700 Bytes	9123	5624	467679262	RGB	8	600	asm05670000390125001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4616	4616	4715.jp2	/asm0567/image/4715.jp2
Florida Title Company: Titles and title transfers, 1880-1936					Several abstracts of title	Florida -- History; Land titles; Biscayne Park (Florida) -- History; Florida East Coast Railway; Jacksonville, St. Augustine, and Indian River Railway; Title companies; Griffing Biscayne Park Estates (Florida); Florida Title Company; Abstracts of title	Documents		1880-1936	1880-1940	Miami-Dade County (Florida)	1 document; 125 pages	eng		University of Miami Libraries. Special Collections	Florida Documents Collection	ASM0567		Box No. 2; Folder No. 3; Folder Title: Florida Title Company: Titles and Title Transfers, 1880-1936			jrn			http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0567000039	Text						image/tiff										2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4617	4617	4716.cpd	/asm0567/supp/4617/index.pdf
Page 1																											asm0567000007						asm05670000070001001		30927468 Bytes	2562	4021	2848069631	RGB	8	600	asm05670000070001001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4618	4618	4717.jp2	/asm0567/image/4717.jp2
Page 2																											asm0567000007						asm05670000070002001		32096548 Bytes	2598	4115	3329739650	RGB	8	600	asm05670000070002001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4619	4619	4718.jp2	/asm0567/image/4718.jp2
Page 3																											asm0567000007						asm05670000070003001		31889276 Bytes	2604	4079	3439425403	RGB	8	600	asm05670000070003001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4620	4620	4719.jp2	/asm0567/image/4719.jp2
Page 4																											asm0567000007						asm05670000070004001		31850324 Bytes	2616	4055	2714939359	RGB	8	600	asm05670000070004001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4621	4621	4720.jp2	/asm0567/image/4720.jp2
Page 5																											asm0567000007						asm05670000070005001		31878412 Bytes	2646	4013	3232443808	RGB	8	600	asm05670000070005001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4622	4622	4721.jp2	/asm0567/image/4721.jp2
Page 6																											asm0567000007						asm05670000070006001		32719236 Bytes	2668	4085	2915525180	RGB	8	600	asm05670000070006001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4623	4623	4722.jp2	/asm0567/image/4722.jp2
Page 7																											asm0567000007						asm05670000070007001		31536520 Bytes	2615	4017	360130188	RGB	8	600	asm05670000070007001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4624	4624	4723.jp2	/asm0567/image/4723.jp2
Page 8																											asm0567000007						asm05670000070008001		31919192 Bytes	2652	4009	162882613	RGB	8	600	asm05670000070008001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4625	4625	4724.jp2	/asm0567/image/4724.jp2
Page 9																											asm0567000007						asm05670000070009001		31418524 Bytes	2604	4019	3651892020	RGB	8	600	asm05670000070009001.tif		2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4626	4626	4725.jp2	/asm0567/image/4725.jp2
Electus Backus memorandum no. 4, 1839-1840		Barkus, Electus			Seminole Wars in Florida (notes, drawings, maps)	Florida -- History; Seminole Indians -- Florida; Backus, Electus; Seminole Indians -- Wars; Memorandums	Documents		1838-1840	1830-1840	Florida	1 document; 9 pages	eng		University of Miami Libraries. Special Collections.	Florida Documents Collection	ASM0567		Box No. 1; Folder No. 4; Folder Title: Backus, Electus: Documents, 1838-1840			jrn			http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0567000007	Text						image/tiff										2012-05-13	2012-05-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0567/id/4627	4627	4726.cpd	/asm0567/supp/4627/index.pdf
