Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Newspaper article entitled "Mi querido amigo"		Corona, Ramón				Castellví, Juan Francisco; Santiago de Cuba (Cuba) -- History; Clippings (Books, newspapers, etc.)	Clippings				Cuba	1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 12; Folder Title: Clippings; Folder Date: 1922-1968						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660001370001001		48145548 Bytes	3323	4827	1987168784	RGB	8	600	chc50660001370001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/392	392	419.jp2	/chc5066/image/419.jp2
José Gasch Prieto note to Amalia Bacardí		Gasch Prieto, José				Bacardí, Amalia; Bacardí family; Gasch Prieto, José	Documents					1 document; 1 page	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 11; Folder Title: Photos and postcards; Folder Date: 1895-1969						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660000930001001		10614788 Bytes	2392	1476	3757866165	RGB	8	600	chc50660000930001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/393	393	415.jp2	/chc5066/image/415.jp2
Emilio Bacardí facsimile letter to Lolita and Guillermo, November 3, 1921		Bacardí Moreau, Emilio, 1844-1922			CHC holds two copies of this facsimile letter.	Cuba -- History -- 20th century -- Sources; Bacardí Moreau, Emilio, 1844-1922 -- Correspondence; Bacardí, Lolita; Bacardí family	Correspondence		1921-11-03	1920-1930	Santiago de Cuba (Cuba)	1 letter; 1 page	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 8; Folder Title: Letters; Folder Date: 1897-1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660000640001001		105322704 Bytes	5244	6693	1642210226	RGB	8	600	chc50660000640001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/394	394	412.jp2	/chc5066/image/412.jp2
"Emilio Bacardí Moreau" award ceremony invitation						Ateneo Cubano de Nueva York; Awards; Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Invitation cards	Invitations		1948	1940-1950	New York (New York)	1 folded leaf	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 11; Folder Title: Photos and postcards; Folder Date: 1895-1969						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660001020001001		30357088 Bytes	2711	3730	1167374267	RGB	8	600	chc50660001020001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/395	395	443.jp2	/chc5066/image/443.jp2
Emilio Bacardí letter to Lolita and Amalia, July 26, 1922		Bacardí Moreau, Emilio, 1844-1922			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 20th century -- Sources; Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Bacardí, Amalia; Bacardí, Lolita	Correspondence		1922-07-26	1920-1930	Santiago de Cuba (Cuba)	1 letter; 1 page	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 8; Folder Title: Letters; Folder Date: 1897-1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660000590001001		33682288 Bytes	4169	2691	2548688858	RGB	8	600	chc50660000590001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/396	396	441.jp2	/chc5066/image/441.jp2
Newspaper article entitled "Don Facundo Bacardí"		Aristigueta, J.				Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Santiago de Cuba (Cuba) -- History; Clippings (Books, newspapers, etc.); Bacardí, Facundo	Clippings				Cuba	1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 12; Folder Title: Clippings; Folder Date: 1922-1968						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660001350001001		156617956 Bytes	5253	9937	2821548186	RGB	8	600	chc50660001350001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/397	397	426.jp2	/chc5066/image/426.jp2
Museo Municipal Emilio Bacardí Moreau						Museums -- Cuba -- Santiago de Cuba; Santiago de Cuba (Cuba) -- Buildings, structures, etc.; Museo Municipal Emilio Bacardí Moreau; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Photographs				Santiago de Cuba (Cuba)	1 b&w photograph	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 11; Folder Title: Photos and postcards; Folder Date: 1895-1969						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-07-12				chc50660000790001001		77269704 Bytes	5727	4496	1962784791	RGB	8	600	chc50660000790001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/398	398	401.jp2	/chc5066/image/401.jp2
César Mazar Tellez letter to Amalia Bacardí, August 17, 1954		Mazar Tellez, César				Cuba -- History -- 20th century -- Sources; Mazar Tellez, César; Bacardí, Amalia; Bacardí family; City Halls -- Cuba -- Santiago de Cuba; Mayors -- Cuba -- Santiago de Cuba	Correspondence		1954-08-17	1950-1960	Santiago de Cuba (Cuba)	1 letter; 1 page	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 8; Folder Title: Letters; Folder Date: 1897-1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660000650001001		100958124 Bytes	5006	6721	4048737577	RGB	8	600	chc50660000650001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/399	399	407.jp2	/chc5066/image/407.jp2
Newspaper article entitled "Dos cruces más"		Corona, Ramón				Fajardo Gainza, Rafael; Badell, José María; Clippings (Books, newspapers, etc.)	Clippings					1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 12; Folder Title: Clippings; Folder Date: 1922-1968						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660001310001001		63365648 Bytes	3334	6333	1898187124	RGB	8	600	chc50660001310001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/400	400	431.jp2	/chc5066/image/431.jp2
Chronological notes written on envelope						Santiago de Cuba (Cuba) -- History -- Chronology; Envelopes (Stationery)	Documents			1900-1910		1 envelope	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 11; Folder Title: Photos and postcards; Folder Date: 1895-1969						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660001070001001		117843376 Bytes	7560	5195	1252422501	RGB	8	600	chc50660001070001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/401	401	418.jp2	/chc5066/image/418.jp2
Amalia Bacardí letter to her father Emilio Bacardí, April 14, 1910		Bacardí Moreau, Emilio, 1844-1922			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 20th century -- Sources; Bacardí, Amalia; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1910-04-14	1910-1920	Santiago de Cuba (Cuba)	1 letter; 1 page	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 4; Folder Title: Letters from Amalia to her mom and dad; Folder Date: 1910-1920						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660000160001001		89992904 Bytes	4856	6176	2110718899	RGB	8	240	chc50660000160001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/402	402	430.jp2	/chc5066/image/430.jp2
Newspaper articles referring to Emilio Bacardí						Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Cape, Elvira, 1862-1933; Santiago de Cuba (Cuba) -- History; Clippings (Books, newspapers, etc.); Cuba -- History -- Chronology; de Velázquez, Miguel; Museo Municipal Emilio Bacardí Moreau; Martí, José, 1853-1895; Gómez, Máximo, 1836-1905; Estévez y Romero, Luis, 1846-1909; Abreu y Arencibia, Marta, 1845-1909; Machado y Morales, Gerardo, 1871-1939	Clippings				Cuba	3 clippings	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 12; Folder Title: Clippings; Folder Date: 1922-1968						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660001380001001		114932800 Bytes	5138	7455	170975231	RGB	8	600	chc50660001380001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/403	403	413.jp2	/chc5066/image/413.jp2
Mausoleum of Emilio Bacardí Moreau and Elvira Cape						Bacardí Moreau, Emilio, 1844-1922; Cape, Elvira, 1862-1933; Bacardí family; Tombs -- Cuba -- Santiago de Cuba	Photographs				Santiago de Cuba (Cuba)	1 color photograph	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 11; Folder Title: Photos and postcards; Folder Date: 1895-1969						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-07-12				chc50660000810001001		26491588 Bytes	2450	3601	2116816820	RGB	8	600	chc50660000810001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/404	404	434.jp2	/chc5066/image/434.jp2
Portrait of young Emilio Bacardí					Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardí Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century; Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Portrait photography	Photographs					1 b&w photograph	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 11; Folder Title: Photos and postcards; Folder Date: 1895-1969						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-07-12				chc50660000880001001		17167932 Bytes	1860	3073	2610396597	RGB	8	600	chc50660000880001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/405	405	393.jp2	/chc5066/image/393.jp2
Address of Eusebio Leal, Havana City Historian, delivered at the unveiling of a commemorative plaque in honor of Emilio Bacardí		Leal Spengler, Eusebio, 1942-			Eusebio Leal Spengler is the Havana City Historian, director of the restoration program of Old Havana and its historical center.	Bacardí family; Leal Spengler, Eusebio, 1942-; Bacardí Moreau, Emilio, 1844-1922; Museo de la Ciudad de La Habana; Plaques, plaquettes; Speeches, addresses, etc., Cuban	Documents				Havana (Cuba)	1 document	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 8; Folder Title: Letters; Folder Date: 1897-1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660000690001001		103965148 Bytes	5203	6659	4175849054	RGB	8	600	chc50660000690001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/406	406	428.jp2	/chc5066/image/428.jp2
Newspaper article entitled "El Club San Carlos de Santiago de Cuba", March 26, 1968		Corona, Ramón			CHC holds two copies of this newspaper article.	Diario Las Americas (Miami, Florida); Club San Carlos de Santiago de Cuba; Santiago de Cuba (Cuba) -- History; Clippings (Books, newspapers, etc.)	Clippings		1968-03-26	1960-1970	Miami (Florida)	1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 12; Folder Title: Clippings; Folder Date: 1922-1968						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660001090001001		58832144 Bytes	3756	5219	904371073	RGB	8	600	chc50660001090001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/407	407	417.jp2	/chc5066/image/417.jp2
Invitation to presentation of headstone in memory of Enrique Hernández Miyares						Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Hérnandez Miyares, Enrique, 1859-1914; Ateneo de Santiago de Cuba; Sepulchral monuments; Invitation cards	Invitations		1917	1910-1920	Santiago de Cuba (Cuba)	1 document; 1 page	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 11; Folder Title: Photos and postcards; Folder Date: 1895-1969						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660000910001001		17970896 Bytes	2689	2225	278667131	RGB	8	600	chc50660000910001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/408	408	387.jp2	/chc5066/image/387.jp2
Mexican actress Virginia Fábregas					Written on verso: "Virginia Fabregas actriz mexicana", "representó el drama 'Al Abismo' por primera vez"	Fábregas, Virginia, 1871-1950; Portrait photography	Postcards					1 b&w photograph	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 11; Folder Title: Photos and postcards; Folder Date: 1895-1969						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-07-12				chc50660000900001001		31676154 Bytes	2722	3879	551318408	RGB	8	600	chc50660000900001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/409	409	416.jp2	/chc5066/image/416.jp2
Emilio Bacardí as a child					Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century; Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Portrait photography	Photographs				Santiago de Cuba (Cuba)	1 b&w photograph	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 11; Folder Title: Photos and postcards; Folder Date: 1895-1969						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-07-12				chc50660000890001001		28683964 Bytes	2609	3662	1756198908	RGB	8	600	chc50660000890001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/410	410	433.jp2	/chc5066/image/433.jp2
Diploma from the Ateneo Cubano awarded to Amalia Bacardí, July 5, 1945						Cuba -- History -- 20th century; Bacardí, Amalia; Bacardí family; Ateneo Cubano de Nueva York	Certificates		1945-07-05	1940-1950	New York (New York)	1 diploma; 1 page	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 9; Folder Title: Documents; Folder Date: 1898-1954						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660000740001001		153527880 Bytes	7922	6459	314689148	RGB	8	600	chc50660000740001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/411	411	400.jp2	/chc5066/image/400.jp2
Newspaper article remembering the death of Emilio Bacardí						Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Santiago de Cuba (Cuba) -- History; Clippings (Books, newspapers, etc.); Ortiz, Fernando, 1881-1969	Clippings		1937-08	1930-1940	Cuba	1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 12; Folder Title: Clippings; Folder Date: 1922-1968						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660001340001001		115825296 Bytes	5153	7491	3688936784	RGB	8	600	chc50660001340001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/412	412	445.jp2	/chc5066/image/445.jp2
Newspaper article entitled "Un grande de la patria"						Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Santiago de Cuba (Cuba) -- History; Cape, Elvira, 1862-1933; Clippings (Books, newspapers, etc.)	Clippings				Cuba	1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 12; Folder Title: Clippings; Folder Date: 1922-1968						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660001330001001		28721680 Bytes	2937	3257	3608333562	RGB	8	600	chc50660001330001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/413	413	391.jp2	/chc5066/image/391.jp2
Federico Pérez letter, August 10, 1897		Pérez Carbó, Federico				Cuba -- History -- 19th century -- Sources; Pérez Carbó, Federico; Bacardí family; Weyler, Valeriano, 1838-1930	Correspondence		1897-08-10	1890-1900	Tampa (Florida)	1 letter; 1 page	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 8; Folder Title: Letters; Folder Date: 1897-1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660000600001001		50717108 Bytes	5144	3285	8023102	RGB	8	600	chc50660000600001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/414	414	411.jp2	/chc5066/image/411.jp2
Newspaper article entitled "Gervasio Savio"		Corona, Ramón				Savio, Gervasio; Bacardí Moreau, Emilio, 1844-1922; Santiago de Cuba (Cuba) -- History; Clippings (Books, newspapers, etc.)	Clippings				Cuba	1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 12; Folder Title: Clippings; Folder Date: 1922-1968						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660001410001001		115674120 Bytes	5138	7503	3804703907	RGB	8	600	chc50660001410001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/415	415	427.jp2	/chc5066/image/427.jp2
Emilio Bacardí Cape letter to his father, Emilio Bacardí Moreau		Bacardí Cape, Emilio			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century -- Sources; Bacardí Cape, Emilio; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1895-06	1890-1900	Cuba	1 letter; 1 page	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 10; Folder Title: Notes; Folder Date: 1874-1895						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660000760001001		48139632 Bytes	3202	5009	1740672644	RGB	8	600	chc50660000760001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/416	416	399.jp2	/chc5066/image/399.jp2
Newspaper article entitled "Memoria radiante"						Bacardí Moreau, Emilio, 1844-1922; Bacardí, Amalia; Santiago de Cuba (Cuba) -- History; Cuabitas (Santiago de Cuba, Cuba); Museo Municipal Emilio Bacardí Moreau; Clippings (Books, newspapers, etc.)	Clippings		1925-08-27	1920-1930	Havana (Cuba)	1 clipping	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 12; Folder Title: Clippings; Folder Date: 1922-1968						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660001420001001		114658092 Bytes	5125	7456	2025648879	RGB	8	600	chc50660001420001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/417	417	388.jp2	/chc5066/image/388.jp2
Bacardí family members in Cuabitas, Santiago de Cuba					Written on verso: "tía Fita tío Amaro tía Bebe Papá Eligio La casa de Cuabitas"	Cuba -- History; Bacardí family; Cuabitas (Santiago de Cuba, Cuba)	Photographs				Santiago de Cuba (Cuba)	1 b&w photograph	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 11; Folder Title: Photos and postcards; Folder Date: 1895-1969						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-07-12				chc50660000860001001		19649704 Bytes	3263	2005	3216895961	RGB	8	600	chc50660000860001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/418	418	425.jp2	/chc5066/image/425.jp2
Portrait of young Emilio Bacardí					Written on front: "Amalia Bacardí Emilio Bacardí ayudante del Lugar Tte Gral Maceo. 1895 E Bacardí"; written on verso: "A mi querida Amalia Un pasado. E Bacardí Ayte del Gral Anto. Maceo"	Cuba -- History -- 19th century; Bacardí family; Bacardí Moreau, Emilio, 1844-1922; Bacardí, Amalia; Maceo, Antonio, 1845-1896; Portrait photography	Photographs		1895	1890-1900	Cuba	1 b&w photograph	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 11; Folder Title: Photos and postcards; Folder Date: 1895-1969						http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2012-07-12				chc50660000840001001		72702012 Bytes	4327	5599	3674246540	RGB	8	600	chc50660000840001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/419	419	440.jp2	/chc5066/image/440.jp2
Partial letter to María Bacardí, February 5, 1897						Cuba -- History -- 19th century -- Sources; Bacardí family; Bacardí Moreau, Emilio, 1844-1922; Bacardí, María; Cape, Elvira, 1862-1933	Correspondence		1897-02-05	1890-1900	Cuba	1 letter; 1 page	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 10; Folder Title: Notes; Folder Date: 1874-1895						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660000780001001		20997804 Bytes	3680	1900	715332856	RGB	8	600	chc50660000780001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/420	420	398.jp2	/chc5066/image/398.jp2
Federico Pérez letter to Elvira Cape, December 16, 1897		Cape, Elvira, 1862-1933			Elvira Cape was the wife of Emilio Bacardí, a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company, and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 19th century -- Sources; Pérez Carbó, Federico; Cape, Elvira, 1862-1933; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1897-12-16	1890-1900	New York (New York)	1 letter; 1 page	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 7; Folder Title: Letters to Elvira from Federico Pérez; Folder Date: 1897-1898						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660000470001001		51447692 Bytes	3344	5126	752866673	RGB	8	600	chc50660000470001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/421	421	437.jp2	/chc5066/image/437.jp2
Record of donation of Emilio Bacardí's portrait to the National Archive of Cuba						Cuba -- History -- 20th century; Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Archivo Nacional de Cuba; Bacardí, Amalia; Rodríguez Bacardí, Clara; Bacardí, Eusebio Delfín; Bacardí de Comas, Ana María; Rodríguez Bacardí, Gustavo; Rodríguez Bacardí, Carmen; Bacardí Lay, Carmen; Quintana Rodríguez, Jorge	Documents		1959-06-05	1950-1960	Havana (Cuba)	1 document; 1 page	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 9; Folder Title: Documents; Folder Date: 1898-1954						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660000730001001		126096316 Bytes	5236	8026	4106709245	RGB	8	600	chc50660000730001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/422	422	395.jp2	/chc5066/image/395.jp2
Jorge Quintana Rodríguez letter to Amalia Bacardí, July 11, 1959		Quintana Rodríguez, Jorge				Cuba -- History -- 20th century -- Sources; Quintana Rodríguez, Jorge; Bacardí, Amalia; Bacardí Moreau, Emilio, 1844-1922; Bacardí family; Archivo Nacional de Cuba	Correspondence		1959-06-11	1950-1960	Havana (Cuba)	1 letter; 1 page	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 8; Folder Title: Letters; Folder Date: 1897-1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660000680001001		107859488 Bytes	5319	6758	3107729614	RGB	8	600	chc50660000680001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/423	423	420.jp2	/chc5066/image/420.jp2
José Antonio González Lanuza letter to Emilio Bacardí, October 16, 1916		González Lanuza, José Antonio, 1865-1917			Emilio Bacardí Moreau was a Cuban industrialist, politician, and writer who managed the Bacardi Rum Company and served as mayor of the city of Santiago de Cuba.	Cuba -- History -- 20th century -- Sources; González Lanuza, José Antonio, 1865-1917; Bacardí Moreau, Emilio, 1844-1922; Bacardí family	Correspondence		1916-10-16	1910-1920	Havana (Cuba)	1 letter; 1 page	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 5; Folder Title: Letters to Emilio Bacardí from J. A. González; Folder Date: 1897-1916						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660000360001001		93418744 Bytes	4902	6351	2360769584	RGB	8	600	chc50660000360001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/424	424	396.jp2	/chc5066/image/396.jp2
Maximino Torres Sanchez letter to Amalia Bacardí, December 15, 1957		Torres Sanchez, Maximino				Cuba -- History -- 20th century -- Sources; Bacardí, Amalia; Bacardí family; Torres Sanchez, Maximino; Mayors -- Cuba -- Santiago de Cuba; City Halls -- Cuba -- Santiago de Cuba	Correspondence		1957-12-15	1950-1960	Santiago de Cuba (Cuba)	1 letter; 1 page	spa		University of Miami Libraries. Cuban Heritage Collection.	Cuban Museum of Art and Culture Records	CHC5066		Folder No. 8; Folder Title: Letters; Folder Date: 1897-1957						http://merrick.library.miami.edu/digitalprojects/copyright.html			Text	2012-07-12				chc50660000670001001		97709672 Bytes	4859	6701	924849099	RGB	8	240	chc50660000670001001.tif		2012-07-19	2012-07-19	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5066/id/425	425	406.jp2	/chc5066/image/406.jp2
