Title	Translated title	Creator	Sender	Contributors	Recipient	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 1																													asm0566000406						asm05660004060001001		153343176 Bytes	6228	8206	3218495007	RGB	8	500	asm05660004060001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1396	1396	1418.jp2	/asm0566/image/1418.jp2
Page 2																													asm0566000406						asm05660004060002001		151809544 Bytes	8211	6162	3539985924	RGB	8	500	asm05660004060002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1397	1397	1419.jp2	/asm0566/image/1419.jp2
Jared Irwin letter to John Twiggs, August 27, 1793			Irwin, Jared, 1768-1818		Twiggs, John		Holograph, signed	Irwin, Jared, 1768-1818 -- Correspondence;	Correspondence		1793-08-27	1790-1800	Washington County (Georgia)	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 10; Folder No. 16; Folder Title: Irwin, Jared: Letter to John Twiggs, 1793			cme				Box10	asm0566000406																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1398	1398	1420.cpd	/asm0566/supp/1398/index.pdf
Page 1																													asm0566000397						asm05660003970001001		203199576 Bytes	8988	7535	680457452	RGB	8	500	asm05660003970001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1399	1399	1421.jp2	/asm0566/image/1421.jp2
Page 2																													asm0566000397						asm05660003970002001		294951952 Bytes	10782	9118	2648586522	RGB	8	600	asm05660003970002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1400	1400	1422.jp2	/asm0566/image/1422.jp2
Commission appointment to China for Joseph Blunt		United States. President (1850-1853 : Fillmore)						Blunt, Joseph, 1792-1860; Fillmore, Millard, 1800-1874; United States. Foreign Service -- Officials and Employees -- Selection and appointment; Diplomatic and consular service, American; United States -- Foreign relations -- China	appointing; Documents		1851-10-15	1850-1860	Washington (D.C.)	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 10; Folder No. 7; Folder Title: Fillmore, Millard: Commission Appointment to China for Joseph Blunt, 1851			cme				Box10	asm0566000397																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1401	1401	1423.cpd	/asm0566/supp/1401/index.pdf
Page 1																													asm0566000413						asm05660004130001001		119512552 Bytes	5130	7764	4098930967	RGB	8	500	asm05660004130001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1402	1402	1424.jp2	/asm0566/image/1424.jp2
Page 2																													asm0566000413						asm05660004130002001		107582852 Bytes	4618	7764	1278203136	RGB	8	500	asm05660004130002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1403	1403	1425.jp2	/asm0566/image/1425.jp2
Page 3																													asm0566000413						asm05660004130003001		108879040 Bytes	4710	7704	759000825	RGB	8	500	asm05660004130003001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1404	1404	1426.jp2	/asm0566/image/1426.jp2
Page 4																													asm0566000413						asm05660004130004001		109495888 Bytes	4618	7902	1235369236	RGB	8	500	asm05660004130004001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1405	1405	1427.jp2	/asm0566/image/1427.jp2
Page 5																													asm0566000413						asm05660004130005001		109841844 Bytes	4732	7736	1550798917	RGB	8	500	asm05660004130005001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1406	1406	1428.jp2	/asm0566/image/1428.jp2
Page 6																													asm0566000413						asm05660004130006001		109614876 Bytes	4643	7868	2069452804	RGB	8	500	asm05660004130006001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1407	1407	1429.jp2	/asm0566/image/1429.jp2
Page 7																													asm0566000413						asm05660004130007001		107145996 Bytes	4672	7643	795802541	RGB	8	500	asm05660004130007001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1408	1408	1430.jp2	/asm0566/image/1430.jp2
Page 8																													asm0566000413						asm05660004130008001		109246940 Bytes	4645	7838	2765674646	RGB	8	500	asm05660004130008001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1409	1409	1431.jp2	/asm0566/image/1431.jp2
Page 9																													asm0566000413						asm05660004130009001		109344540 Bytes	4740	7688	1898340792	RGB	8	500	asm05660004130009001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1410	1410	1432.jp2	/asm0566/image/1432.jp2
Page 10																													asm0566000413						asm05660004130010001		111647640 Bytes	4678	7954	3469885336	RGB	8	500	asm05660004130010001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1411	1411	1433.jp2	/asm0566/image/1433.jp2
Page 11																													asm0566000413						asm05660004130011001		108705700 Bytes	4662	7771	3448041496	RGB	8	500	asm05660004130011001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1412	1412	1434.jp2	/asm0566/image/1434.jp2
Page 12																													asm0566000413						asm05660004130012001		119153220 Bytes	5099	7788	1083207980	RGB	8	500	asm05660004130012001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1413	1413	1435.jp2	/asm0566/image/1435.jp2
Resolution in favor of Antoine Louis Francois de Beziade, Comte d'Avaray		France. Sovereign (1814-1824 : Louis XVIII)						Avaray, Antoine Louis Francois de Beziade, comte de, 1759-1811; Land tenure; France -- History -- Sources	Documents		1799-04	1790-1800	Jelgava (Latvia)	12 pages	fre		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 11; Folder No. 5; Folder Title: Louis XVIII, King of France: Resolution in favor of Antoine Louis Francois de Beziade Comte d'Avaray, 1799			cme				Box11	asm0566000413																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1414	1414	1436.cpd	/asm0566/supp/1414/index.pdf
Page 1																													asm0566000422						asm05660004220001001		132733100 Bytes	5803	7623	1616173452	RGB	8	500	asm05660004220001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1415	1415	1437.jp2	/asm0566/image/1437.jp2
Page 2																													asm0566000422						asm05660004220002001		203218424 Bytes	7172	9444	639872747	RGB	8	600	asm05660004220002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1416	1416	1438.jp2	/asm0566/image/1438.jp2
Document regarding ship passage		United States. President (1817-1825 : Monroe)						Ships; Ship's papers; Maritime law -- United States; Monroe, James, 1758-1831; Adams, John Quincy, 1767-1848	ships' papers; Documents		1822-08-19	1820-1830	Boston (Massachusetts)	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 11; Folder No. 14; Folder Title: Monroe, James: Document Regarding Ship Passage, 1822			cme				Box11	asm0566000422																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1417	1417	1439.cpd	/asm0566/supp/1417/index.pdf
Page 1																													asm0566000426						asm05660004260001001		178318916 Bytes	9659	6153	562380771	RGB	8	600	asm05660004260001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1418	1418	1440.jp2	/asm0566/image/1440.jp2
Page 2																													asm0566000426						asm05660004260002001		179015272 Bytes	9719	6139	2492845608	RGB	8	600	asm05660004260002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1419	1419	1441.jp2	/asm0566/image/1441.jp2
Land Grant for Henry H. Etherton		United States. President (1845-1849 : Polk)						Polk, James K. (James Knox), 1795-1849; Etherton, Henry H.; Land tenure; Land titles	land grants; Documents		1848-07-01	1840-1850	Washington (D.C.)	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 12; Folder No. 3; Folder Title: Polk, James Knox: Land Grant for Henry H. Etherton, 1848			cme				Box12	asm0566000426																	2013-07-31	2013-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1420	1420	1442.cpd	/asm0566/supp/1420/index.pdf
Page 1																													asm0566000407						asm05660004070001001		126249084 Bytes	8140	5169	2388713017	RGB	8	500	asm05660004070001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1421	1421	1443.jp2	/asm0566/image/1443.jp2
Page 2																													asm0566000407						asm05660004070002001		128388336 Bytes	8205	5215	4016232454	RGB	8	500	asm05660004070002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1422	1422	1444.jp2	/asm0566/image/1444.jp2
Land Certificate for Samuel Kennel		United States. President (1829-1837 : Jackson)						Jackson, Andrew, 1767-1845; Kennel, Samuel; Land tenure; Land titles	land registers; Documents		1830-12-01	1830-1840	Washington (D.C.)	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 10; Folder No. 17; Folder Title: Jackson, Andrew: Land Certificate for Samuel Kinnel, 1830			cme	Tim: Finding Aid needs to be corrected: Folder title should read: "Kennel" instead of "Kinnel"			Box10	asm0566000407																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1423	1423	1445.cpd	/asm0566/supp/1423/index.pdf
Page 1																													asm0566000448						asm05660004480001001		257935156 Bytes	8802	9767	2618504253	RGB	8	450	asm05660004480001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1424	1424	1446.jp2	/asm0566/image/1446.jp2
Page 2																													asm0566000448						asm05660004480002001		267178780 Bytes	8922	9981	79904127	RGB	8	450	asm05660004480002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1425	1425	1447.jp2	/asm0566/image/1447.jp2
Page 3																													asm0566000448						asm05660004480003001		257587972 Bytes	8802	9754	4074049010	RGB	8	450	asm05660004480003001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1426	1426	1448.jp2	/asm0566/image/1448.jp2
Deed to William Moore		Pinckney, Roger, 1735-1776						Moore, William; Land tenure; Land titles	deeds; Documents		1767-07-03	1760-1770	Charleston (South Carolina)	3 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 13; Folder No. 5; Folder Title: Pinckney, Roger: Deed to William Moore, 1767			cme	Tim: Please note that this doc. is not authored by "Pinckney, Thomas", but by "Pinckney, Roger, 1735-1776." Finding aid needs correction.			Box13	asm0566000448																	2013-07-31	2013-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1427	1427	1449.cpd	/asm0566/supp/1427/index.pdf
Page 1																													asm0566000419						asm05660004190001001		166026520 Bytes	6557	8439	746144711	RGB	8	500	asm05660004190001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1428	1428	1450.jp2	/asm0566/image/1450.jp2
Page 2																													asm0566000419						asm05660004190002001		165165564 Bytes	6629	8304	1759850987	RGB	8	500	asm05660004190002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1429	1429	1451.jp2	/asm0566/image/1451.jp2
Page 3																													asm0566000419						asm05660004190003001		240269112 Bytes	7775	10300	1950881449	RGB	8	600	asm05660004190003001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1430	1430	1452.jp2	/asm0566/image/1452.jp2
Land Grant for Richard Carnes		Georgia. Governor (1793-1796 : Mathews)						Mathews, George, 1739-1812; Carnes, Richard; Land tenure; Land titles	land grants; Documents		1794-12-31	1790-1800	Meriwether County (Georgia)	3 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 11; Folder No. 11; Folder Title: Mathews, George: Land Grant for Richard Carnes, 1794			cme				Box11	asm0566000419																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1431	1431	1453.cpd	/asm0566/supp/1431/index.pdf
Page 1																													asm0566000398						asm05660003980001001		200401796 Bytes	7597	8792	3637610808	RGB	8	500	asm05660003980001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1432	1432	1454.jp2	/asm0566/image/1454.jp2
Page 2																													asm0566000398						asm05660003980002001		289690012 Bytes	10548	9154	1624467095	RGB	8	600	asm05660003980002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1433	1433	1455.jp2	/asm0566/image/1455.jp2
Land Grant to James R. Pickett		United States. President (1850-1853 : Fillmore)						Pickett, James R.; Fillmore, Millard, 1800-1874; Land tenure; Land titles	land grants; Documents		1851-08-02	1850-1860	Washington (D.C.)	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 10; Folder No. 8; Folder Title: Fillmore, Millard: Land Grant to James R. Pickett, 1851			cme				Box10	asm0566000398																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1434	1434	1456.cpd	/asm0566/supp/1434/index.pdf
Page 1																													asm0566000409						asm05660004090001001		164330008 Bytes	6917	7918	2647925093	RGB	8	500	asm05660004090001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1435	1435	1457.jp2	/asm0566/image/1457.jp2
Page 2																													asm0566000409						asm05660004090002001		146669376 Bytes	6251	7820	3230818208	RGB	8	500	asm05660004090002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1436	1436	1458.jp2	/asm0566/image/1458.jp2
Page 3																													asm0566000409						asm05660004090003001		151531008 Bytes	6262	8065	3891612269	RGB	8	500	asm05660004090003001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1437	1437	1459.jp2	/asm0566/image/1459.jp2
Page 4																													asm0566000409						asm05660004090004001		152162976 Bytes	6336	8004	1180280142	RGB	8	500	asm05660004090004001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1438	1438	1460.jp2	/asm0566/image/1460.jp2
Page 5																													asm0566000409						asm05660004090005001		168341016 Bytes	6955	8067	3169098581	RGB	8	500	asm05660004090005001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1439	1439	1461.jp2	/asm0566/image/1461.jp2
Patent for Urban B. A. Lange		United States. President (1829-1837 : Jackson)						Inventions -- United States -- Patents; Chimneys -- Fires and fire prevention; Lange, Urban B. A.; Jackson, Andrew, 1767-1845; Forsyth, John, 1780-1841; Butler, Benjamin F. (Benjamin Franklin), 1795-1858	patents; Documents		1834-10-14	1830-1840	Washington (D.C.)	5 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 10; Folder No. 19; Folder Title: Jackson, Andrew: Patent for Urban B.A. Lange, 1834			cme				Box10	asm0566000409																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1440	1440	1462.cpd	/asm0566/supp/1440/index.pdf
Page 1																													asm0566000429						asm05660004290001001		274121156 Bytes	8566	10666	1622571739	RGB	8	600	asm05660004290001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1441	1441	1463.jp2	/asm0566/image/1463.jp2
Page 2																													asm0566000429						asm05660004290002001		281435456 Bytes	10812	8676	2203513680	RGB	8	600	asm05660004290002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1442	1442	1464.jp2	/asm0566/image/1464.jp2
Paymaster appointment for Albert J. Smith		United States. President (1849-1850 : Taylor)						Taylor, Zachary, 1784-1850; Smith, Albert J.; United States -- Officials and employees -- Selection and appointment	appointing; Documents		1850-03-20	1850-1860	Washington (D.C.)	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 12; Folder No. 5; Folder Title: Taylor, Zachary: Paymaster Appointment for Albert J. Smith, 1850			cme				Box12	asm0566000429																	2013-07-31	2013-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1443	1443	1465.cpd	/asm0566/supp/1443/index.pdf
Page 1																													asm0566000443						asm05660004430001001		181863140 Bytes	6943	8730	2775213360	RGB	8	600	asm05660004430001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1444	1444	1466.jp2	/asm0566/image/1466.jp2
Page 2																													asm0566000443						asm05660004430002001		180705988 Bytes	8701	6922	3534396636	RGB	8	600	asm05660004430002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1445	1445	1467.jp2	/asm0566/image/1467.jp2
Edward Telfair letter to Zachariah Williams, August 4, 1807			Telfair, Edward, approximately 1735-1807		Williams, Zachariah		Holograph, signed	Telfair, Edward, approximately 1735-1807; United States -- History, Military -- 19th century	Correspondence		1807-08-04	1800-1810	Savannah (Georgia)	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 12; Folder No. 17; Folder Title: Telfair, Edward: Letter to Zachariah Williams, 1807			cme				Box12	asm0566000443																	2013-07-31	2013-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1446	1446	1468.cpd	/asm0566/supp/1446/index.pdf
Page 1																													asm0566000396						asm05660003960001001		140166848 Bytes	5819	8028	3349395526	RGB	8	500	asm05660003960001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1447	1447	1469.jp2	/asm0566/image/1469.jp2
Page 2																													asm0566000396						asm05660003960002001		207458700 Bytes	9769	7078	816742965	RGB	8	600	asm05660003960002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1448	1448	1470.jp2	/asm0566/image/1470.jp2
Bond for Peter Donworth and John McIntosh		Brownson, Nathan						Negotiable instruments; Brownson, Nathan; Donworth, Peter; McIntosh, John; Sowerby, Henry	bonds (negotiable instruments); Documents		1786-04-12	1780-1790	Liberty County (Georgia)	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 10; Folder No. 4; Folder Title: Brownson, Nathan: Bond for Peter Donworth and John McIntosh, 1786			cme				Box10	asm0566000396																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1449	1449	1471.cpd	/asm0566/supp/1449/index.pdf
Page 1																													asm0566000440						asm05660004400001001		132039520 Bytes	5891	7470	2256713464	RGB	8	600	asm05660004400001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1450	1450	1472.jp2	/asm0566/image/1472.jp2
Page 2																													asm0566000440						asm05660004400002001		129847120 Bytes	5848	7400	3423676195	RGB	8	600	asm05660004400002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1451	1451	1473.jp2	/asm0566/image/1473.jp2
Susan Brownell Anthony letter, November 12, 1872		Anthony, Susan B. (Susan Brownell), 1820-1906					Holograph, signed	Anthony, Susan B. (Susan Brownell), 1820-1906 -- Correspondence; National Woman Suffrage Association; Women -- Suffrage -- United States	Correspondence		1872-11-12	1870-1880	Rochester (New York)	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 12; Folder No. 13; Folder Title: Anthony, Susan Brownell: Letter, 1872			cme	Tim: Finding aid needs correction: folder title should read "Brownell" instead of "Brownwell"			Box12	asm0566000440																	2013-07-31	2013-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1452	1452	1474.cpd	/asm0566/supp/1452/index.pdf
Page 1																													asm0566000442						asm05660004420001001		151141104 Bytes	6642	7584	978655090	RGB	8	600	asm05660004420001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1453	1453	1475.jp2	/asm0566/image/1475.jp2
Page 2																													asm0566000442						asm05660004420002001		152658428 Bytes	6630	7674	3415185009	RGB	8	600	asm05660004420002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1454	1454	1476.jp2	/asm0566/image/1476.jp2
Page 3																													asm0566000442						asm05660004420003001		152607500 Bytes	6596	7711	3699359459	RGB	8	600	asm05660004420003001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1455	1455	1477.jp2	/asm0566/image/1477.jp2
Page 4																													asm0566000442						asm05660004420004001		152324704 Bytes	6680	7600	3167419759	RGB	8	600	asm05660004420004001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1456	1456	1478.jp2	/asm0566/image/1478.jp2
Richard Wylly Habersham letter to Robert Habersham, July 18			Habersham, Richard Wylly, 1786-1842		Habersham, Robert		Holograph, signed	Habersham, Richard Wylly, 1786-1842 -- Correspondence; Grief	Correspondence		1818-07-18	1810-1820	Savannah (Georgia)	4 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 12; Folder No. 15; Folder Title: Habersham, Richard Wylly: Letter to Robert Habersham, 1818			cme	Tim: the 4th page is a separate letter. Should it be scanned separately?, or should I describe the two letters in this record? Change physical description.			Box12	asm0566000442																	2013-07-31	2013-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1457	1457	1479.cpd	/asm0566/supp/1457/index.pdf
Page 1																													asm0566000441						asm05660004410001001		141141300 Bytes	6144	7656	437861833	RGB	8	600	asm05660004410001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1458	1458	1480.jp2	/asm0566/image/1480.jp2
Page 2																													asm0566000441						asm05660004410002001		143185668 Bytes	6204	7692	5819953	RGB	8	600	asm05660004410002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1459	1459	1481.jp2	/asm0566/image/1481.jp2
Joseph Bonaparte letter, March 25, 1831			Joseph Bonaparte, King of Spain, 1768-1844				Holograph, signed	Joseph Bonaparte, King of Spain, 1768-1844 -- Correspondence; Napoleon I, Emperor of the French, 1769-1821	Correspondence		1831-03-25	1830-1840	Bordentown (New Jersey)	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 12; Folder No. 14; Folder Title: Bonaparte, Joseph: Letter , 1831			cme				Box12	asm0566000441																	2013-07-31	2013-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1460	1460	1482.cpd	/asm0566/supp/1460/index.pdf
Page 1																													asm0566000433						asm05660004330001001		176423052 Bytes	7591	7746	2469141691	RGB	8	600	asm05660004330001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1461	1461	1483.jp2	/asm0566/image/1483.jp2
Page 2																													asm0566000433						asm05660004330002001		162118228 Bytes	7580	7128	4283343400	RGB	8	600	asm05660004330002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1462	1462	1484.jp2	/asm0566/image/1484.jp2
Page 3																													asm0566000433						asm05660004330003001		90765312 Bytes	6364	4753	3390985191	RGB	8	600	asm05660004330003001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1463	1463	1485.jp2	/asm0566/image/1485.jp2
Page 4																													asm0566000433						asm05660004330004001		173893496 Bytes	7488	7740	560053878	RGB	8	600	asm05660004330004001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1464	1464	1486.jp2	/asm0566/image/1486.jp2
Land warrant for John Gardner		Walton, George, 1749 or 1750-1804						Gardner, John; Land tenure; Land titles	land grants; Documents		1789-06-20	1780-1790	Meriwether County (Georgia)	4 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 12; Folder No. 9; Folder Title: Walton, George: Land Warrant for John Gardner, 1789			cme	Tim: finding aid needs correction. It should read: "Gardner" instead of "Gardener"			Box12	asm0566000433																	2013-07-31	2013-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1465	1465	1487.cpd	/asm0566/supp/1465/index.pdf
Page 1																													asm0566000432						asm05660004320001001		649430448 Bytes	22169	5153	2067932266	RGB	8	600	asm05660004320001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1466	1466	1488.jp2	/asm0566/image/1488.jp2
Page 2																													asm0566000432						asm05660004320002001		173390500 Bytes	11421	5060	1570658221	RGB	8	600	asm05660004320002001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1467	1467	1489.jp2	/asm0566/image/1489.jp2
Petition for military appointment of Samuel R. Franklin		United States. Congress						Franklin, S. R. (Samuel Rhoades); Van Buren, Martin, 1782-1862; Midshipmen; United States -- Officials and employees -- Selection and appointment	appointing; Documents		1840-12-08	1840-1850	Washington (D.C.)	2 pages	eng		University of Miami Libraries. Special Collections.	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 12; Folder No. 8; Folder Title: Van Buren, Martin: Petition from Congress for Military Appointment of Samuel Rhoades Franklin, 1840			cme	Tim: finding aid needs correction. It should read "Rhoades" instead of "Rhodes"			Box12	asm0566000432																	2013-07-31	2013-07-31	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1468	1468	1490.cpd	/asm0566/supp/1468/index.pdf
Page 1																													asm0566000427						asm05660004270001001		92585884 Bytes	4999	6172	80968461	RGB	8	600	asm05660004270001001.tif		2013-01-14	2013-01-14	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/1469	1469	1491.jp2	/asm0566/image/1491.jp2
