Title	Photographer	Contributors	Summary	Note	Subject	Genre	Date	Coverage  Temporal	Location	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Copyright	Rights	Editor	Object ID	Hardware	Software	Directory	Digital ID	Type	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Aerial view of the Coral Gables campus						Aerial Photographs	1965-08	1960-1970	Coral Gables (Florida)	1 b&w photograph; 24.6 x 19.9 cm		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 9;  Folder No. 6;  Folder Title: Main Campus: Aerial views (13 of 18) Aug 1965.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420007320001001	Image	image/tiff	14016.701 KB	5832	4704	0x64FE222E	RGB	24-bit depth	600 dpi	asu06420007320001001.tif		2007-11-01	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/713	713	658.jp2	/umphotos/image/658.jp2
Aerial view of the Coral Gables campus						Negatives	1964	1960-1970	Coral Gables (Florida)	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 9;  Folder No. 5;  Folder Title: Main Campus: Aerial views (12 of 18) 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420007200001001	Image	image/tiff	8861.845 KB	3363	2282	0x761F9AB2	RGB	24-bit depth	600 dpi	asu06420007200001001.tif		2007-11-01	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/714	714	646.jp2	/umphotos/image/646.jp2
Aerial view of the Coral Gables campus						Negatives	1964	1960-1970	Coral Gables (Florida)	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 9;  Folder No. 5;  Folder Title: Main Campus: Aerial views (12 of 18) 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420007750001001	Image	image/tiff	2698.291 KB	2724	2690	0xD27E7E7F	RGB	24-bit depth	600 dpi	asu06420007750001001.tif		2007-11-01	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/715	715	701.jp2	/umphotos/image/701.jp2
Aerial view of the Coral  Gables campus				RBG levels were adjusted to improve viewing quality.		Aerial Photographs			Coral Gables, Florida	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 1;  Folder No. 7;  Folder Title: Main Campus: Aerial Views 1965-contact sheets and negatives.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420008030001001	Image	image/tiff	3731.775 KB	2637	2639	0x1C7796FE	RGB	24-bit depth	600 dpi	asu06420008030001001.tif		2007-11-01	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/716	716	729.jp2	/umphotos/image/729.jp2
Aerial view of the Coral Gables campus						Negatives	1965	1960-1970	Coral Gables (Florida)	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 9;  Folder No. 7;  Folder Title: Main Campus: Main Campus: Aerial views (14 of 18) 1965-contact sheets and negatives.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420007850001001	Image	image/tiff	3107.35 KB	2605	2556	0x7ACD34D1	RGB	24-bit depth	600 dpi	asu06420007850001001.tif		2007-11-01	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/717	717	711.jp2	/umphotos/image/711.jp2
Aerial view of the Coral Gables campus						Negatives	1964	1960-1970	Coral Gables (Florida)	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 9;  Folder No. 5;  Folder Title: Main Campus: Aerial views (12 of 18) 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420007500001001	Image	image/tiff	2427.658 KB	2723	2706	0x3B1F0DB2	RGB	24-bit depth	600 dpi	asu06420007500001001.tif		2007-11-01	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/718	718	676.jp2	/umphotos/image/676.jp2
Aerial view of dormitories on the Coral Gables campus						Negatives	1965	1960-1970	Coral Gables (Florida)	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 9;  Folder No. 7;  Folder Title: Main Campus: Main Campus: Aerial views (14 of 18) 1965-contact sheets and negatives.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420007430001001	Image	image/tiff	1127.188 KB	2654	2649	0x3F8CA941	RGB	24-bit depth	600 dpi	asu06420007430001001.tif		2007-11-01	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/719	719	669.jp2	/umphotos/image/669.jp2
Aerial view of the Coral Gables campus						Negatives	1964	1960-1970	Coral Gables (Florida)	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 9;  Folder No. 5;  Folder Title: Main Campus: Aerial views (12 of 18) 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420007590001001	Image	image/tiff	2144.577 KB	2769	2722	0xBFB9FC00	RGB	24-bit depth	600 dpi	asu06420007590001001.tif		2007-11-01	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/720	720	685.jp2	/umphotos/image/685.jp2
Aerial view of the Coral  Gables campus						Aerial Photographs			Coral Gables, Florida	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 9;  Folder No. 5;  Folder Title: Main Campus: Aerial views (12 of 18)	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420007180001001	Image	image/tiff	9113.688 KB	3461	2261	0xE86DEFF0	RGB	24-bit depth	600 dpi	asu06420007180001001.tif		2007-11-01	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/721	721	644.jp2	/umphotos/image/644.jp2
Aerial view of the Coral  Gables campus						Aerial Photographs			Coral Gables, Florida	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 1;  Folder No. 7;  Folder Title: Main Campus: Aerial Views 1965-contact sheets and negatives.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420008000001001	Image	image/tiff	3762.965 KB	2646	2579	0x4D2ABF58	RGB	24-bit depth	600 dpi	asu06420008000001001.tif		2007-11-01	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/722	722	726.jp2	/umphotos/image/726.jp2
Aerial view of the Coral Gables campus						Negatives	1964	1960-1970	Coral Gables (Florida)	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 9;  Folder No. 5;  Folder Title: Main Campus: Aerial views (12 of 18) 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420007240001001	Image	image/tiff	7899.057 KB	3465	2264	0x5A91D22C	RGB	24-bit depth	600 dpi	asu06420007240001001.tif		2007-11-01	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/723	723	650.jp2	/umphotos/image/650.jp2
Aerial view of the Coral Gables campus						Negatives	1964	1960-1970	Coral Gables (Florida)	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 9;  Folder No. 5;  Folder Title: Main Campus: Aerial views (12 of 18) 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420007820001001	Image	image/tiff	3116.876 KB	2719	2687	0x92D16B5D	RGB	24-bit depth	600 dpi	asu06420007820001001.tif		2007-11-01	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/724	724	708.jp2	/umphotos/image/708.jp2
Aerial view of the Coral Gables campus						Negatives	1964	1960-1970	Coral Gables (Florida)	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 9;  Folder No. 5;  Folder Title: Main Campus: Aerial views (12 of 18) 1964	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420007530001001	Image	image/tiff	2159.256 KB	2725	2702	0x874659F4	RGB	24-bit depth	600 dpi	asu06420007530001001.tif		2007-11-01	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/725	725	679.jp2	/umphotos/image/679.jp2
Aerial view of the Coral Gables campus						Negatives	1965	1960-1970	Coral Gables (Florida)	1 b&w negative		University of Miami. University Archives.	University of Miami Historical Photograph Collection	ASU0642	Series I: Buildings and Grounds	Box No. 9;  Folder No. 7;  Folder Title: Main Campus: Main Campus: Aerial views (14 of 18) 1965-contact sheets and negatives.	http://merrick.library.miami.edu/digitalprojects/copyright.html	© 2006 University of Miami. All rights reserved.	mem		EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asu06420007880001001	Image	image/tiff	4127.517 KB	2631	2628	0xF5D21823	RGB	24-bit depth	600 dpi	asu06420007880001001.tif		2007-11-01	2011-02-08	http://merrick.library.miami.edu:80/cdm/ref/collection/umphotos/id/726	726	714.jp2	/umphotos/image/714.jp2
